modelo,nome,posto,perna,fila,processo,entrada,saida,duracao
Atego quinta roda,Atego quinta roda_1,34B,2,0.0,395.0,2837.0,3232.0,395.0
Atego (ATP),Atego (ATP)_7,31A,1,0.0,330.0,2966.0,3296.0,330.0
Atego quinta roda,Atego quinta roda_8,30B,2,0.0,326.0,2970.0,3296.0,326.0
Atego,Atego_6,32A,1,0.0,414.0,2938.0,3352.0,414.0
Atego quinta roda,Atego quinta roda_1,39,2,0.0,120.0,3232.0,3352.0,120.0
Atego quinta roda,Atego quinta roda_2,33B,2,0.0,376.0,3049.0,3425.0,376.0
Accelo,Accelo_4,33A,1,0.0,369.0,3134.0,3503.0,369.0
Atego (ATP),Atego (ATP)_0,34A,1,0.0,650.0,2854.0,3504.0,650.0
Actros,Actros_3,32B,2,0.0,965.0,2627.0,3592.0,965.0
Atego,Atego_9,30A,1,0.0,314.0,3300.0,3614.0,314.0
Atego quinta roda,Atego quinta roda_8,31B,2,0.0,330.0,3296.0,3626.0,330.0
Accelo,Accelo_5,32C,1,207.0,561.0,3134.0,3695.0,561.0
Atego quinta roda,Atego quinta roda_2,34B,2,0.0,395.0,3425.0,3820.0,395.0
Actros,Actros_3,32D,2,0.0,247.0,3592.0,3839.0,247.0
Atego,Atego_9,31A,1,0.0,314.0,3614.0,3928.0,314.0
Atego quinta roda,Atego quinta roda_2,39,2,0.0,120.0,3820.0,3940.0,120.0
Atego (ATP),Atego (ATP)_7,32A,1,56.0,677.0,3352.0,4029.0,677.0
Accelo,Accelo_5,33A,1,0.0,369.0,3695.0,4064.0,369.0
Atego (ATP),Atego (ATP)_0,38,1,0.0,633.0,3504.0,4137.0,633.0
Accelo,Accelo_4,34A,1,1.0,671.0,3504.0,4175.0,671.0
Atego quinta roda,Atego quinta roda_8,32B,2,0.0,557.0,3626.0,4183.0,557.0
Atego,Atego_6,32C,1,343.0,544.0,3695.0,4239.0,544.0
Actros,Actros_10,30B,2,0.0,752.0,3630.0,4382.0,752.0
Atego,Atego_9,32A,1,101.0,414.0,4029.0,4443.0,414.0
Actros,Actros_3,33B,2,0.0,761.0,3839.0,4600.0,761.0
Atego,Atego_6,33A,1,0.0,428.0,4239.0,4667.0,428.0
Atego quinta roda,Atego quinta roda_8,32D,2,0.0,588.0,4183.0,4771.0,588.0
Accelo,Accelo_4,38,1,0.0,633.0,4175.0,4808.0,633.0
Accelo,Accelo_5,34A,1,111.0,671.0,4175.0,4846.0,671.0
Actros,Actros_10,31B,2,0.0,555.0,4382.0,4937.0,555.0
Atego,Atego_12,30A,1,0.0,314.0,4712.0,5026.0,314.0
Atego (ATP),Atego (ATP)_7,32C,1,210.0,815.0,4239.0,5054.0,815.0
Actros,Actros_11,30B,2,0.0,752.0,4382.0,5134.0,752.0
Atego quinta roda,Atego quinta roda_8,33B,2,0.0,376.0,4771.0,5147.0,376.0
Accelo,Accelo_13,30A,1,0.0,253.0,5042.0,5295.0,253.0
Atego,Atego_12,31A,1,0.0,314.0,5026.0,5340.0,314.0
Atego (ATP),Atego (ATP)_7,33A,1,0.0,376.0,5054.0,5430.0,376.0
Accelo,Accelo_5,38,1,0.0,633.0,4846.0,5479.0,633.0
Atego,Atego_6,34A,1,179.0,646.0,4846.0,5492.0,646.0
Atego,Atego_9,32C,1,611.0,544.0,5054.0,5598.0,544.0
Accelo,Accelo_13,31A,1,45.0,316.0,5340.0,5656.0,316.0
Actros,Actros_11,31B,2,0.0,555.0,5134.0,5689.0,555.0
Atego (ATP),Atego (ATP)_14,30A,1,0.0,326.0,5372.0,5698.0,326.0
Atego,Atego_12,32A,1,0.0,414.0,5340.0,5754.0,414.0
Actros,Actros_10,32B,2,0.0,965.0,4937.0,5902.0,965.0
Accelo,Accelo_15,30A,1,0.0,253.0,5702.0,5955.0,253.0
Atego,Atego_9,33A,1,0.0,428.0,5598.0,6026.0,428.0
Atego (ATP),Atego (ATP)_14,31A,1,0.0,330.0,5698.0,6028.0,330.0
Accelo,Accelo_13,32A,1,98.0,354.0,5754.0,6108.0,354.0
Atego,Atego_6,38,1,0.0,633.0,5492.0,6125.0,633.0
Atego (ATP),Atego (ATP)_7,34A,1,62.0,650.0,5492.0,6142.0,650.0
Actros,Actros_10,32D,2,0.0,247.0,5902.0,6149.0,247.0
Actros,Actros_3,34B,2,0.0,1623.0,4600.0,6223.0,1623.0
Atego,Atego_12,32C,1,0.0,544.0,5754.0,6298.0,544.0
Accelo,Accelo_15,31A,1,73.0,316.0,6028.0,6344.0,316.0
Atego,Atego_16,30A,1,0.0,314.0,6032.0,6346.0,314.0
Actros,Actros_3,39,2,0.0,354.0,6223.0,6577.0,354.0
Atego quinta roda,Atego quinta roda_8,34B,2,1076.0,395.0,6223.0,6618.0,395.0
Atego,Atego_16,31A,1,0.0,314.0,6346.0,6660.0,314.0
Atego,Atego_17,30A,1,0.0,314.0,6362.0,6676.0,314.0
Atego,Atego_12,33A,1,0.0,428.0,6298.0,6726.0,428.0
Atego quinta roda,Atego quinta roda_8,39,2,0.0,120.0,6618.0,6738.0,120.0
Atego (ATP),Atego (ATP)_7,38,1,0.0,633.0,6142.0,6775.0,633.0
Atego (ATP),Atego (ATP)_14,32A,1,80.0,677.0,6108.0,6785.0,677.0
Atego,Atego_9,34A,1,116.0,646.0,6142.0,6788.0,646.0
Accelo,Accelo_13,32C,1,190.0,561.0,6298.0,6859.0,561.0
Actros,Actros_11,32B,2,213.0,965.0,5902.0,6867.0,965.0
Actros,Actros_10,33B,2,0.0,761.0,6149.0,6910.0,761.0
Accelo,Accelo_18,30A,1,0.0,253.0,6692.0,6945.0,253.0
Atego,Atego_17,31A,1,0.0,314.0,6676.0,6990.0,314.0
Actros,Actros_11,32D,2,0.0,247.0,6867.0,7114.0,247.0
Accelo,Accelo_15,32A,1,441.0,354.0,6785.0,7139.0,354.0
Accelo,Accelo_13,33A,1,0.0,369.0,6859.0,7228.0,369.0
Accelo,Accelo_18,31A,1,45.0,316.0,6990.0,7306.0,316.0
Atego,Atego_19,30A,1,0.0,314.0,7022.0,7336.0,314.0
Atego,Atego_9,38,1,0.0,633.0,6788.0,7421.0,633.0
Atego,Atego_12,34A,1,62.0,646.0,6788.0,7434.0,646.0
Atego,Atego_16,32A,1,479.0,414.0,7139.0,7553.0,414.0
Accelo,Accelo_20,30A,1,0.0,253.0,7352.0,7605.0,253.0
Atego,Atego_19,31A,1,0.0,314.0,7336.0,7650.0,314.0
Atego (ATP),Atego (ATP)_14,32C,1,74.0,815.0,6859.0,7674.0,815.0
Actros,Actros_11,33B,2,0.0,761.0,7114.0,7875.0,761.0
Accelo,Accelo_20,31A,1,45.0,316.0,7650.0,7966.0,316.0
Atego,Atego_17,32A,1,563.0,414.0,7553.0,7967.0,414.0
Atego (ATP),Atego (ATP)_14,33A,1,0.0,376.0,7674.0,8050.0,376.0
Atego,Atego_12,38,1,0.0,633.0,7434.0,8067.0,633.0
Accelo,Accelo_13,34A,1,206.0,671.0,7434.0,8105.0,671.0
Accelo,Accelo_15,32C,1,535.0,561.0,7674.0,8235.0,561.0
Accelo,Accelo_18,32A,1,661.0,354.0,7967.0,8321.0,354.0
Atego,Atego_22,30A,1,0.0,314.0,8012.0,8326.0,314.0
Actros,Actros_21,30B,2,0.0,752.0,7682.0,8434.0,752.0
Actros,Actros_10,34B,2,0.0,1623.0,6910.0,8533.0,1623.0
Accelo,Accelo_15,33A,1,0.0,369.0,8235.0,8604.0,369.0
Atego,Atego_22,31A,1,0.0,314.0,8326.0,8640.0,314.0
Atego,Atego_23,30A,1,0.0,314.0,8342.0,8656.0,314.0
Atego,Atego_19,32A,1,671.0,414.0,8321.0,8735.0,414.0
Accelo,Accelo_13,38,1,0.0,633.0,8105.0,8738.0,633.0
Atego (ATP),Atego (ATP)_14,34A,1,55.0,650.0,8105.0,8755.0,650.0
Atego,Atego_16,32C,1,682.0,544.0,8235.0,8779.0,544.0
Actros,Actros_10,39,2,0.0,354.0,8533.0,8887.0,354.0
Atego,Atego_23,31A,1,0.0,314.0,8656.0,8970.0,314.0
Actros,Actros_21,31B,2,0.0,555.0,8434.0,8989.0,555.0
Atego (ATP),Atego (ATP)_24,30A,1,0.0,326.0,8672.0,8998.0,326.0
Accelo,Accelo_20,32A,1,769.0,354.0,8735.0,9089.0,354.0
Atego,Atego_16,33A,1,0.0,428.0,8779.0,9207.0,428.0
Accelo,Accelo_25,30A,1,0.0,253.0,9002.0,9255.0,253.0
Atego,Atego_17,32C,1,812.0,544.0,8779.0,9323.0,544.0
Atego (ATP),Atego (ATP)_24,31A,1,0.0,330.0,8998.0,9328.0,330.0
Atego (ATP),Atego (ATP)_14,38,1,0.0,633.0,8755.0,9388.0,633.0
Accelo,Accelo_15,34A,1,151.0,671.0,8755.0,9426.0,671.0
Atego,Atego_22,32A,1,449.0,414.0,9089.0,9503.0,414.0
Accelo,Accelo_25,31A,1,73.0,316.0,9328.0,9644.0,316.0
Atego quinta roda,Atego quinta roda_26,30B,2,0.0,326.0,9332.0,9658.0,326.0
Atego,Atego_17,33A,1,0.0,428.0,9323.0,9751.0,428.0
Accelo,Accelo_18,32C,1,1002.0,561.0,9323.0,9884.0,561.0
Atego,Atego_23,32A,1,533.0,414.0,9503.0,9917.0,414.0
Actros,Actros_21,32B,2,0.0,965.0,8989.0,9954.0,965.0
Atego quinta roda,Atego quinta roda_26,31B,2,0.0,330.0,9658.0,9988.0,330.0
Accelo,Accelo_15,38,1,0.0,633.0,9426.0,10059.0,633.0
Atego,Atego_16,34A,1,219.0,646.0,9426.0,10072.0,646.0
Actros,Actros_11,34B,2,658.0,1623.0,8533.0,10156.0,1623.0
Actros,Actros_21,32D,2,0.0,247.0,9954.0,10201.0,247.0
Accelo,Accelo_18,33A,1,0.0,369.0,9884.0,10253.0,369.0
Atego,Atego_28,30A,1,0.0,314.0,9992.0,10306.0,314.0
Actros,Actros_27,30B,2,0.0,752.0,9662.0,10414.0,752.0
Atego,Atego_19,32C,1,1149.0,544.0,9884.0,10428.0,544.0
Actros,Actros_11,39,2,0.0,354.0,10156.0,10510.0,354.0
Atego quinta roda,Atego quinta roda_26,32B,2,0.0,557.0,9988.0,10545.0,557.0
Accelo,Accelo_29,30A,1,0.0,253.0,10322.0,10575.0,253.0
Atego (ATP),Atego (ATP)_24,32A,1,589.0,677.0,9917.0,10594.0,677.0
Atego,Atego_28,31A,1,0.0,314.0,10306.0,10620.0,314.0
Atego,Atego_16,38,1,0.0,633.0,10072.0,10705.0,633.0
Atego,Atego_17,34A,1,321.0,646.0,10072.0,10718.0,646.0
Atego,Atego_19,33A,1,0.0,428.0,10428.0,10856.0,428.0
Accelo,Accelo_29,31A,1,45.0,316.0,10620.0,10936.0,316.0
Accelo,Accelo_25,32A,1,950.0,354.0,10594.0,10948.0,354.0
Actros,Actros_21,33B,2,0.0,761.0,10201.0,10962.0,761.0
Atego,Atego_30,30A,1,0.0,314.0,10652.0,10966.0,314.0
Actros,Actros_27,31B,2,0.0,555.0,10414.0,10969.0,555.0
Accelo,Accelo_20,32C,1,1339.0,561.0,10428.0,10989.0,561.0
Atego quinta roda,Atego quinta roda_26,32D,2,0.0,588.0,10545.0,11133.0,588.0
Atego,Atego_30,31A,1,0.0,314.0,10966.0,11280.0,314.0
Atego,Atego_17,38,1,0.0,633.0,10718.0,11351.0,633.0
Accelo,Accelo_20,33A,1,0.0,369.0,10989.0,11358.0,369.0
Atego,Atego_28,32A,1,328.0,414.0,10948.0,11362.0,414.0
Accelo,Accelo_18,34A,1,465.0,671.0,10718.0,11389.0,671.0
Atego quinta roda,Atego quinta roda_26,33B,2,0.0,376.0,11133.0,11509.0,376.0
Atego,Atego_22,32C,1,1486.0,544.0,10989.0,11533.0,544.0
Atego,Atego_32,30A,1,0.0,314.0,11312.0,11626.0,314.0
Accelo,Accelo_29,32A,1,426.0,354.0,11362.0,11716.0,354.0
Actros,Actros_31,30B,2,0.0,752.0,10982.0,11734.0,752.0
Actros,Actros_27,32B,2,0.0,965.0,10969.0,11934.0,965.0
Atego,Atego_32,31A,1,0.0,314.0,11626.0,11940.0,314.0
Atego,Atego_22,33A,1,0.0,428.0,11533.0,11961.0,428.0
Accelo,Accelo_18,38,1,0.0,633.0,11389.0,12022.0,633.0
Atego,Atego_19,34A,1,533.0,646.0,11389.0,12035.0,646.0
Atego quinta roda,Atego quinta roda_33,30B,2,0.0,326.0,11734.0,12060.0,326.0
Atego,Atego_23,32C,1,1616.0,544.0,11533.0,12077.0,544.0
Atego,Atego_30,32A,1,436.0,414.0,11716.0,12130.0,414.0
Actros,Actros_27,32D,2,0.0,247.0,11934.0,12181.0,247.0
Actros,Actros_31,31B,2,0.0,555.0,11734.0,12289.0,555.0
Atego,Atego_23,33A,1,0.0,428.0,12077.0,12505.0,428.0
Atego,Atego_32,32A,1,190.0,414.0,12130.0,12544.0,414.0
Actros,Actros_21,34B,2,0.0,1623.0,10962.0,12585.0,1623.0
Atego quinta roda,Atego quinta roda_33,31B,2,229.0,330.0,12289.0,12619.0,330.0
Atego,Atego_19,38,1,0.0,633.0,12035.0,12668.0,633.0
Accelo,Accelo_20,34A,1,677.0,671.0,12035.0,12706.0,671.0
Atego,Atego_35,30A,1,0.0,314.0,12394.0,12708.0,314.0
Actros,Actros_34,30B,2,0.0,752.0,12064.0,12816.0,752.0
Atego (ATP),Atego (ATP)_24,32C,1,1483.0,815.0,12077.0,12892.0,815.0
Actros,Actros_21,39,2,0.0,354.0,12585.0,12939.0,354.0
Actros,Actros_27,33B,2,0.0,761.0,12181.0,12942.0,761.0
Atego quinta roda,Atego quinta roda_26,34B,2,1076.0,395.0,12585.0,12980.0,395.0
Atego,Atego_35,31A,1,0.0,314.0,12708.0,13022.0,314.0
Atego,Atego_36,30A,1,0.0,314.0,12724.0,13038.0,314.0
Atego quinta roda,Atego quinta roda_26,39,2,0.0,120.0,12980.0,13100.0,120.0
Actros,Actros_31,32B,2,0.0,965.0,12289.0,13254.0,965.0
Atego (ATP),Atego (ATP)_24,33A,1,0.0,376.0,12892.0,13268.0,376.0
Accelo,Accelo_20,38,1,0.0,633.0,12706.0,13339.0,633.0
Atego,Atego_22,34A,1,745.0,646.0,12706.0,13352.0,646.0
Atego,Atego_36,31A,1,0.0,314.0,13038.0,13352.0,314.0
Actros,Actros_34,31B,2,0.0,555.0,12816.0,13371.0,555.0
Atego,Atego_35,32A,1,0.0,414.0,13022.0,13436.0,414.0
Accelo,Accelo_25,32C,1,1944.0,561.0,12892.0,13453.0,561.0
Actros,Actros_31,32D,2,0.0,247.0,13254.0,13501.0,247.0
Accelo,Accelo_38,30A,1,0.0,253.0,13384.0,13637.0,253.0
Actros,Actros_37,30B,2,0.0,752.0,13054.0,13806.0,752.0
Atego quinta roda,Atego quinta roda_33,32B,2,635.0,557.0,13254.0,13811.0,557.0
Accelo,Accelo_25,33A,1,0.0,369.0,13453.0,13822.0,369.0
Atego,Atego_36,32A,1,84.0,414.0,13436.0,13850.0,414.0
Accelo,Accelo_38,31A,1,0.0,316.0,13637.0,13953.0,316.0
Atego,Atego_22,38,1,0.0,633.0,13352.0,13985.0,633.0
Atego,Atego_28,32C,1,2091.0,544.0,13453.0,13997.0,544.0
Atego,Atego_23,34A,1,847.0,646.0,13352.0,13998.0,646.0
Atego quinta roda,Atego quinta roda_39,30B,2,0.0,326.0,13806.0,14132.0,326.0
Actros,Actros_31,33B,2,0.0,761.0,13501.0,14262.0,761.0
Accelo,Accelo_38,32A,1,0.0,354.0,13953.0,14307.0,354.0
Actros,Actros_37,31B,2,0.0,555.0,13806.0,14361.0,555.0
Atego quinta roda,Atego quinta roda_33,32D,2,0.0,588.0,13811.0,14399.0,588.0
Atego,Atego_28,33A,1,0.0,428.0,13997.0,14425.0,428.0
Accelo,Accelo_29,32C,1,2281.0,561.0,13997.0,14558.0,561.0
Actros,Actros_27,34B,2,38.0,1623.0,12980.0,14603.0,1623.0
Atego,Atego_23,38,1,0.0,633.0,13998.0,14631.0,633.0
Atego (ATP),Atego (ATP)_24,34A,1,730.0,650.0,13998.0,14648.0,650.0
Atego quinta roda,Atego quinta roda_39,31B,2,229.0,330.0,14361.0,14691.0,330.0
Atego quinta roda,Atego quinta roda_33,33B,2,0.0,376.0,14399.0,14775.0,376.0
Actros,Actros_34,32B,2,440.0,965.0,13811.0,14776.0,965.0
Atego,Atego_41,30A,1,0.0,314.0,14466.0,14780.0,314.0
Actros,Actros_40,30B,2,0.0,752.0,14136.0,14888.0,752.0
Accelo,Accelo_29,33A,1,0.0,369.0,14558.0,14927.0,369.0
Actros,Actros_27,39,2,0.0,354.0,14603.0,14957.0,354.0
Actros,Actros_34,32D,2,0.0,247.0,14776.0,15023.0,247.0
Atego,Atego_41,31A,1,0.0,314.0,14780.0,15094.0,314.0
Atego,Atego_30,32C,1,2428.0,544.0,14558.0,15102.0,544.0
Atego,Atego_42,30A,1,0.0,314.0,14796.0,15110.0,314.0
Atego (ATP),Atego (ATP)_24,38,1,0.0,633.0,14648.0,15281.0,633.0
Accelo,Accelo_25,34A,1,826.0,671.0,14648.0,15319.0,671.0
Atego,Atego_42,31A,1,0.0,314.0,15110.0,15424.0,314.0
Actros,Actros_40,31B,2,0.0,555.0,14888.0,15443.0,555.0
Atego (ATP),Atego (ATP)_43,30A,1,0.0,326.0,15126.0,15452.0,326.0
Atego,Atego_41,32A,1,0.0,414.0,15094.0,15508.0,414.0
Atego,Atego_30,33A,1,0.0,428.0,15102.0,15530.0,428.0
Atego,Atego_32,32C,1,2558.0,544.0,15102.0,15646.0,544.0
Actros,Actros_37,32B,2,415.0,965.0,14776.0,15741.0,965.0
Atego (ATP),Atego (ATP)_43,31A,1,0.0,330.0,15452.0,15782.0,330.0
Atego (ATP),Atego (ATP)_44,30A,1,0.0,326.0,15456.0,15782.0,326.0
Actros,Actros_34,33B,2,0.0,761.0,15023.0,15784.0,761.0
Atego,Atego_42,32A,1,84.0,414.0,15508.0,15922.0,414.0
Accelo,Accelo_25,38,1,0.0,633.0,15319.0,15952.0,633.0
Atego,Atego_28,34A,1,894.0,646.0,15319.0,15965.0,646.0
Actros,Actros_37,32D,2,0.0,247.0,15741.0,15988.0,247.0
Accelo,Accelo_45,30A,1,0.0,253.0,15786.0,16039.0,253.0
Atego,Atego_32,33A,1,0.0,428.0,15646.0,16074.0,428.0
Atego (ATP),Atego (ATP)_44,31A,1,0.0,330.0,15782.0,16112.0,330.0
Atego,Atego_35,32C,1,2210.0,544.0,15646.0,16190.0,544.0
Actros,Actros_31,34B,2,341.0,1623.0,14603.0,16226.0,1623.0
Atego quinta roda,Atego quinta roda_39,32B,2,1050.0,557.0,15741.0,16298.0,557.0
Accelo,Accelo_45,31A,1,73.0,316.0,16112.0,16428.0,316.0
Atego,Atego_46,30A,1,0.0,314.0,16116.0,16430.0,314.0
Actros,Actros_31,39,2,0.0,354.0,16226.0,16580.0,354.0
Atego,Atego_28,38,1,0.0,633.0,15965.0,16598.0,633.0
Atego (ATP),Atego (ATP)_43,32A,1,140.0,677.0,15922.0,16599.0,677.0
Atego,Atego_35,33A,1,0.0,428.0,16190.0,16618.0,428.0
Atego quinta roda,Atego quinta roda_33,34B,2,1451.0,395.0,16226.0,16621.0,395.0
Accelo,Accelo_29,34A,1,1038.0,671.0,15965.0,16636.0,671.0
Atego,Atego_36,32C,1,2340.0,544.0,16190.0,16734.0,544.0
Atego quinta roda,Atego quinta roda_33,39,2,0.0,120.0,16621.0,16741.0,120.0
Atego,Atego_46,31A,1,0.0,314.0,16430.0,16744.0,314.0
Actros,Actros_37,33B,2,0.0,761.0,15988.0,16749.0,761.0
Atego quinta roda,Atego quinta roda_39,32D,2,0.0,588.0,16298.0,16886.0,588.0
Accelo,Accelo_48,30A,1,0.0,253.0,16776.0,17029.0,253.0
Atego,Atego_36,33A,1,0.0,428.0,16734.0,17162.0,428.0
Actros,Actros_47,30B,2,0.0,752.0,16446.0,17198.0,752.0
Atego quinta roda,Atego quinta roda_39,33B,2,0.0,376.0,16886.0,17262.0,376.0
Actros,Actros_40,32B,2,855.0,965.0,16298.0,17263.0,965.0
Accelo,Accelo_29,38,1,0.0,633.0,16636.0,17269.0,633.0
Atego (ATP),Atego (ATP)_44,32A,1,487.0,677.0,16599.0,17276.0,677.0
Atego,Atego_30,34A,1,1106.0,646.0,16636.0,17282.0,646.0
Accelo,Accelo_38,32C,1,2427.0,561.0,16734.0,17295.0,561.0
Accelo,Accelo_48,31A,1,0.0,316.0,17029.0,17345.0,316.0
Atego (ATP),Atego (ATP)_49,30A,1,0.0,326.0,17106.0,17432.0,326.0
Actros,Actros_40,32D,2,0.0,247.0,17263.0,17510.0,247.0
Accelo,Accelo_45,32A,1,848.0,354.0,17276.0,17630.0,354.0
Accelo,Accelo_38,33A,1,0.0,369.0,17295.0,17664.0,369.0
Actros,Actros_47,31B,2,0.0,555.0,17198.0,17753.0,555.0
Atego (ATP),Atego (ATP)_49,31A,1,0.0,330.0,17432.0,17762.0,330.0
Atego,Atego_41,32C,1,1787.0,544.0,17295.0,17839.0,544.0
Atego,Atego_30,38,1,0.0,633.0,17282.0,17915.0,633.0
Atego,Atego_32,34A,1,1208.0,646.0,17282.0,17928.0,646.0
Accelo,Accelo_51,30A,1,0.0,253.0,17766.0,18019.0,253.0
Atego,Atego_46,32A,1,886.0,414.0,17630.0,18044.0,414.0
Actros,Actros_50,30B,2,0.0,752.0,17436.0,18188.0,752.0
Actros,Actros_34,34B,2,837.0,1623.0,16621.0,18244.0,1623.0
Atego,Atego_41,33A,1,0.0,428.0,17839.0,18267.0,428.0
Actros,Actros_40,33B,2,0.0,761.0,17510.0,18271.0,761.0
Accelo,Accelo_51,31A,1,0.0,316.0,18019.0,18335.0,316.0
Atego,Atego_42,32C,1,1917.0,544.0,17839.0,18383.0,544.0
Accelo,Accelo_48,32A,1,699.0,354.0,18044.0,18398.0,354.0
Atego,Atego_52,30A,1,0.0,314.0,18096.0,18410.0,314.0
Atego,Atego_32,38,1,0.0,633.0,17928.0,18561.0,633.0
Atego,Atego_35,34A,1,1310.0,646.0,17928.0,18574.0,646.0
Actros,Actros_34,39,2,0.0,354.0,18244.0,18598.0,354.0
Accelo,Accelo_53,30A,1,0.0,253.0,18426.0,18679.0,253.0
Actros,Actros_47,32B,2,0.0,965.0,17753.0,18718.0,965.0
Atego,Atego_52,31A,1,0.0,314.0,18410.0,18724.0,314.0
Actros,Actros_50,31B,2,0.0,555.0,18188.0,18743.0,555.0
Atego,Atego_42,33A,1,0.0,428.0,18383.0,18811.0,428.0
Actros,Actros_47,32D,2,0.0,247.0,18718.0,18965.0,247.0
Accelo,Accelo_53,31A,1,45.0,316.0,18724.0,19040.0,316.0
Atego (ATP),Atego (ATP)_49,32A,1,636.0,677.0,18398.0,19075.0,677.0
Atego (ATP),Atego (ATP)_54,30A,1,0.0,326.0,18756.0,19082.0,326.0
Atego (ATP),Atego (ATP)_43,32C,1,1784.0,815.0,18383.0,19198.0,815.0
Atego,Atego_35,38,1,0.0,633.0,18574.0,19207.0,633.0
Atego,Atego_36,34A,1,1412.0,646.0,18574.0,19220.0,646.0
Atego,Atego_55,30A,1,0.0,314.0,19086.0,19400.0,314.0
Atego (ATP),Atego (ATP)_54,31A,1,0.0,330.0,19082.0,19412.0,330.0
Accelo,Accelo_51,32A,1,740.0,354.0,19075.0,19429.0,354.0
Atego (ATP),Atego (ATP)_43,33A,1,0.0,376.0,19198.0,19574.0,376.0
Actros,Actros_50,32B,2,0.0,965.0,18743.0,19708.0,965.0
Actros,Actros_47,33B,2,0.0,761.0,18965.0,19726.0,761.0
Atego,Atego_55,31A,1,12.0,314.0,19412.0,19726.0,314.0
Atego (ATP),Atego (ATP)_56,30A,1,0.0,326.0,19416.0,19742.0,326.0
Atego,Atego_52,32A,1,705.0,414.0,19429.0,19843.0,414.0
Atego,Atego_36,38,1,0.0,633.0,19220.0,19853.0,633.0
Actros,Actros_37,34B,2,1495.0,1623.0,18244.0,19867.0,1623.0
Accelo,Accelo_38,34A,1,1556.0,671.0,19220.0,19891.0,671.0
Actros,Actros_50,32D,2,0.0,247.0,19708.0,19955.0,247.0
Atego (ATP),Atego (ATP)_44,32C,1,1922.0,815.0,19198.0,20013.0,815.0
Atego,Atego_57,30A,1,0.0,314.0,19746.0,20060.0,314.0
Atego (ATP),Atego (ATP)_56,31A,1,0.0,330.0,19742.0,20072.0,330.0
Accelo,Accelo_53,32A,1,803.0,354.0,19843.0,20197.0,354.0
Actros,Actros_37,39,2,0.0,354.0,19867.0,20221.0,354.0
Atego quinta roda,Atego quinta roda_39,34B,2,2605.0,395.0,19867.0,20262.0,395.0
Atego quinta roda,Atego quinta roda_39,39,2,0.0,120.0,20262.0,20382.0,120.0
Atego,Atego_57,31A,1,12.0,314.0,20072.0,20386.0,314.0
Atego (ATP),Atego (ATP)_44,33A,1,0.0,376.0,20013.0,20389.0,376.0
Atego quinta roda,Atego quinta roda_58,30B,2,0.0,326.0,20076.0,20402.0,326.0
Accelo,Accelo_38,38,1,0.0,633.0,19891.0,20524.0,633.0
Atego,Atego_41,34A,1,1624.0,646.0,19891.0,20537.0,646.0
Accelo,Accelo_45,32C,1,2383.0,561.0,20013.0,20574.0,561.0
Actros,Actros_50,33B,2,0.0,761.0,19955.0,20716.0,761.0
Atego quinta roda,Atego quinta roda_58,31B,2,0.0,330.0,20402.0,20732.0,330.0
Atego (ATP),Atego (ATP)_59,30A,1,0.0,326.0,20406.0,20732.0,326.0
