modelo,nome,posto,perna,fila,processo,entrada,saida,duracao
Accelo,Accelo_10,30A,1,0.0,253.0,4052.0,4305.0,253.0
Accelo,Accelo_9,31A,1,45.0,316.0,4020.0,4336.0,316.0
Atego (ATP),Atego (ATP)_1,38,1,0.0,633.0,3834.0,4467.0,633.0
Atego,Atego_8,32A,1,45.0,414.0,4065.0,4479.0,414.0
Accelo,Accelo_2,34A,1,96.0,671.0,3834.0,4505.0,671.0
Actros,Actros_3,33B,2,0.0,761.0,3839.0,4600.0,761.0
Accelo,Accelo_11,30A,1,0.0,253.0,4382.0,4635.0,253.0
Accelo,Accelo_10,31A,1,31.0,316.0,4336.0,4652.0,316.0
Atego quinta roda,Atego quinta roda_7,32B,2,431.0,557.0,4149.0,4706.0,557.0
Atego quinta roda,Atego quinta roda_4,32D,2,0.0,588.0,4149.0,4737.0,588.0
Accelo,Accelo_9,32A,1,143.0,354.0,4479.0,4833.0,354.0
Atego (ATP),Atego (ATP)_6,32C,1,0.0,815.0,4065.0,4880.0,815.0
Accelo,Accelo_11,31A,1,17.0,316.0,4652.0,4968.0,316.0
Atego (ATP),Atego (ATP)_12,30A,1,0.0,326.0,4712.0,5038.0,326.0
Atego quinta roda,Atego quinta roda_4,33B,2,0.0,376.0,4737.0,5113.0,376.0
Accelo,Accelo_2,38,1,0.0,633.0,4505.0,5138.0,633.0
Accelo,Accelo_5,34A,1,206.0,671.0,4505.0,5176.0,671.0
Accelo,Accelo_10,32A,1,181.0,354.0,4833.0,5187.0,354.0
Atego (ATP),Atego (ATP)_6,33A,1,0.0,376.0,4880.0,5256.0,376.0
Atego quinta roda,Atego quinta roda_7,32D,2,31.0,588.0,4737.0,5325.0,588.0
Atego (ATP),Atego (ATP)_12,31A,1,0.0,330.0,5038.0,5368.0,330.0
Atego quinta roda,Atego quinta roda_13,30B,2,0.0,326.0,5042.0,5368.0,326.0
Atego,Atego_8,32C,1,401.0,544.0,4880.0,5424.0,544.0
Accelo,Accelo_11,32A,1,219.0,354.0,5187.0,5541.0,354.0
Atego,Atego_14,30A,1,0.0,314.0,5372.0,5686.0,314.0
Atego quinta roda,Atego quinta roda_13,31B,2,0.0,330.0,5368.0,5698.0,330.0
Atego quinta roda,Atego quinta roda_7,33B,2,0.0,376.0,5325.0,5701.0,376.0
Accelo,Accelo_5,38,1,0.0,633.0,5176.0,5809.0,633.0
Atego,Atego_8,33A,1,0.0,428.0,5424.0,5852.0,428.0
Atego (ATP),Atego (ATP)_6,34A,1,0.0,650.0,5256.0,5906.0,650.0
Accelo,Accelo_9,32C,1,591.0,561.0,5424.0,5985.0,561.0
Atego,Atego_14,31A,1,0.0,314.0,5686.0,6000.0,314.0
Atego quinta roda,Atego quinta roda_15,30B,2,0.0,326.0,5702.0,6028.0,326.0
Atego (ATP),Atego (ATP)_12,32A,1,173.0,677.0,5541.0,6218.0,677.0
Actros,Actros_3,34B,2,0.0,1623.0,4600.0,6223.0,1623.0
Atego quinta roda,Atego quinta roda_13,32B,2,0.0,557.0,5698.0,6255.0,557.0
Accelo,Accelo_9,33A,1,0.0,369.0,5985.0,6354.0,369.0
Atego quinta roda,Atego quinta roda_15,31B,2,0.0,330.0,6028.0,6358.0,330.0
Atego (ATP),Atego (ATP)_6,38,1,0.0,633.0,5906.0,6539.0,633.0
Accelo,Accelo_10,32C,1,798.0,561.0,5985.0,6546.0,561.0
Atego,Atego_8,34A,1,54.0,646.0,5906.0,6552.0,646.0
Actros,Actros_3,39,2,0.0,354.0,6223.0,6577.0,354.0
Accelo,Accelo_17,30A,1,0.0,253.0,6362.0,6615.0,253.0
Atego quinta roda,Atego quinta roda_4,34B,2,1110.0,395.0,6223.0,6618.0,395.0
Atego,Atego_14,32A,1,218.0,414.0,6218.0,6632.0,414.0
Atego quinta roda,Atego quinta roda_4,39,2,0.0,120.0,6618.0,6738.0,120.0
Actros,Actros_16,30B,2,0.0,752.0,6032.0,6784.0,752.0
Atego quinta roda,Atego quinta roda_13,32D,2,0.0,588.0,6255.0,6843.0,588.0
Atego quinta roda,Atego quinta roda_15,32B,2,0.0,557.0,6358.0,6915.0,557.0
Accelo,Accelo_10,33A,1,0.0,369.0,6546.0,6915.0,369.0
Accelo,Accelo_17,31A,1,0.0,316.0,6615.0,6931.0,316.0
Atego,Atego_18,30A,1,0.0,314.0,6692.0,7006.0,314.0
Atego quinta roda,Atego quinta roda_7,34B,2,917.0,395.0,6618.0,7013.0,395.0
Accelo,Accelo_11,32C,1,1005.0,561.0,6546.0,7107.0,561.0
Atego quinta roda,Atego quinta roda_7,39,2,0.0,120.0,7013.0,7133.0,120.0
Atego,Atego_8,38,1,0.0,633.0,6552.0,7185.0,633.0
Atego quinta roda,Atego quinta roda_13,33B,2,0.0,376.0,6843.0,7219.0,376.0
Accelo,Accelo_9,34A,1,198.0,671.0,6552.0,7223.0,671.0
Accelo,Accelo_17,32A,1,0.0,354.0,6931.0,7285.0,354.0
Atego,Atego_18,31A,1,0.0,314.0,7006.0,7320.0,314.0
Actros,Actros_16,31B,2,0.0,555.0,6784.0,7339.0,555.0
Accelo,Accelo_11,33A,1,0.0,369.0,7107.0,7476.0,369.0
Atego quinta roda,Atego quinta roda_15,32D,2,0.0,588.0,6915.0,7503.0,588.0
Atego quinta roda,Atego quinta roda_13,34B,2,0.0,395.0,7219.0,7614.0,395.0
Atego (ATP),Atego (ATP)_20,30A,1,0.0,326.0,7352.0,7678.0,326.0
Atego,Atego_18,32A,1,0.0,414.0,7320.0,7734.0,414.0
Atego quinta roda,Atego quinta roda_13,39,2,0.0,120.0,7614.0,7734.0,120.0
Actros,Actros_19,30B,2,0.0,752.0,7022.0,7774.0,752.0
Accelo,Accelo_9,38,1,0.0,633.0,7223.0,7856.0,633.0
Atego quinta roda,Atego quinta roda_15,33B,2,0.0,376.0,7503.0,7879.0,376.0
Accelo,Accelo_10,34A,1,308.0,671.0,7223.0,7894.0,671.0
Atego (ATP),Atego (ATP)_12,32C,1,889.0,815.0,7107.0,7922.0,815.0
Accelo,Accelo_21,30A,1,0.0,253.0,7682.0,7935.0,253.0
Atego (ATP),Atego (ATP)_20,31A,1,0.0,330.0,7678.0,8008.0,330.0
Atego quinta roda,Atego quinta roda_15,34B,2,0.0,395.0,7879.0,8274.0,395.0
Atego (ATP),Atego (ATP)_12,33A,1,0.0,376.0,7922.0,8298.0,376.0
Actros,Actros_16,32B,2,0.0,965.0,7339.0,8304.0,965.0
Accelo,Accelo_21,31A,1,73.0,316.0,8008.0,8324.0,316.0
Atego,Atego_22,30A,1,0.0,314.0,8012.0,8326.0,314.0
Actros,Actros_19,31B,2,0.0,555.0,7774.0,8329.0,555.0
Atego quinta roda,Atego quinta roda_15,39,2,0.0,120.0,8274.0,8394.0,120.0
Atego,Atego_14,32C,1,1290.0,544.0,7922.0,8466.0,544.0
Accelo,Accelo_10,38,1,0.0,633.0,7894.0,8527.0,633.0
Actros,Actros_16,32D,2,0.0,247.0,8304.0,8551.0,247.0
Accelo,Accelo_11,34A,1,418.0,671.0,7894.0,8565.0,671.0
Atego,Atego_22,31A,1,0.0,314.0,8326.0,8640.0,314.0
Atego (ATP),Atego (ATP)_20,32A,1,0.0,677.0,8008.0,8685.0,677.0
Atego,Atego_14,33A,1,0.0,428.0,8466.0,8894.0,428.0
Accelo,Accelo_24,30A,1,0.0,253.0,8672.0,8925.0,253.0
Accelo,Accelo_17,32C,1,1181.0,561.0,8466.0,9027.0,561.0
Accelo,Accelo_21,32A,1,361.0,354.0,8685.0,9039.0,354.0
Actros,Actros_23,30B,2,0.0,752.0,8342.0,9094.0,752.0
Accelo,Accelo_11,38,1,0.0,633.0,8565.0,9198.0,633.0
Atego (ATP),Atego (ATP)_12,34A,1,267.0,650.0,8565.0,9215.0,650.0
Accelo,Accelo_24,31A,1,0.0,316.0,8925.0,9241.0,316.0
Actros,Actros_19,32B,2,0.0,965.0,8329.0,9294.0,965.0
Actros,Actros_16,33B,2,0.0,761.0,8551.0,9312.0,761.0
Atego,Atego_25,30A,1,0.0,314.0,9002.0,9316.0,314.0
Accelo,Accelo_17,33A,1,0.0,369.0,9027.0,9396.0,369.0
Atego,Atego_22,32A,1,399.0,414.0,9039.0,9453.0,414.0
Actros,Actros_19,32D,2,0.0,247.0,9294.0,9541.0,247.0
Atego,Atego_18,32C,1,1293.0,544.0,9027.0,9571.0,544.0
Atego,Atego_25,31A,1,0.0,314.0,9316.0,9630.0,314.0
Actros,Actros_23,31B,2,0.0,555.0,9094.0,9649.0,555.0
Atego (ATP),Atego (ATP)_26,30A,1,0.0,326.0,9332.0,9658.0,326.0
Accelo,Accelo_24,32A,1,212.0,354.0,9453.0,9807.0,354.0
Atego (ATP),Atego (ATP)_12,38,1,0.0,633.0,9215.0,9848.0,633.0
Atego,Atego_14,34A,1,321.0,646.0,9215.0,9861.0,646.0
Accelo,Accelo_27,30A,1,0.0,253.0,9662.0,9915.0,253.0
Atego (ATP),Atego (ATP)_26,31A,1,0.0,330.0,9658.0,9988.0,330.0
Atego,Atego_18,33A,1,0.0,428.0,9571.0,9999.0,428.0
Atego,Atego_25,32A,1,177.0,414.0,9807.0,10221.0,414.0
Actros,Actros_19,33B,2,0.0,761.0,9541.0,10302.0,761.0
Accelo,Accelo_27,31A,1,73.0,316.0,9988.0,10304.0,316.0
Atego,Atego_28,30A,1,0.0,314.0,9992.0,10306.0,314.0
Atego (ATP),Atego (ATP)_20,32C,1,886.0,815.0,9571.0,10386.0,815.0
Atego,Atego_14,38,1,0.0,633.0,9861.0,10494.0,633.0
Accelo,Accelo_17,34A,1,465.0,671.0,9861.0,10532.0,671.0
Actros,Actros_23,32B,2,0.0,965.0,9649.0,10614.0,965.0
Atego,Atego_28,31A,1,0.0,314.0,10306.0,10620.0,314.0
Atego (ATP),Atego (ATP)_20,33A,1,0.0,376.0,10386.0,10762.0,376.0
Actros,Actros_23,32D,2,0.0,247.0,10614.0,10861.0,247.0
Atego (ATP),Atego (ATP)_26,32A,1,233.0,677.0,10221.0,10898.0,677.0
Actros,Actros_16,34B,2,0.0,1623.0,9312.0,10935.0,1623.0
Accelo,Accelo_21,32C,1,1347.0,561.0,10386.0,10947.0,561.0
Actros,Actros_29,30B,2,0.0,752.0,10322.0,11074.0,752.0
Accelo,Accelo_17,38,1,0.0,633.0,10532.0,11165.0,633.0
Atego,Atego_18,34A,1,533.0,646.0,10532.0,11178.0,646.0
Accelo,Accelo_27,32A,1,594.0,354.0,10898.0,11252.0,354.0
Actros,Actros_16,39,2,0.0,354.0,10935.0,11289.0,354.0
Accelo,Accelo_21,33A,1,0.0,369.0,10947.0,11316.0,369.0
Atego quinta roda,Atego quinta roda_30,30B,2,0.0,326.0,11074.0,11400.0,326.0
Atego,Atego_22,32C,1,1494.0,544.0,10947.0,11491.0,544.0
Actros,Actros_23,33B,2,0.0,761.0,10861.0,11622.0,761.0
Actros,Actros_29,31B,2,0.0,555.0,11074.0,11629.0,555.0
Atego,Atego_28,32A,1,632.0,414.0,11252.0,11666.0,414.0
Atego (ATP),Atego (ATP)_31,30A,1,0.0,326.0,11404.0,11730.0,326.0
Atego,Atego_18,38,1,0.0,633.0,11178.0,11811.0,633.0
Atego (ATP),Atego (ATP)_20,34A,1,416.0,650.0,11178.0,11828.0,650.0
Atego,Atego_22,33A,1,0.0,428.0,11491.0,11919.0,428.0
Atego quinta roda,Atego quinta roda_30,31B,2,229.0,330.0,11629.0,11959.0,330.0
Accelo,Accelo_24,32C,1,1684.0,561.0,11491.0,12052.0,561.0
Atego (ATP),Atego (ATP)_31,31A,1,0.0,330.0,11730.0,12060.0,330.0
Atego,Atego_33,30A,1,0.0,314.0,12064.0,12378.0,314.0
Accelo,Accelo_24,33A,1,0.0,369.0,12052.0,12421.0,369.0
Atego (ATP),Atego (ATP)_20,38,1,0.0,633.0,11828.0,12461.0,633.0
Actros,Actros_32,30B,2,0.0,752.0,11734.0,12486.0,752.0
Accelo,Accelo_21,34A,1,512.0,671.0,11828.0,12499.0,671.0
Actros,Actros_19,34B,2,633.0,1623.0,10935.0,12558.0,1623.0
Actros,Actros_29,32B,2,0.0,965.0,11629.0,12594.0,965.0
Atego,Atego_25,32C,1,1831.0,544.0,12052.0,12596.0,544.0
Accelo,Accelo_34,30A,1,0.0,253.0,12394.0,12647.0,253.0
Atego,Atego_33,31A,1,0.0,314.0,12378.0,12692.0,314.0
Atego (ATP),Atego (ATP)_31,32A,1,0.0,677.0,12060.0,12737.0,677.0
Actros,Actros_29,32D,2,0.0,247.0,12594.0,12841.0,247.0
Actros,Actros_19,39,2,0.0,354.0,12558.0,12912.0,354.0
Accelo,Accelo_35,30A,1,0.0,253.0,12724.0,12977.0,253.0
Accelo,Accelo_34,31A,1,45.0,316.0,12692.0,13008.0,316.0
Atego,Atego_25,33A,1,0.0,428.0,12596.0,13024.0,428.0
Actros,Actros_32,31B,2,0.0,555.0,12486.0,13041.0,555.0
Accelo,Accelo_21,38,1,0.0,633.0,12499.0,13132.0,633.0
Atego,Atego_22,34A,1,580.0,646.0,12499.0,13145.0,646.0
Atego quinta roda,Atego quinta roda_30,32B,2,635.0,557.0,12594.0,13151.0,557.0
Atego,Atego_33,32A,1,45.0,414.0,12737.0,13151.0,414.0
Accelo,Accelo_36,30A,1,0.0,253.0,13054.0,13307.0,253.0
Accelo,Accelo_35,31A,1,31.0,316.0,13008.0,13324.0,316.0
Atego (ATP),Atego (ATP)_26,32C,1,1698.0,815.0,12596.0,13411.0,815.0
Accelo,Accelo_34,32A,1,143.0,354.0,13151.0,13505.0,354.0
Actros,Actros_29,33B,2,0.0,761.0,12841.0,13602.0,761.0
Accelo,Accelo_36,31A,1,17.0,316.0,13324.0,13640.0,316.0
Atego (ATP),Atego (ATP)_37,30A,1,0.0,326.0,13384.0,13710.0,326.0
Atego quinta roda,Atego quinta roda_30,32D,2,0.0,588.0,13151.0,13739.0,588.0
Atego,Atego_22,38,1,0.0,633.0,13145.0,13778.0,633.0
Atego (ATP),Atego (ATP)_26,33A,1,0.0,376.0,13411.0,13787.0,376.0
Accelo,Accelo_24,34A,1,724.0,671.0,13145.0,13816.0,671.0
Accelo,Accelo_35,32A,1,181.0,354.0,13505.0,13859.0,354.0
Accelo,Accelo_27,32C,1,2159.0,561.0,13411.0,13972.0,561.0
Atego (ATP),Atego (ATP)_37,31A,1,0.0,330.0,13710.0,14040.0,330.0
Atego quinta roda,Atego quinta roda_30,33B,2,0.0,376.0,13739.0,14115.0,376.0
Actros,Actros_32,32B,2,110.0,965.0,13151.0,14116.0,965.0
Actros,Actros_23,34B,2,936.0,1623.0,12558.0,14181.0,1623.0
Accelo,Accelo_36,32A,1,219.0,354.0,13859.0,14213.0,354.0
Accelo,Accelo_27,33A,1,0.0,369.0,13972.0,14341.0,369.0
Atego,Atego_39,30A,1,0.0,314.0,14044.0,14358.0,314.0
Actros,Actros_32,32D,2,0.0,247.0,14116.0,14363.0,247.0
Accelo,Accelo_24,38,1,0.0,633.0,13816.0,14449.0,633.0
Atego,Atego_25,34A,1,792.0,646.0,13816.0,14462.0,646.0
Actros,Actros_38,30B,2,0.0,752.0,13714.0,14466.0,752.0
Atego,Atego_28,32C,1,2306.0,544.0,13972.0,14516.0,544.0
Actros,Actros_23,39,2,0.0,354.0,14181.0,14535.0,354.0
Atego,Atego_39,31A,1,0.0,314.0,14358.0,14672.0,314.0
Atego,Atego_40,30A,1,0.0,314.0,14374.0,14688.0,314.0
Atego (ATP),Atego (ATP)_37,32A,1,173.0,677.0,14213.0,14890.0,677.0
Atego,Atego_28,33A,1,0.0,428.0,14516.0,14944.0,428.0
Atego,Atego_40,31A,1,0.0,314.0,14688.0,15002.0,314.0
Actros,Actros_38,31B,2,0.0,555.0,14466.0,15021.0,555.0
Atego (ATP),Atego (ATP)_41,30A,1,0.0,326.0,14704.0,15030.0,326.0
Atego,Atego_25,38,1,0.0,633.0,14462.0,15095.0,633.0
Atego (ATP),Atego (ATP)_26,34A,1,675.0,650.0,14462.0,15112.0,650.0
Actros,Actros_32,33B,2,0.0,761.0,14363.0,15124.0,761.0
Accelo,Accelo_42,30A,1,0.0,253.0,15034.0,15287.0,253.0
Atego,Atego_39,32A,1,218.0,414.0,14890.0,15304.0,414.0
Atego (ATP),Atego (ATP)_31,32C,1,1779.0,815.0,14516.0,15331.0,815.0
Atego (ATP),Atego (ATP)_41,31A,1,0.0,330.0,15030.0,15360.0,330.0
Accelo,Accelo_42,31A,1,73.0,316.0,15360.0,15676.0,316.0
Atego quinta roda,Atego quinta roda_43,30B,2,0.0,326.0,15364.0,15690.0,326.0
Atego (ATP),Atego (ATP)_31,33A,1,0.0,376.0,15331.0,15707.0,376.0
Atego,Atego_40,32A,1,302.0,414.0,15304.0,15718.0,414.0
Atego (ATP),Atego (ATP)_26,38,1,0.0,633.0,15112.0,15745.0,633.0
Accelo,Accelo_27,34A,1,771.0,671.0,15112.0,15783.0,671.0
Actros,Actros_29,34B,2,579.0,1623.0,14181.0,15804.0,1623.0
Atego,Atego_33,32C,1,2180.0,544.0,15331.0,15875.0,544.0
Actros,Actros_38,32B,2,0.0,965.0,15021.0,15986.0,965.0
Atego quinta roda,Atego quinta roda_43,31B,2,0.0,330.0,15690.0,16020.0,330.0
Actros,Actros_29,39,2,0.0,354.0,15804.0,16158.0,354.0
Atego quinta roda,Atego quinta roda_30,34B,2,1689.0,395.0,15804.0,16199.0,395.0
Actros,Actros_38,32D,2,0.0,247.0,15986.0,16233.0,247.0
Accelo,Accelo_45,30A,1,0.0,253.0,16024.0,16277.0,253.0
Atego,Atego_33,33A,1,0.0,428.0,15875.0,16303.0,428.0
Atego quinta roda,Atego quinta roda_30,39,2,0.0,120.0,16199.0,16319.0,120.0
Atego (ATP),Atego (ATP)_41,32A,1,358.0,677.0,15718.0,16395.0,677.0
Accelo,Accelo_27,38,1,0.0,633.0,15783.0,16416.0,633.0
Atego,Atego_28,34A,1,839.0,646.0,15783.0,16429.0,646.0
Accelo,Accelo_34,32C,1,2370.0,561.0,15875.0,16436.0,561.0
Actros,Actros_44,30B,2,0.0,752.0,15694.0,16446.0,752.0
Atego quinta roda,Atego quinta roda_43,32B,2,0.0,557.0,16020.0,16577.0,557.0
Accelo,Accelo_45,31A,1,0.0,316.0,16277.0,16593.0,316.0
Accelo,Accelo_46,30A,1,0.0,253.0,16354.0,16607.0,253.0
Accelo,Accelo_42,32A,1,719.0,354.0,16395.0,16749.0,354.0
Accelo,Accelo_34,33A,1,0.0,369.0,16436.0,16805.0,369.0
Accelo,Accelo_46,31A,1,0.0,316.0,16607.0,16923.0,316.0
Actros,Actros_38,33B,2,0.0,761.0,16233.0,16994.0,761.0
Accelo,Accelo_35,32C,1,2577.0,561.0,16436.0,16997.0,561.0
Actros,Actros_44,31B,2,0.0,555.0,16446.0,17001.0,555.0
Atego (ATP),Atego (ATP)_47,30A,1,0.0,326.0,16684.0,17010.0,326.0
Atego,Atego_28,38,1,0.0,633.0,16429.0,17062.0,633.0
Atego (ATP),Atego (ATP)_31,34A,1,722.0,650.0,16429.0,17079.0,650.0
Accelo,Accelo_45,32A,1,156.0,354.0,16749.0,17103.0,354.0
Atego quinta roda,Atego quinta roda_43,32D,2,0.0,588.0,16577.0,17165.0,588.0
Atego (ATP),Atego (ATP)_47,31A,1,0.0,330.0,17010.0,17340.0,330.0
Atego quinta roda,Atego quinta roda_48,30B,2,0.0,326.0,17014.0,17340.0,326.0
Accelo,Accelo_35,33A,1,0.0,369.0,16997.0,17366.0,369.0
Accelo,Accelo_46,32A,1,180.0,354.0,17103.0,17457.0,354.0
Atego quinta roda,Atego quinta roda_43,33B,2,0.0,376.0,17165.0,17541.0,376.0
Accelo,Accelo_36,32C,1,2784.0,561.0,16997.0,17558.0,561.0
Atego,Atego_49,30A,1,0.0,314.0,17344.0,17658.0,314.0
Atego quinta roda,Atego quinta roda_48,31B,2,0.0,330.0,17340.0,17670.0,330.0
Atego (ATP),Atego (ATP)_31,38,1,0.0,633.0,17079.0,17712.0,633.0
Atego,Atego_33,34A,1,776.0,646.0,17079.0,17725.0,646.0
Actros,Actros_32,34B,2,1075.0,1623.0,16199.0,17822.0,1623.0
Accelo,Accelo_36,33A,1,0.0,369.0,17558.0,17927.0,369.0
Actros,Actros_44,32B,2,0.0,965.0,17001.0,17966.0,965.0
Atego,Atego_49,31A,1,0.0,314.0,17658.0,17972.0,314.0
Atego (ATP),Atego (ATP)_47,32A,1,117.0,677.0,17457.0,18134.0,677.0
Actros,Actros_32,39,2,0.0,354.0,17822.0,18176.0,354.0
Actros,Actros_44,32D,2,0.0,247.0,17966.0,18213.0,247.0
Accelo,Accelo_51,30A,1,0.0,253.0,18004.0,18257.0,253.0
Atego,Atego_33,38,1,0.0,633.0,17725.0,18358.0,633.0
Atego (ATP),Atego (ATP)_37,32C,1,2668.0,815.0,17558.0,18373.0,815.0
Accelo,Accelo_34,34A,1,920.0,671.0,17725.0,18396.0,671.0
Actros,Actros_50,30B,2,0.0,752.0,17674.0,18426.0,752.0
Atego quinta roda,Atego quinta roda_48,32B,2,296.0,557.0,17966.0,18523.0,557.0
Atego,Atego_49,32A,1,162.0,414.0,18134.0,18548.0,414.0
Accelo,Accelo_51,31A,1,0.0,316.0,18257.0,18573.0,316.0
Atego (ATP),Atego (ATP)_52,30A,1,0.0,326.0,18334.0,18660.0,326.0
Atego (ATP),Atego (ATP)_37,33A,1,0.0,376.0,18373.0,18749.0,376.0
Atego,Atego_39,32C,1,3069.0,544.0,18373.0,18917.0,544.0
Accelo,Accelo_51,32A,1,0.0,354.0,18573.0,18927.0,354.0
Actros,Actros_44,33B,2,0.0,761.0,18213.0,18974.0,761.0
Actros,Actros_50,31B,2,0.0,555.0,18426.0,18981.0,555.0
Atego (ATP),Atego (ATP)_52,31A,1,0.0,330.0,18660.0,18990.0,330.0
Atego quinta roda,Atego quinta roda_53,30B,2,0.0,326.0,18664.0,18990.0,326.0
Accelo,Accelo_34,38,1,0.0,633.0,18396.0,19029.0,633.0
Accelo,Accelo_35,34A,1,1030.0,671.0,18396.0,19067.0,671.0
Atego quinta roda,Atego quinta roda_48,32D,2,0.0,588.0,18523.0,19111.0,588.0
Accelo,Accelo_54,30A,1,0.0,253.0,18994.0,19247.0,253.0
Atego quinta roda,Atego quinta roda_53,31B,2,0.0,330.0,18990.0,19320.0,330.0
Atego,Atego_39,33A,1,0.0,428.0,18917.0,19345.0,428.0
Actros,Actros_38,34B,2,828.0,1623.0,17822.0,19445.0,1623.0
Atego,Atego_40,32C,1,3199.0,544.0,18917.0,19461.0,544.0
Atego quinta roda,Atego quinta roda_48,33B,2,0.0,376.0,19111.0,19487.0,376.0
Accelo,Accelo_54,31A,1,0.0,316.0,19247.0,19563.0,316.0
Accelo,Accelo_55,30A,1,0.0,253.0,19324.0,19577.0,253.0
Atego (ATP),Atego (ATP)_52,32A,1,0.0,677.0,18990.0,19667.0,677.0
Accelo,Accelo_35,38,1,0.0,633.0,19067.0,19700.0,633.0
Accelo,Accelo_36,34A,1,1140.0,671.0,19067.0,19738.0,671.0
Actros,Actros_38,39,2,0.0,354.0,19445.0,19799.0,354.0
Atego quinta roda,Atego quinta roda_43,34B,2,1904.0,395.0,19445.0,19840.0,395.0
Atego,Atego_40,33A,1,0.0,428.0,19461.0,19889.0,428.0
Accelo,Accelo_55,31A,1,0.0,316.0,19577.0,19893.0,316.0
Actros,Actros_50,32B,2,0.0,965.0,18981.0,19946.0,965.0
Atego quinta roda,Atego quinta roda_43,39,2,0.0,120.0,19840.0,19960.0,120.0
Atego (ATP),Atego (ATP)_56,30A,1,0.0,326.0,19654.0,19980.0,326.0
Accelo,Accelo_54,32A,1,104.0,354.0,19667.0,20021.0,354.0
Actros,Actros_50,32D,2,0.0,247.0,19946.0,20193.0,247.0
Atego (ATP),Atego (ATP)_41,32C,1,3066.0,815.0,19461.0,20276.0,815.0
Atego (ATP),Atego (ATP)_56,31A,1,0.0,330.0,19980.0,20310.0,330.0
Accelo,Accelo_36,38,1,0.0,633.0,19738.0,20371.0,633.0
Accelo,Accelo_55,32A,1,128.0,354.0,20021.0,20375.0,354.0
Atego (ATP),Atego (ATP)_37,34A,1,989.0,650.0,19738.0,20388.0,650.0
Atego quinta roda,Atego quinta roda_53,32B,2,626.0,557.0,19946.0,20503.0,557.0
Atego,Atego_58,30A,1,0.0,314.0,20314.0,20628.0,314.0
Atego (ATP),Atego (ATP)_41,33A,1,0.0,376.0,20276.0,20652.0,376.0
Actros,Actros_57,30B,2,0.0,752.0,19984.0,20736.0,752.0
