modelo,nome,posto,perna,fila,processo,entrada,saida,duracao
Actros,Actros_3,32D,2,0.0,247.0,3592.0,3839.0,247.0
Atego,Atego_10,30A,1,0.0,314.0,3630.0,3944.0,314.0
Accelo,Accelo_8,32A,1,98.0,354.0,3682.0,4036.0,354.0
Actros,Actros_9,30B,2,0.0,752.0,3300.0,4052.0,752.0
Accelo,Accelo_1,38,1,0.0,633.0,3525.0,4158.0,633.0
Accelo,Accelo_5,33A,1,0.0,369.0,3797.0,4166.0,369.0
Atego,Atego_10,31A,1,0.0,314.0,3944.0,4258.0,314.0
Atego,Atego_4,34A,1,0.0,646.0,3664.0,4310.0,646.0
Atego,Atego_7,32C,1,115.0,544.0,3797.0,4341.0,544.0
Atego (ATP),Atego (ATP)_11,30B,2,0.0,326.0,4052.0,4378.0,326.0
Arocs,Arocs_6,32B,2,0.0,965.0,3617.0,4582.0,965.0
Actros,Actros_3,33B,2,0.0,761.0,3839.0,4600.0,761.0
Actros,Actros_9,31B,2,0.0,555.0,4052.0,4607.0,555.0
Accelo,Accelo_12,30A,1,0.0,253.0,4382.0,4635.0,253.0
Atego,Atego_10,32A,1,0.0,414.0,4258.0,4672.0,414.0
Atego,Atego_7,33A,1,0.0,428.0,4341.0,4769.0,428.0
Arocs,Arocs_6,32D,2,0.0,247.0,4582.0,4829.0,247.0
Accelo,Accelo_8,32C,1,305.0,561.0,4341.0,4902.0,561.0
Atego (ATP),Atego (ATP)_11,31B,2,229.0,330.0,4607.0,4937.0,330.0
Atego,Atego_4,38,1,0.0,633.0,4310.0,4943.0,633.0
Accelo,Accelo_12,31A,1,0.0,316.0,4635.0,4951.0,316.0
Accelo,Accelo_13,30A,1,0.0,253.0,4712.0,4965.0,253.0
Accelo,Accelo_5,34A,1,144.0,671.0,4310.0,4981.0,671.0
Accelo,Accelo_8,33A,1,0.0,369.0,4902.0,5271.0,369.0
Accelo,Accelo_13,31A,1,0.0,316.0,4965.0,5281.0,316.0
Accelo,Accelo_12,32A,1,0.0,354.0,4951.0,5305.0,354.0
Atego,Atego_14,30A,1,0.0,314.0,5042.0,5356.0,314.0
Atego,Atego_10,32C,1,230.0,544.0,4902.0,5446.0,544.0
Arocs,Arocs_6,33B,2,0.0,698.0,4829.0,5527.0,698.0
Actros,Actros_9,32B,2,0.0,965.0,4607.0,5572.0,965.0
Accelo,Accelo_5,38,1,0.0,633.0,4981.0,5614.0,633.0
Atego,Atego_7,34A,1,212.0,646.0,4981.0,5627.0,646.0
Accelo,Accelo_13,32A,1,24.0,354.0,5305.0,5659.0,354.0
Atego,Atego_14,31A,1,0.0,314.0,5356.0,5670.0,314.0
Actros,Actros_9,32D,2,0.0,247.0,5572.0,5819.0,247.0
Atego,Atego_10,33A,1,0.0,428.0,5446.0,5874.0,428.0
Accelo,Accelo_16,30A,1,0.0,253.0,5702.0,5955.0,253.0
Accelo,Accelo_12,32C,1,141.0,561.0,5446.0,6007.0,561.0
Atego,Atego_14,32A,1,0.0,414.0,5670.0,6084.0,414.0
Actros,Actros_15,30B,2,0.0,752.0,5372.0,6124.0,752.0
Atego (ATP),Atego (ATP)_11,32B,2,635.0,557.0,5572.0,6129.0,557.0
Actros,Actros_3,34B,2,0.0,1623.0,4600.0,6223.0,1623.0
Atego,Atego_7,38,1,0.0,633.0,5627.0,6260.0,633.0
Accelo,Accelo_16,31A,1,0.0,316.0,5955.0,6271.0,316.0
Accelo,Accelo_17,30A,1,0.0,253.0,6032.0,6285.0,253.0
Accelo,Accelo_8,34A,1,356.0,671.0,5627.0,6298.0,671.0
Accelo,Accelo_12,33A,1,0.0,369.0,6007.0,6376.0,369.0
Accelo,Accelo_13,32C,1,348.0,561.0,6007.0,6568.0,561.0
Actros,Actros_3,39,2,0.0,354.0,6223.0,6577.0,354.0
Actros,Actros_9,33B,2,0.0,761.0,5819.0,6580.0,761.0
Accelo,Accelo_17,31A,1,0.0,316.0,6285.0,6601.0,316.0
Accelo,Accelo_16,32A,1,0.0,354.0,6271.0,6625.0,354.0
Atego,Atego_18,30A,1,0.0,314.0,6362.0,6676.0,314.0
Actros,Actros_15,31B,2,0.0,555.0,6124.0,6679.0,555.0
Atego (ATP),Atego (ATP)_11,32D,2,0.0,588.0,6129.0,6717.0,588.0
Accelo,Accelo_8,38,1,0.0,633.0,6298.0,6931.0,633.0
Accelo,Accelo_13,33A,1,0.0,369.0,6568.0,6937.0,369.0
Atego,Atego_10,34A,1,424.0,646.0,6298.0,6944.0,646.0
Accelo,Accelo_17,32A,1,24.0,354.0,6625.0,6979.0,354.0
Atego,Atego_18,31A,1,0.0,314.0,6676.0,6990.0,314.0
Atego,Atego_19,30A,1,0.0,314.0,6692.0,7006.0,314.0
Atego (ATP),Atego (ATP)_11,33B,2,0.0,376.0,6717.0,7093.0,376.0
Atego,Atego_14,32C,1,484.0,544.0,6568.0,7112.0,544.0
Atego,Atego_19,31A,1,0.0,314.0,7006.0,7320.0,314.0
Atego (ATP),Atego (ATP)_20,30B,2,0.0,326.0,7022.0,7348.0,326.0
Atego,Atego_18,32A,1,0.0,414.0,6990.0,7404.0,414.0
Atego,Atego_14,33A,1,0.0,428.0,7112.0,7540.0,428.0
Atego,Atego_10,38,1,0.0,633.0,6944.0,7577.0,633.0
Accelo,Accelo_12,34A,1,568.0,671.0,6944.0,7615.0,671.0
Actros,Actros_15,32B,2,0.0,965.0,6679.0,7644.0,965.0
Arocs,Arocs_6,34B,2,696.0,1440.0,6223.0,7663.0,1440.0
Atego,Atego_21,30A,1,0.0,314.0,7352.0,7666.0,314.0
Accelo,Accelo_16,32C,1,487.0,561.0,7112.0,7673.0,561.0
Atego (ATP),Atego (ATP)_20,31B,2,0.0,330.0,7348.0,7678.0,330.0
Atego,Atego_19,32A,1,84.0,414.0,7404.0,7818.0,414.0
Actros,Actros_15,32D,2,0.0,247.0,7644.0,7891.0,247.0
Arocs,Arocs_6,39,2,0.0,291.0,7663.0,7954.0,291.0
Atego,Atego_21,31A,1,0.0,314.0,7666.0,7980.0,314.0
Atego,Atego_22,30A,1,0.0,314.0,7682.0,7996.0,314.0
Accelo,Accelo_16,33A,1,0.0,369.0,7673.0,8042.0,369.0
Accelo,Accelo_17,32C,1,694.0,561.0,7673.0,8234.0,561.0
Atego (ATP),Atego (ATP)_20,32B,2,0.0,557.0,7678.0,8235.0,557.0
Accelo,Accelo_12,38,1,0.0,633.0,7615.0,8248.0,633.0
Accelo,Accelo_13,34A,1,678.0,671.0,7615.0,8286.0,671.0
Atego,Atego_22,31A,1,0.0,314.0,7996.0,8310.0,314.0
Atego,Atego_21,32A,1,0.0,414.0,7980.0,8394.0,414.0
Accelo,Accelo_17,33A,1,0.0,369.0,8234.0,8603.0,369.0
Actros,Actros_15,33B,2,0.0,761.0,7891.0,8652.0,761.0
Atego,Atego_24,30A,1,0.0,314.0,8342.0,8656.0,314.0
Actros,Actros_23,30B,2,0.0,752.0,8012.0,8764.0,752.0
Atego,Atego_18,32C,1,830.0,544.0,8234.0,8778.0,544.0
Atego,Atego_22,32A,1,84.0,414.0,8394.0,8808.0,414.0
Atego (ATP),Atego (ATP)_20,32D,2,0.0,588.0,8235.0,8823.0,588.0
Accelo,Accelo_13,38,1,0.0,633.0,8286.0,8919.0,633.0
Atego,Atego_14,34A,1,746.0,646.0,8286.0,8932.0,646.0
Atego,Atego_24,31A,1,0.0,314.0,8656.0,8970.0,314.0
Atego (ATP),Atego (ATP)_25,30B,2,0.0,326.0,8764.0,9090.0,326.0
Atego (ATP),Atego (ATP)_20,33B,2,0.0,376.0,8823.0,9199.0,376.0
Atego,Atego_18,33A,1,0.0,428.0,8778.0,9206.0,428.0
Actros,Actros_9,34B,2,1083.0,1623.0,7663.0,9286.0,1623.0
Actros,Actros_23,31B,2,0.0,555.0,8764.0,9319.0,555.0
Atego,Atego_19,32C,1,960.0,544.0,8778.0,9322.0,544.0
Atego,Atego_24,32A,1,0.0,414.0,8970.0,9384.0,414.0
Atego,Atego_26,30A,1,0.0,314.0,9094.0,9408.0,314.0
Atego,Atego_14,38,1,0.0,633.0,8932.0,9565.0,633.0
Accelo,Accelo_16,34A,1,890.0,671.0,8932.0,9603.0,671.0
Actros,Actros_9,39,2,0.0,354.0,9286.0,9640.0,354.0
Atego (ATP),Atego (ATP)_25,31B,2,229.0,330.0,9319.0,9649.0,330.0
Atego (ATP),Atego (ATP)_11,34B,2,2193.0,395.0,9286.0,9681.0,395.0
Atego,Atego_26,31A,1,0.0,314.0,9408.0,9722.0,314.0
Atego,Atego_27,30A,1,0.0,314.0,9424.0,9738.0,314.0
Atego,Atego_19,33A,1,0.0,428.0,9322.0,9750.0,428.0
Atego (ATP),Atego (ATP)_11,39,2,0.0,120.0,9681.0,9801.0,120.0
Atego,Atego_21,32C,1,928.0,544.0,9322.0,9866.0,544.0
Accelo,Accelo_28,30A,1,0.0,253.0,9754.0,10007.0,253.0
Atego,Atego_27,31A,1,0.0,314.0,9738.0,10052.0,314.0
Atego,Atego_26,32A,1,0.0,414.0,9722.0,10136.0,414.0
Accelo,Accelo_16,38,1,0.0,633.0,9603.0,10236.0,633.0
Accelo,Accelo_17,34A,1,1000.0,671.0,9603.0,10274.0,671.0
Actros,Actros_23,32B,2,0.0,965.0,9319.0,10284.0,965.0
Atego,Atego_21,33A,1,0.0,428.0,9866.0,10294.0,428.0
Accelo,Accelo_28,31A,1,45.0,316.0,10052.0,10368.0,316.0
Atego,Atego_22,32C,1,1058.0,544.0,9866.0,10410.0,544.0
Actros,Actros_23,32D,2,0.0,247.0,10284.0,10531.0,247.0
Atego,Atego_27,32A,1,84.0,414.0,10136.0,10550.0,414.0
Accelo,Accelo_30,30A,1,0.0,253.0,10414.0,10667.0,253.0
Actros,Actros_29,30B,2,0.0,752.0,10084.0,10836.0,752.0
Atego,Atego_22,33A,1,0.0,428.0,10410.0,10838.0,428.0
Atego (ATP),Atego (ATP)_25,32B,2,635.0,557.0,10284.0,10841.0,557.0
Accelo,Accelo_28,32A,1,182.0,354.0,10550.0,10904.0,354.0
Accelo,Accelo_17,38,1,0.0,633.0,10274.0,10907.0,633.0
Atego,Atego_18,34A,1,1068.0,646.0,10274.0,10920.0,646.0
Atego,Atego_24,32C,1,1026.0,544.0,10410.0,10954.0,544.0
Accelo,Accelo_30,31A,1,0.0,316.0,10667.0,10983.0,316.0
Atego (ATP),Atego (ATP)_31,30B,2,0.0,326.0,10836.0,11162.0,326.0
Actros,Actros_23,33B,2,0.0,761.0,10531.0,11292.0,761.0
Actros,Actros_15,34B,2,1029.0,1623.0,9681.0,11304.0,1623.0
Accelo,Accelo_30,32A,1,0.0,354.0,10983.0,11337.0,354.0
Atego,Atego_24,33A,1,0.0,428.0,10954.0,11382.0,428.0
Actros,Actros_29,31B,2,0.0,555.0,10836.0,11391.0,555.0
Accelo,Accelo_32,30A,1,0.0,253.0,11166.0,11419.0,253.0
Atego (ATP),Atego (ATP)_25,32D,2,0.0,588.0,10841.0,11429.0,588.0
Atego,Atego_26,32C,1,818.0,544.0,10954.0,11498.0,544.0
Atego,Atego_18,38,1,0.0,633.0,10920.0,11553.0,633.0
Atego,Atego_19,34A,1,1170.0,646.0,10920.0,11566.0,646.0
Actros,Actros_15,39,2,0.0,354.0,11304.0,11658.0,354.0
Atego (ATP),Atego (ATP)_20,34B,2,2105.0,395.0,11304.0,11699.0,395.0
Atego (ATP),Atego (ATP)_31,31B,2,229.0,330.0,11391.0,11721.0,330.0
Accelo,Accelo_32,31A,1,0.0,316.0,11419.0,11735.0,316.0
Atego (ATP),Atego (ATP)_25,33B,2,0.0,376.0,11429.0,11805.0,376.0
Atego,Atego_33,30A,1,0.0,314.0,11496.0,11810.0,314.0
Atego (ATP),Atego (ATP)_20,39,2,0.0,120.0,11699.0,11819.0,120.0
Atego,Atego_26,33A,1,0.0,428.0,11498.0,11926.0,428.0
Atego,Atego_27,32C,1,948.0,544.0,11498.0,12042.0,544.0
Accelo,Accelo_32,32A,1,0.0,354.0,11735.0,12089.0,354.0
Atego,Atego_33,31A,1,0.0,314.0,11810.0,12124.0,314.0
Atego,Atego_19,38,1,0.0,633.0,11566.0,12199.0,633.0
Atego,Atego_21,34A,1,1272.0,646.0,11566.0,12212.0,646.0
Actros,Actros_29,32B,2,0.0,965.0,11391.0,12356.0,965.0
Atego,Atego_27,33A,1,0.0,428.0,12042.0,12470.0,428.0
Atego,Atego_35,30A,1,0.0,314.0,12156.0,12470.0,314.0
Atego,Atego_33,32A,1,0.0,414.0,12124.0,12538.0,414.0
Actros,Actros_34,30B,2,0.0,752.0,11826.0,12578.0,752.0
Accelo,Accelo_28,32C,1,1138.0,561.0,12042.0,12603.0,561.0
Actros,Actros_29,32D,2,0.0,247.0,12356.0,12603.0,247.0
Atego,Atego_35,31A,1,0.0,314.0,12470.0,12784.0,314.0
Atego,Atego_36,30A,1,0.0,314.0,12486.0,12800.0,314.0
Atego,Atego_21,38,1,0.0,633.0,12212.0,12845.0,633.0
Atego,Atego_22,34A,1,1374.0,646.0,12212.0,12858.0,646.0
Atego (ATP),Atego (ATP)_31,32B,2,635.0,557.0,12356.0,12913.0,557.0
Accelo,Accelo_28,33A,1,0.0,369.0,12603.0,12972.0,369.0
Atego,Atego_36,31A,1,0.0,314.0,12800.0,13114.0,314.0
Actros,Actros_34,31B,2,0.0,555.0,12578.0,13133.0,555.0
Atego (ATP),Atego (ATP)_37,30B,2,0.0,326.0,12816.0,13142.0,326.0
Accelo,Accelo_30,32C,1,1266.0,561.0,12603.0,13164.0,561.0
Atego,Atego_35,32A,1,0.0,414.0,12784.0,13198.0,414.0
Actros,Actros_23,34B,2,407.0,1623.0,11699.0,13322.0,1623.0
Actros,Actros_29,33B,2,0.0,761.0,12603.0,13364.0,761.0
Atego,Atego_38,30A,1,0.0,314.0,13146.0,13460.0,314.0
Atego (ATP),Atego (ATP)_37,31B,2,0.0,330.0,13142.0,13472.0,330.0
Atego,Atego_22,38,1,0.0,633.0,12858.0,13491.0,633.0
Atego (ATP),Atego (ATP)_31,32D,2,0.0,588.0,12913.0,13501.0,588.0
Atego,Atego_24,34A,1,1476.0,646.0,12858.0,13504.0,646.0
Accelo,Accelo_30,33A,1,0.0,369.0,13164.0,13533.0,369.0
Atego,Atego_36,32A,1,84.0,414.0,13198.0,13612.0,414.0
Actros,Actros_23,39,2,0.0,354.0,13322.0,13676.0,354.0
Atego (ATP),Atego (ATP)_25,34B,2,1517.0,395.0,13322.0,13717.0,395.0
Accelo,Accelo_32,32C,1,1075.0,561.0,13164.0,13725.0,561.0
Accelo,Accelo_39,30A,1,0.0,253.0,13476.0,13729.0,253.0
Atego,Atego_38,31A,1,0.0,314.0,13460.0,13774.0,314.0
Atego (ATP),Atego (ATP)_25,39,2,0.0,120.0,13717.0,13837.0,120.0
Atego (ATP),Atego (ATP)_31,33B,2,0.0,376.0,13501.0,13877.0,376.0
Accelo,Accelo_39,31A,1,45.0,316.0,13774.0,14090.0,316.0
Accelo,Accelo_32,33A,1,0.0,369.0,13725.0,14094.0,369.0
Actros,Actros_34,32B,2,0.0,965.0,13133.0,14098.0,965.0
Atego,Atego_24,38,1,0.0,633.0,13504.0,14137.0,633.0
Atego,Atego_26,34A,1,1578.0,646.0,13504.0,14150.0,646.0
Atego,Atego_38,32A,1,0.0,414.0,13774.0,14188.0,414.0
Atego,Atego_33,32C,1,1187.0,544.0,13725.0,14269.0,544.0
Actros,Actros_34,32D,2,0.0,247.0,14098.0,14345.0,247.0
Atego,Atego_41,30A,1,0.0,314.0,14136.0,14450.0,314.0
Accelo,Accelo_39,32A,1,98.0,354.0,14188.0,14542.0,354.0
Actros,Actros_40,30B,2,0.0,752.0,13806.0,14558.0,752.0
Atego (ATP),Atego (ATP)_37,32B,2,626.0,557.0,14098.0,14655.0,557.0
Atego,Atego_33,33A,1,0.0,428.0,14269.0,14697.0,428.0
Accelo,Accelo_42,30A,1,0.0,253.0,14466.0,14719.0,253.0
Atego,Atego_41,31A,1,0.0,314.0,14450.0,14764.0,314.0
Atego,Atego_26,38,1,0.0,633.0,14150.0,14783.0,633.0
Atego,Atego_27,34A,1,1680.0,646.0,14150.0,14796.0,646.0
Atego,Atego_35,32C,1,1071.0,544.0,14269.0,14813.0,544.0
Accelo,Accelo_42,31A,1,45.0,316.0,14764.0,15080.0,316.0
Actros,Actros_34,33B,2,0.0,761.0,14345.0,15106.0,761.0
Actros,Actros_40,31B,2,0.0,555.0,14558.0,15113.0,555.0
Atego (ATP),Atego (ATP)_43,30B,2,0.0,326.0,14796.0,15122.0,326.0
Atego,Atego_41,32A,1,0.0,414.0,14764.0,15178.0,414.0
Atego,Atego_35,33A,1,0.0,428.0,14813.0,15241.0,428.0
Atego (ATP),Atego (ATP)_37,32D,2,0.0,588.0,14655.0,15243.0,588.0
Actros,Actros_29,34B,2,353.0,1623.0,13717.0,15340.0,1623.0
Atego,Atego_36,32C,1,1201.0,544.0,14813.0,15357.0,544.0
Accelo,Accelo_44,30A,1,0.0,253.0,15126.0,15379.0,253.0
Atego,Atego_27,38,1,0.0,633.0,14796.0,15429.0,633.0
Atego (ATP),Atego (ATP)_43,31B,2,0.0,330.0,15122.0,15452.0,330.0
Accelo,Accelo_28,34A,1,1824.0,671.0,14796.0,15467.0,671.0
Accelo,Accelo_42,32A,1,98.0,354.0,15178.0,15532.0,354.0
Atego (ATP),Atego (ATP)_37,33B,2,0.0,376.0,15243.0,15619.0,376.0
Actros,Actros_29,39,2,0.0,354.0,15340.0,15694.0,354.0
Accelo,Accelo_44,31A,1,0.0,316.0,15379.0,15695.0,316.0
Atego (ATP),Atego (ATP)_31,34B,2,1463.0,395.0,15340.0,15735.0,395.0
Atego,Atego_36,33A,1,0.0,428.0,15357.0,15785.0,428.0
Atego (ATP),Atego (ATP)_31,39,2,0.0,120.0,15735.0,15855.0,120.0
Atego,Atego_38,32C,1,1169.0,544.0,15357.0,15901.0,544.0
Accelo,Accelo_44,32A,1,0.0,354.0,15695.0,16049.0,354.0
Actros,Actros_40,32B,2,0.0,965.0,15113.0,16078.0,965.0
Accelo,Accelo_28,38,1,0.0,633.0,15467.0,16100.0,633.0
Atego,Atego_46,30A,1,0.0,314.0,15786.0,16100.0,314.0
Accelo,Accelo_30,34A,1,1934.0,671.0,15467.0,16138.0,671.0
Actros,Actros_45,30B,2,0.0,752.0,15456.0,16208.0,752.0
Actros,Actros_40,32D,2,0.0,247.0,16078.0,16325.0,247.0
Atego,Atego_38,33A,1,0.0,428.0,15901.0,16329.0,428.0
Atego,Atego_46,31A,1,0.0,314.0,16100.0,16414.0,314.0
Atego,Atego_47,30A,1,0.0,314.0,16116.0,16430.0,314.0
Accelo,Accelo_39,32C,1,1359.0,561.0,15901.0,16462.0,561.0
Atego (ATP),Atego (ATP)_43,32B,2,626.0,557.0,16078.0,16635.0,557.0
Atego,Atego_47,31A,1,0.0,314.0,16430.0,16744.0,314.0
Actros,Actros_45,31B,2,0.0,555.0,16208.0,16763.0,555.0
Accelo,Accelo_30,38,1,0.0,633.0,16138.0,16771.0,633.0
Atego (ATP),Atego (ATP)_48,30B,2,0.0,326.0,16446.0,16772.0,326.0
Accelo,Accelo_32,34A,1,2044.0,671.0,16138.0,16809.0,671.0
Atego,Atego_46,32A,1,0.0,414.0,16414.0,16828.0,414.0
Accelo,Accelo_39,33A,1,0.0,369.0,16462.0,16831.0,369.0
Atego,Atego_41,32C,1,1284.0,544.0,16462.0,17006.0,544.0
Actros,Actros_40,33B,2,0.0,761.0,16325.0,17086.0,761.0
Atego,Atego_49,30A,1,0.0,314.0,16776.0,17090.0,314.0
Atego (ATP),Atego (ATP)_48,31B,2,0.0,330.0,16772.0,17102.0,330.0
Atego (ATP),Atego (ATP)_43,32D,2,0.0,588.0,16635.0,17223.0,588.0
Atego,Atego_47,32A,1,84.0,414.0,16828.0,17242.0,414.0
Actros,Actros_34,34B,2,629.0,1623.0,15735.0,17358.0,1623.0
Atego,Atego_49,31A,1,0.0,314.0,17090.0,17404.0,314.0
Atego,Atego_41,33A,1,0.0,428.0,17006.0,17434.0,428.0
Accelo,Accelo_32,38,1,0.0,633.0,16809.0,17442.0,633.0
Atego,Atego_33,34A,1,2112.0,646.0,16809.0,17455.0,646.0
Accelo,Accelo_42,32C,1,1474.0,561.0,17006.0,17567.0,561.0
Atego (ATP),Atego (ATP)_43,33B,2,0.0,376.0,17223.0,17599.0,376.0
Accelo,Accelo_51,30A,1,0.0,253.0,17436.0,17689.0,253.0
Actros,Actros_34,39,2,0.0,354.0,17358.0,17712.0,354.0
Actros,Actros_45,32B,2,0.0,965.0,16763.0,17728.0,965.0
Atego (ATP),Atego (ATP)_37,34B,2,1739.0,395.0,17358.0,17753.0,395.0
Atego,Atego_49,32A,1,0.0,414.0,17404.0,17818.0,414.0
Actros,Actros_50,30B,2,0.0,752.0,17106.0,17858.0,752.0
Atego (ATP),Atego (ATP)_37,39,2,0.0,120.0,17753.0,17873.0,120.0
Accelo,Accelo_42,33A,1,0.0,369.0,17567.0,17936.0,369.0
Actros,Actros_45,32D,2,0.0,247.0,17728.0,17975.0,247.0
Accelo,Accelo_51,31A,1,0.0,316.0,17689.0,18005.0,316.0
Atego,Atego_33,38,1,0.0,633.0,17455.0,18088.0,633.0
Atego,Atego_35,34A,1,2214.0,646.0,17455.0,18101.0,646.0
Accelo,Accelo_44,32C,1,1518.0,561.0,17567.0,18128.0,561.0
Atego (ATP),Atego (ATP)_52,30B,2,0.0,326.0,17858.0,18184.0,326.0
Atego (ATP),Atego (ATP)_48,32B,2,626.0,557.0,17728.0,18285.0,557.0
Accelo,Accelo_51,32A,1,0.0,354.0,18005.0,18359.0,354.0
Actros,Actros_50,31B,2,0.0,555.0,17858.0,18413.0,555.0
Accelo,Accelo_44,33A,1,0.0,369.0,18128.0,18497.0,369.0
Atego,Atego_53,30A,1,0.0,314.0,18188.0,18502.0,314.0
Atego,Atego_46,32C,1,1300.0,544.0,18128.0,18672.0,544.0
Atego,Atego_35,38,1,0.0,633.0,18101.0,18734.0,633.0
Actros,Actros_45,33B,2,0.0,761.0,17975.0,18736.0,761.0
Atego (ATP),Atego (ATP)_52,31B,2,229.0,330.0,18413.0,18743.0,330.0
Atego,Atego_36,34A,1,2316.0,646.0,18101.0,18747.0,646.0
Atego,Atego_53,31A,1,0.0,314.0,18502.0,18816.0,314.0
Atego,Atego_54,30A,1,0.0,314.0,18518.0,18832.0,314.0
Atego (ATP),Atego (ATP)_48,32D,2,0.0,588.0,18285.0,18873.0,588.0
Atego,Atego_46,33A,1,0.0,428.0,18672.0,19100.0,428.0
Accelo,Accelo_55,30A,1,0.0,253.0,18848.0,19101.0,253.0
Atego,Atego_54,31A,1,0.0,314.0,18832.0,19146.0,314.0
Atego,Atego_47,32C,1,1430.0,544.0,18672.0,19216.0,544.0
Atego,Atego_53,32A,1,0.0,414.0,18816.0,19230.0,414.0
Atego (ATP),Atego (ATP)_48,33B,2,0.0,376.0,18873.0,19249.0,376.0
Actros,Actros_40,34B,2,667.0,1623.0,17753.0,19376.0,1623.0
Actros,Actros_50,32B,2,0.0,965.0,18413.0,19378.0,965.0
Atego,Atego_36,38,1,0.0,633.0,18747.0,19380.0,633.0
Atego,Atego_38,34A,1,2418.0,646.0,18747.0,19393.0,646.0
Accelo,Accelo_55,31A,1,45.0,316.0,19146.0,19462.0,316.0
Atego (ATP),Atego (ATP)_56,30B,2,0.0,326.0,19178.0,19504.0,326.0
Actros,Actros_50,32D,2,0.0,247.0,19378.0,19625.0,247.0
Atego,Atego_47,33A,1,0.0,428.0,19216.0,19644.0,428.0
Atego,Atego_54,32A,1,84.0,414.0,19230.0,19644.0,414.0
Actros,Actros_40,39,2,0.0,354.0,19376.0,19730.0,354.0
Atego,Atego_49,32C,1,1398.0,544.0,19216.0,19760.0,544.0
Atego (ATP),Atego (ATP)_43,34B,2,1777.0,395.0,19376.0,19771.0,395.0
Atego,Atego_57,30A,1,0.0,314.0,19508.0,19822.0,314.0
Atego (ATP),Atego (ATP)_56,31B,2,0.0,330.0,19504.0,19834.0,330.0
Atego (ATP),Atego (ATP)_43,39,2,0.0,120.0,19771.0,19891.0,120.0
Atego (ATP),Atego (ATP)_52,32B,2,635.0,557.0,19378.0,19935.0,557.0
Accelo,Accelo_55,32A,1,182.0,354.0,19644.0,19998.0,354.0
Atego,Atego_38,38,1,0.0,633.0,19393.0,20026.0,633.0
Accelo,Accelo_39,34A,1,2562.0,671.0,19393.0,20064.0,671.0
Accelo,Accelo_58,30A,1,0.0,253.0,19838.0,20091.0,253.0
Atego,Atego_57,31A,1,0.0,314.0,19822.0,20136.0,314.0
