modelo,nome,posto,perna,fila,processo,entrada,saida,duracao
Accelo,Accelo_11,30A,1,0.0,253.0,3960.0,4213.0,253.0
Accelo,Accelo_10,31A,1,31.0,316.0,3914.0,4230.0,316.0
Atego,Atego_4,33A,1,0.0,428.0,3913.0,4341.0,428.0
Atego (ATP),Atego (ATP)_1,38,1,0.0,633.0,3834.0,4467.0,633.0
Accelo,Accelo_5,32C,1,798.0,561.0,3913.0,4474.0,561.0
Accelo,Accelo_2,34A,1,96.0,671.0,3834.0,4505.0,671.0
Accelo,Accelo_11,31A,1,17.0,316.0,4230.0,4546.0,316.0
Actros,Actros_3,32D,2,0.0,988.0,3592.0,4580.0,988.0
Atego (ATP),Atego (ATP)_12,30A,1,0.0,326.0,4290.0,4616.0,326.0
Atego,Atego_8,32A,1,608.0,414.0,4206.0,4620.0,414.0
Accelo,Accelo_5,33A,1,0.0,369.0,4474.0,4843.0,369.0
Atego,Atego_13,30A,1,0.0,314.0,4620.0,4934.0,314.0
Atego (ATP),Atego (ATP)_12,31A,1,0.0,330.0,4616.0,4946.0,330.0
Accelo,Accelo_9,32A,1,706.0,354.0,4620.0,4974.0,354.0
Accelo,Accelo_2,38,1,0.0,633.0,4505.0,5138.0,633.0
Atego,Atego_4,34A,1,164.0,646.0,4505.0,5151.0,646.0
Atego,Atego_13,31A,1,12.0,314.0,4946.0,5260.0,314.0
Atego,Atego_14,30A,1,0.0,314.0,4950.0,5264.0,314.0
Atego (ATP),Atego (ATP)_6,32C,1,682.0,815.0,4474.0,5289.0,815.0
Accelo,Accelo_10,32A,1,744.0,354.0,4974.0,5328.0,354.0
Actros,Actros_3,33B,2,0.0,761.0,4580.0,5341.0,761.0
Atego,Atego_14,31A,1,0.0,314.0,5264.0,5578.0,314.0
Atego,Atego_15,30A,1,0.0,314.0,5280.0,5594.0,314.0
Atego (ATP),Atego (ATP)_6,33A,1,0.0,376.0,5289.0,5665.0,376.0
Accelo,Accelo_11,32A,1,782.0,354.0,5328.0,5682.0,354.0
Atego,Atego_4,38,1,0.0,633.0,5151.0,5784.0,633.0
Accelo,Accelo_5,34A,1,308.0,671.0,5151.0,5822.0,671.0
Atego,Atego_7,32C,1,1083.0,544.0,5289.0,5833.0,544.0
Atego,Atego_15,31A,1,0.0,314.0,5594.0,5908.0,314.0
Accelo,Accelo_17,30A,1,0.0,253.0,5940.0,6193.0,253.0
Atego,Atego_7,33A,1,0.0,428.0,5833.0,6261.0,428.0
Atego (ATP),Atego (ATP)_12,32A,1,736.0,677.0,5682.0,6359.0,677.0
Actros,Actros_16,30B,2,0.0,752.0,5610.0,6362.0,752.0
Atego,Atego_8,32C,1,1213.0,544.0,5833.0,6377.0,544.0
Accelo,Accelo_5,38,1,0.0,633.0,5822.0,6455.0,633.0
Atego (ATP),Atego (ATP)_6,34A,1,157.0,650.0,5822.0,6472.0,650.0
Accelo,Accelo_17,31A,1,0.0,316.0,6193.0,6509.0,316.0
Atego,Atego_18,30A,1,0.0,314.0,6270.0,6584.0,314.0
Atego,Atego_13,32A,1,1099.0,414.0,6359.0,6773.0,414.0
Atego,Atego_8,33A,1,0.0,428.0,6377.0,6805.0,428.0
Atego,Atego_18,31A,1,0.0,314.0,6584.0,6898.0,314.0
Actros,Actros_16,31B,2,0.0,555.0,6362.0,6917.0,555.0
Accelo,Accelo_9,32C,1,1403.0,561.0,6377.0,6938.0,561.0
Actros,Actros_3,34B,2,0.0,1623.0,5341.0,6964.0,1623.0
Atego (ATP),Atego (ATP)_6,38,1,0.0,633.0,6472.0,7105.0,633.0
Atego,Atego_7,34A,1,211.0,646.0,6472.0,7118.0,646.0
Atego,Atego_14,32A,1,1195.0,414.0,6773.0,7187.0,414.0
Atego (ATP),Atego (ATP)_20,30A,1,0.0,326.0,6930.0,7256.0,326.0
Accelo,Accelo_9,33A,1,0.0,369.0,6938.0,7307.0,369.0
Actros,Actros_3,39,2,0.0,354.0,6964.0,7318.0,354.0
Actros,Actros_19,30B,2,0.0,752.0,6600.0,7352.0,752.0
Accelo,Accelo_10,32C,1,1610.0,561.0,6938.0,7499.0,561.0
Accelo,Accelo_21,30A,1,0.0,253.0,7260.0,7513.0,253.0
Atego (ATP),Atego (ATP)_20,31A,1,0.0,330.0,7256.0,7586.0,330.0
Atego,Atego_15,32A,1,1279.0,414.0,7187.0,7601.0,414.0
Atego,Atego_7,38,1,0.0,633.0,7118.0,7751.0,633.0
Atego,Atego_8,34A,1,313.0,646.0,7118.0,7764.0,646.0
Accelo,Accelo_10,33A,1,0.0,369.0,7499.0,7868.0,369.0
Actros,Actros_16,32B,2,0.0,965.0,6917.0,7882.0,965.0
Accelo,Accelo_21,31A,1,73.0,316.0,7586.0,7902.0,316.0
Atego,Atego_22,30A,1,0.0,314.0,7590.0,7904.0,314.0
Actros,Actros_19,31B,2,0.0,555.0,7352.0,7907.0,555.0
Accelo,Accelo_17,32A,1,1092.0,354.0,7601.0,7955.0,354.0
Accelo,Accelo_11,32C,1,1817.0,561.0,7499.0,8060.0,561.0
Atego,Atego_22,31A,1,0.0,314.0,7904.0,8218.0,314.0
Atego,Atego_18,32A,1,1057.0,414.0,7955.0,8369.0,414.0
Atego,Atego_8,38,1,0.0,633.0,7764.0,8397.0,633.0
Accelo,Accelo_11,33A,1,0.0,369.0,8060.0,8429.0,369.0
Accelo,Accelo_9,34A,1,457.0,671.0,7764.0,8435.0,671.0
Accelo,Accelo_24,30A,1,0.0,253.0,8250.0,8503.0,253.0
Actros,Actros_23,30B,2,0.0,752.0,7920.0,8672.0,752.0
Accelo,Accelo_24,31A,1,0.0,316.0,8503.0,8819.0,316.0
Actros,Actros_16,32D,2,0.0,988.0,7882.0,8870.0,988.0
Actros,Actros_19,32B,2,0.0,965.0,7907.0,8872.0,965.0
Atego (ATP),Atego (ATP)_12,32C,1,1701.0,815.0,8060.0,8875.0,815.0
Atego,Atego_25,30A,1,0.0,314.0,8580.0,8894.0,314.0
Atego (ATP),Atego (ATP)_20,32A,1,783.0,677.0,8369.0,9046.0,677.0
Accelo,Accelo_9,38,1,0.0,633.0,8435.0,9068.0,633.0
Accelo,Accelo_10,34A,1,567.0,671.0,8435.0,9106.0,671.0
Atego,Atego_25,31A,1,0.0,314.0,8894.0,9208.0,314.0
Actros,Actros_23,31B,2,0.0,555.0,8672.0,9227.0,555.0
Atego (ATP),Atego (ATP)_26,30A,1,0.0,326.0,8910.0,9236.0,326.0
Atego (ATP),Atego (ATP)_12,33A,1,0.0,376.0,8875.0,9251.0,376.0
Accelo,Accelo_21,32A,1,1144.0,354.0,9046.0,9400.0,354.0
Atego,Atego_13,32C,1,2102.0,544.0,8875.0,9419.0,544.0
Accelo,Accelo_27,30A,1,0.0,253.0,9240.0,9493.0,253.0
Atego (ATP),Atego (ATP)_26,31A,1,0.0,330.0,9236.0,9566.0,330.0
Actros,Actros_16,33B,2,0.0,761.0,8870.0,9631.0,761.0
Accelo,Accelo_10,38,1,0.0,633.0,9106.0,9739.0,633.0
Accelo,Accelo_11,34A,1,677.0,671.0,9106.0,9777.0,671.0
Atego,Atego_22,32A,1,1182.0,414.0,9400.0,9814.0,414.0
Atego,Atego_13,33A,1,0.0,428.0,9419.0,9847.0,428.0
Actros,Actros_19,32D,2,0.0,988.0,8872.0,9860.0,988.0
Accelo,Accelo_27,31A,1,73.0,316.0,9566.0,9882.0,316.0
Atego,Atego_28,30A,1,0.0,314.0,9570.0,9884.0,314.0
Atego,Atego_14,32C,1,2232.0,544.0,9419.0,9963.0,544.0
Accelo,Accelo_24,32A,1,995.0,354.0,9814.0,10168.0,354.0
Actros,Actros_23,32B,2,0.0,965.0,9227.0,10192.0,965.0
Atego,Atego_28,31A,1,0.0,314.0,9884.0,10198.0,314.0
Atego,Atego_14,33A,1,0.0,428.0,9963.0,10391.0,428.0
Accelo,Accelo_11,38,1,0.0,633.0,9777.0,10410.0,633.0
Atego (ATP),Atego (ATP)_12,34A,1,526.0,650.0,9777.0,10427.0,650.0
Atego,Atego_15,32C,1,2362.0,544.0,9963.0,10507.0,544.0
Atego,Atego_30,30A,1,0.0,314.0,10230.0,10544.0,314.0
Atego,Atego_25,32A,1,960.0,414.0,10168.0,10582.0,414.0
Actros,Actros_19,33B,2,0.0,761.0,9860.0,10621.0,761.0
Actros,Actros_29,30B,2,0.0,752.0,9900.0,10652.0,752.0
Atego,Atego_30,31A,1,0.0,314.0,10544.0,10858.0,314.0
Atego (ATP),Atego (ATP)_31,30A,1,0.0,326.0,10560.0,10886.0,326.0
Atego,Atego_15,33A,1,0.0,428.0,10507.0,10935.0,428.0
Atego (ATP),Atego (ATP)_12,38,1,0.0,633.0,10427.0,11060.0,633.0
Accelo,Accelo_17,32C,1,2552.0,561.0,10507.0,11068.0,561.0
Atego,Atego_13,34A,1,580.0,646.0,10427.0,11073.0,646.0
Actros,Actros_23,32D,2,0.0,988.0,10192.0,11180.0,988.0
Actros,Actros_29,31B,2,0.0,555.0,10652.0,11207.0,555.0
Atego (ATP),Atego (ATP)_31,31A,1,0.0,330.0,10886.0,11216.0,330.0
Actros,Actros_16,34B,2,0.0,1623.0,9631.0,11254.0,1623.0
Atego (ATP),Atego (ATP)_26,32A,1,1016.0,677.0,10582.0,11259.0,677.0
Accelo,Accelo_17,33A,1,0.0,369.0,11068.0,11437.0,369.0
Atego,Atego_33,30A,1,0.0,314.0,11220.0,11534.0,314.0
Actros,Actros_16,39,2,0.0,354.0,11254.0,11608.0,354.0
Atego,Atego_18,32C,1,2699.0,544.0,11068.0,11612.0,544.0
Accelo,Accelo_27,32A,1,1377.0,354.0,11259.0,11613.0,354.0
Actros,Actros_32,30B,2,0.0,752.0,10890.0,11642.0,752.0
Atego,Atego_13,38,1,0.0,633.0,11073.0,11706.0,633.0
Atego,Atego_14,34A,1,682.0,646.0,11073.0,11719.0,646.0
Accelo,Accelo_34,30A,1,0.0,253.0,11550.0,11803.0,253.0
Atego,Atego_33,31A,1,0.0,314.0,11534.0,11848.0,314.0
Actros,Actros_23,33B,2,0.0,761.0,11180.0,11941.0,761.0
Atego,Atego_28,32A,1,1415.0,414.0,11613.0,12027.0,414.0
Atego,Atego_18,33A,1,0.0,428.0,11612.0,12040.0,428.0
Accelo,Accelo_35,30A,1,0.0,253.0,11880.0,12133.0,253.0
Accelo,Accelo_34,31A,1,45.0,316.0,11848.0,12164.0,316.0
Actros,Actros_29,32B,2,0.0,965.0,11207.0,12172.0,965.0
Actros,Actros_32,31B,2,0.0,555.0,11642.0,12197.0,555.0
Atego,Atego_14,38,1,0.0,633.0,11719.0,12352.0,633.0
Atego,Atego_15,34A,1,784.0,646.0,11719.0,12365.0,646.0
Atego (ATP),Atego (ATP)_20,32C,1,2566.0,815.0,11612.0,12427.0,815.0
Atego,Atego_30,32A,1,1169.0,414.0,12027.0,12441.0,414.0
Accelo,Accelo_36,30A,1,0.0,253.0,12210.0,12463.0,253.0
Accelo,Accelo_35,31A,1,31.0,316.0,12164.0,12480.0,316.0
Accelo,Accelo_36,31A,1,17.0,316.0,12480.0,12796.0,316.0
Atego (ATP),Atego (ATP)_20,33A,1,0.0,376.0,12427.0,12803.0,376.0
Atego (ATP),Atego (ATP)_37,30A,1,0.0,326.0,12540.0,12866.0,326.0
Actros,Actros_19,34B,2,633.0,1623.0,11254.0,12877.0,1623.0
Accelo,Accelo_21,32C,1,3027.0,561.0,12427.0,12988.0,561.0
Atego,Atego_15,38,1,0.0,633.0,12365.0,12998.0,633.0
Accelo,Accelo_17,34A,1,928.0,671.0,12365.0,13036.0,671.0
Atego (ATP),Atego (ATP)_31,32A,1,1225.0,677.0,12441.0,13118.0,677.0
Actros,Actros_29,32D,2,0.0,988.0,12172.0,13160.0,988.0
Actros,Actros_32,32B,2,0.0,965.0,12197.0,13162.0,965.0
Atego (ATP),Atego (ATP)_37,31A,1,0.0,330.0,12866.0,13196.0,330.0
Actros,Actros_19,39,2,0.0,354.0,12877.0,13231.0,354.0
Accelo,Accelo_21,33A,1,0.0,369.0,12988.0,13357.0,369.0
Atego,Atego_39,30A,1,0.0,314.0,13200.0,13514.0,314.0
Atego,Atego_22,32C,1,3174.0,544.0,12988.0,13532.0,544.0
Atego,Atego_33,32A,1,1270.0,414.0,13118.0,13532.0,414.0
Actros,Actros_38,30B,2,0.0,752.0,12870.0,13622.0,752.0
Accelo,Accelo_17,38,1,0.0,633.0,13036.0,13669.0,633.0
Atego,Atego_18,34A,1,996.0,646.0,13036.0,13682.0,646.0
Atego,Atego_39,31A,1,0.0,314.0,13514.0,13828.0,314.0
Atego,Atego_40,30A,1,0.0,314.0,13530.0,13844.0,314.0
Accelo,Accelo_34,32A,1,1368.0,354.0,13532.0,13886.0,354.0
Actros,Actros_29,33B,2,0.0,761.0,13160.0,13921.0,761.0
Atego,Atego_22,33A,1,0.0,428.0,13532.0,13960.0,428.0
Accelo,Accelo_24,32C,1,3364.0,561.0,13532.0,14093.0,561.0
Actros,Actros_32,32D,2,0.0,988.0,13162.0,14150.0,988.0
Atego,Atego_40,31A,1,0.0,314.0,13844.0,14158.0,314.0
Actros,Actros_38,31B,2,0.0,555.0,13622.0,14177.0,555.0
Atego (ATP),Atego (ATP)_41,30A,1,0.0,326.0,13860.0,14186.0,326.0
Accelo,Accelo_35,32A,1,1406.0,354.0,13886.0,14240.0,354.0
Atego,Atego_18,38,1,0.0,633.0,13682.0,14315.0,633.0
Atego (ATP),Atego (ATP)_20,34A,1,879.0,650.0,13682.0,14332.0,650.0
Accelo,Accelo_42,30A,1,0.0,253.0,14190.0,14443.0,253.0
Accelo,Accelo_24,33A,1,0.0,369.0,14093.0,14462.0,369.0
Actros,Actros_23,34B,2,936.0,1623.0,12877.0,14500.0,1623.0
Atego (ATP),Atego (ATP)_41,31A,1,0.0,330.0,14186.0,14516.0,330.0
Accelo,Accelo_36,32A,1,1444.0,354.0,14240.0,14594.0,354.0
Atego,Atego_25,32C,1,3511.0,544.0,14093.0,14637.0,544.0
Accelo,Accelo_42,31A,1,73.0,316.0,14516.0,14832.0,316.0
Atego,Atego_43,30A,1,0.0,314.0,14520.0,14834.0,314.0
Actros,Actros_23,39,2,0.0,354.0,14500.0,14854.0,354.0
Actros,Actros_32,33B,2,0.0,761.0,14150.0,14911.0,761.0
Atego (ATP),Atego (ATP)_20,38,1,0.0,633.0,14332.0,14965.0,633.0
Accelo,Accelo_21,34A,1,975.0,671.0,14332.0,15003.0,671.0
Atego,Atego_25,33A,1,0.0,428.0,14637.0,15065.0,428.0
Actros,Actros_38,32B,2,0.0,965.0,14177.0,15142.0,965.0
Atego,Atego_43,31A,1,0.0,314.0,14834.0,15148.0,314.0
Atego (ATP),Atego (ATP)_37,32A,1,1398.0,677.0,14594.0,15271.0,677.0
Accelo,Accelo_45,30A,1,0.0,253.0,15180.0,15433.0,253.0
Atego (ATP),Atego (ATP)_26,32C,1,3378.0,815.0,14637.0,15452.0,815.0
Actros,Actros_44,30B,2,0.0,752.0,14850.0,15602.0,752.0
Accelo,Accelo_21,38,1,0.0,633.0,15003.0,15636.0,633.0
Atego,Atego_22,34A,1,1043.0,646.0,15003.0,15649.0,646.0
Atego,Atego_39,32A,1,1443.0,414.0,15271.0,15685.0,414.0
Accelo,Accelo_45,31A,1,0.0,316.0,15433.0,15749.0,316.0
Accelo,Accelo_46,30A,1,0.0,253.0,15510.0,15763.0,253.0
Atego (ATP),Atego (ATP)_26,33A,1,0.0,376.0,15452.0,15828.0,376.0
Accelo,Accelo_27,32C,1,3839.0,561.0,15452.0,16013.0,561.0
Accelo,Accelo_46,31A,1,0.0,316.0,15763.0,16079.0,316.0
Atego,Atego_40,32A,1,1527.0,414.0,15685.0,16099.0,414.0
Actros,Actros_29,34B,2,579.0,1623.0,14500.0,16123.0,1623.0
Actros,Actros_38,32D,2,0.0,988.0,15142.0,16130.0,988.0
Actros,Actros_44,31B,2,0.0,555.0,15602.0,16157.0,555.0
Atego (ATP),Atego (ATP)_47,30A,1,0.0,326.0,15840.0,16166.0,326.0
Atego,Atego_22,38,1,0.0,633.0,15649.0,16282.0,633.0
Accelo,Accelo_24,34A,1,1187.0,671.0,15649.0,16320.0,671.0
Accelo,Accelo_27,33A,1,0.0,369.0,16013.0,16382.0,369.0
Actros,Actros_29,39,2,0.0,354.0,16123.0,16477.0,354.0
Atego,Atego_48,30A,1,0.0,314.0,16170.0,16484.0,314.0
Atego (ATP),Atego (ATP)_47,31A,1,0.0,330.0,16166.0,16496.0,330.0
Atego,Atego_28,32C,1,3986.0,544.0,16013.0,16557.0,544.0
Atego (ATP),Atego (ATP)_41,32A,1,1583.0,677.0,16099.0,16776.0,677.0
Atego,Atego_48,31A,1,12.0,314.0,16496.0,16810.0,314.0
Atego,Atego_49,30A,1,0.0,314.0,16500.0,16814.0,314.0
Actros,Actros_38,33B,2,0.0,761.0,16130.0,16891.0,761.0
Accelo,Accelo_24,38,1,0.0,633.0,16320.0,16953.0,633.0
Atego,Atego_25,34A,1,1255.0,646.0,16320.0,16966.0,646.0
Atego,Atego_28,33A,1,0.0,428.0,16557.0,16985.0,428.0
Atego,Atego_30,32C,1,4116.0,544.0,16557.0,17101.0,544.0
Actros,Actros_44,32B,2,0.0,965.0,16157.0,17122.0,965.0
Atego,Atego_49,31A,1,0.0,314.0,16814.0,17128.0,314.0
Accelo,Accelo_42,32A,1,1944.0,354.0,16776.0,17130.0,354.0
Accelo,Accelo_51,30A,1,0.0,253.0,17160.0,17413.0,253.0
Atego,Atego_30,33A,1,0.0,428.0,17101.0,17529.0,428.0
Atego,Atego_43,32A,1,1982.0,414.0,17130.0,17544.0,414.0
Actros,Actros_50,30B,2,0.0,752.0,16830.0,17582.0,752.0
Atego,Atego_25,38,1,0.0,633.0,16966.0,17599.0,633.0
Atego (ATP),Atego (ATP)_26,34A,1,1138.0,650.0,16966.0,17616.0,650.0
Accelo,Accelo_51,31A,1,0.0,316.0,17413.0,17729.0,316.0
Actros,Actros_32,34B,2,1212.0,1623.0,16123.0,17746.0,1623.0
Atego (ATP),Atego (ATP)_52,30A,1,0.0,326.0,17490.0,17816.0,326.0
Accelo,Accelo_45,32A,1,1795.0,354.0,17544.0,17898.0,354.0
Atego (ATP),Atego (ATP)_31,32C,1,3983.0,815.0,17101.0,17916.0,815.0
Actros,Actros_32,39,2,0.0,354.0,17746.0,18100.0,354.0
Actros,Actros_44,32D,2,0.0,988.0,17122.0,18110.0,988.0
Atego,Atego_53,30A,1,0.0,314.0,17820.0,18134.0,314.0
Actros,Actros_50,31B,2,0.0,555.0,17582.0,18137.0,555.0
Atego (ATP),Atego (ATP)_52,31A,1,0.0,330.0,17816.0,18146.0,330.0
Atego (ATP),Atego (ATP)_26,38,1,0.0,633.0,17616.0,18249.0,633.0
Accelo,Accelo_46,32A,1,1819.0,354.0,17898.0,18252.0,354.0
Accelo,Accelo_27,34A,1,1234.0,671.0,17616.0,18287.0,671.0
Atego (ATP),Atego (ATP)_31,33A,1,0.0,376.0,17916.0,18292.0,376.0
Accelo,Accelo_54,30A,1,0.0,253.0,18150.0,18403.0,253.0
Atego,Atego_33,32C,1,4384.0,544.0,17916.0,18460.0,544.0
Atego,Atego_53,31A,1,12.0,314.0,18146.0,18460.0,314.0
Accelo,Accelo_55,30A,1,0.0,253.0,18480.0,18733.0,253.0
Accelo,Accelo_54,31A,1,57.0,316.0,18460.0,18776.0,316.0
Actros,Actros_44,33B,2,0.0,761.0,18110.0,18871.0,761.0
Atego,Atego_33,33A,1,0.0,428.0,18460.0,18888.0,428.0
Accelo,Accelo_27,38,1,0.0,633.0,18287.0,18920.0,633.0
Atego (ATP),Atego (ATP)_47,32A,1,1756.0,677.0,18252.0,18929.0,677.0
Atego,Atego_28,34A,1,1302.0,646.0,18287.0,18933.0,646.0
Accelo,Accelo_34,32C,1,4574.0,561.0,18460.0,19021.0,561.0
Accelo,Accelo_55,31A,1,43.0,316.0,18776.0,19092.0,316.0
Actros,Actros_50,32B,2,0.0,965.0,18137.0,19102.0,965.0
Atego (ATP),Atego (ATP)_56,30A,1,0.0,326.0,18810.0,19136.0,326.0
Atego,Atego_48,32A,1,2119.0,414.0,18929.0,19343.0,414.0
Actros,Actros_38,34B,2,855.0,1623.0,17746.0,19369.0,1623.0
Accelo,Accelo_34,33A,1,0.0,369.0,19021.0,19390.0,369.0
Atego (ATP),Atego (ATP)_56,31A,1,0.0,330.0,19136.0,19466.0,330.0
Atego,Atego_28,38,1,0.0,633.0,18933.0,19566.0,633.0
Atego,Atego_30,34A,1,1404.0,646.0,18933.0,19579.0,646.0
Accelo,Accelo_35,32C,1,4781.0,561.0,19021.0,19582.0,561.0
Actros,Actros_38,39,2,0.0,354.0,19369.0,19723.0,354.0
Atego,Atego_49,32A,1,2215.0,414.0,19343.0,19757.0,414.0
Atego,Atego_58,30A,1,0.0,314.0,19470.0,19784.0,314.0
Actros,Actros_57,30B,2,0.0,752.0,19140.0,19892.0,752.0
Accelo,Accelo_35,33A,1,0.0,369.0,19582.0,19951.0,369.0
Actros,Actros_50,32D,2,0.0,988.0,19102.0,20090.0,988.0
Atego,Atego_58,31A,1,0.0,314.0,19784.0,20098.0,314.0
Accelo,Accelo_51,32A,1,2028.0,354.0,19757.0,20111.0,354.0
Atego,Atego_59,30A,1,0.0,314.0,19800.0,20114.0,314.0
Accelo,Accelo_36,32C,1,4988.0,561.0,19582.0,20143.0,561.0
Atego,Atego_30,38,1,0.0,633.0,19579.0,20212.0,633.0
Atego (ATP),Atego (ATP)_31,34A,1,1287.0,650.0,19579.0,20229.0,650.0
Atego,Atego_59,31A,1,0.0,314.0,20114.0,20428.0,314.0
Atego,Atego_60,30A,1,0.0,314.0,20130.0,20444.0,314.0
Actros,Actros_57,31B,2,0.0,555.0,19892.0,20447.0,555.0
Accelo,Accelo_36,33A,1,0.0,369.0,20143.0,20512.0,369.0
Atego,Atego_60,31A,1,0.0,314.0,20444.0,20758.0,314.0
Atego (ATP),Atego (ATP)_52,32A,1,1965.0,677.0,20111.0,20788.0,677.0
Actros,Actros_50,33B,2,0.0,761.0,20090.0,20851.0,761.0
Atego (ATP),Atego (ATP)_31,38,1,0.0,633.0,20229.0,20862.0,633.0
Atego,Atego_33,34A,1,1341.0,646.0,20229.0,20875.0,646.0
Atego (ATP),Atego (ATP)_37,32C,1,4872.0,815.0,20143.0,20958.0,815.0
Actros,Actros_44,34B,2,498.0,1623.0,19369.0,20992.0,1623.0
Accelo,Accelo_62,30A,1,0.0,253.0,20790.0,21043.0,253.0
Atego,Atego_53,32A,1,2328.0,414.0,20788.0,21202.0,414.0
Actros,Actros_61,30B,2,0.0,752.0,20460.0,21212.0,752.0
Atego (ATP),Atego (ATP)_37,33A,1,0.0,376.0,20958.0,21334.0,376.0
Actros,Actros_44,39,2,0.0,354.0,20992.0,21346.0,354.0
Accelo,Accelo_62,31A,1,0.0,316.0,21043.0,21359.0,316.0
Accelo,Accelo_63,30A,1,0.0,253.0,21120.0,21373.0,253.0
Actros,Actros_57,32B,2,0.0,965.0,20447.0,21412.0,965.0
Atego,Atego_39,32C,1,5273.0,544.0,20958.0,21502.0,544.0
Atego,Atego_33,38,1,0.0,633.0,20875.0,21508.0,633.0
Accelo,Accelo_34,34A,1,1485.0,671.0,20875.0,21546.0,671.0
Accelo,Accelo_54,32A,1,2426.0,354.0,21202.0,21556.0,354.0
Accelo,Accelo_63,31A,1,0.0,316.0,21373.0,21689.0,316.0
Actros,Actros_61,31B,2,0.0,555.0,21212.0,21767.0,555.0
Atego (ATP),Atego (ATP)_64,30A,1,0.0,326.0,21450.0,21776.0,326.0
Accelo,Accelo_55,32A,1,2464.0,354.0,21556.0,21910.0,354.0
Atego,Atego_39,33A,1,0.0,428.0,21502.0,21930.0,428.0
Atego,Atego_40,32C,1,5403.0,544.0,21502.0,22046.0,544.0
Atego,Atego_65,30A,1,0.0,314.0,21780.0,22094.0,314.0
Atego (ATP),Atego (ATP)_64,31A,1,0.0,330.0,21776.0,22106.0,330.0
Accelo,Accelo_34,38,1,0.0,633.0,21546.0,22179.0,633.0
Accelo,Accelo_35,34A,1,1595.0,671.0,21546.0,22217.0,671.0
Accelo,Accelo_66,30A,1,0.0,253.0,22110.0,22363.0,253.0
Actros,Actros_57,32D,2,0.0,988.0,21412.0,22400.0,988.0
Atego,Atego_65,31A,1,12.0,314.0,22106.0,22420.0,314.0
Atego,Atego_40,33A,1,0.0,428.0,22046.0,22474.0,428.0
Atego (ATP),Atego (ATP)_56,32A,1,2444.0,677.0,21910.0,22587.0,677.0
Actros,Actros_50,34B,2,141.0,1623.0,20992.0,22615.0,1623.0
