modelo,nome,posto,perna,fila,processo,entrada,saida,duracao
Actros,Actros_104,34B,2,3460.0,1623.0,42005.0,43628.0,1623.0
Accelo,Accelo_90,38,1,0.0,633.0,43049.0,43682.0,633.0
Accelo,Accelo_92,34A,1,6362.0,671.0,43049.0,43720.0,671.0
Actros,Actros_120,33B,2,0.0,761.0,43064.0,43825.0,761.0
Atego (ATP),Atego (ATP)_129,31B,2,0.0,330.0,43594.0,43924.0,330.0
Atego (ATP),Atego (ATP)_130,30B,2,0.0,326.0,43598.0,43924.0,326.0
Atego,Atego_111,33A,1,0.0,428.0,43509.0,43937.0,428.0
Atego (ATP),Atego (ATP)_127,32A,1,0.0,677.0,43264.0,43941.0,677.0
Actros,Actros_104,39,2,0.0,354.0,43628.0,43982.0,354.0
Actros,Actros_123,32D,2,0.0,494.0,43560.0,44054.0,494.0
Accelo,Accelo_112,32C,1,4785.0,561.0,43509.0,44070.0,561.0
Accelo,Accelo_131,30A,1,0.0,253.0,43928.0,44181.0,253.0
Atego (ATP),Atego (ATP)_130,31B,2,0.0,330.0,43924.0,44254.0,330.0
Atego (ATP),Atego (ATP)_107,34B,2,4470.0,650.0,43628.0,44278.0,650.0
Accelo,Accelo_92,38,1,0.0,633.0,43720.0,44353.0,633.0
Atego,Atego_128,32A,1,363.0,414.0,43941.0,44355.0,414.0
Accelo,Accelo_93,34A,1,6472.0,671.0,43720.0,44391.0,671.0
Accelo,Accelo_112,33A,1,0.0,369.0,44070.0,44439.0,369.0
Accelo,Accelo_131,31A,1,0.0,316.0,44181.0,44497.0,316.0
Actros,Actros_126,32B,2,0.0,965.0,43585.0,44550.0,965.0
Atego,Atego_132,30A,1,0.0,314.0,44258.0,44572.0,314.0
Accelo,Accelo_113,32C,1,4992.0,561.0,44070.0,44631.0,561.0
Actros,Actros_123,33B,2,0.0,761.0,44054.0,44815.0,761.0
Accelo,Accelo_133,30A,1,0.0,253.0,44588.0,44841.0,253.0
Accelo,Accelo_131,32A,1,0.0,354.0,44497.0,44851.0,354.0
Atego,Atego_132,31A,1,0.0,314.0,44572.0,44886.0,314.0
Atego (ATP),Atego (ATP)_107,39,2,0.0,633.0,44278.0,44911.0,633.0
Accelo,Accelo_113,33A,1,0.0,369.0,44631.0,45000.0,369.0
Accelo,Accelo_93,38,1,0.0,633.0,44391.0,45024.0,633.0
Atego,Atego_95,34A,1,6540.0,646.0,44391.0,45037.0,646.0
Actros,Actros_126,32D,2,0.0,494.0,44550.0,45044.0,494.0
Atego,Atego_114,32C,1,5139.0,544.0,44631.0,45175.0,544.0
Accelo,Accelo_133,31A,1,45.0,316.0,44886.0,45202.0,316.0
Atego (ATP),Atego (ATP)_129,32B,2,626.0,677.0,44550.0,45227.0,677.0
Atego,Atego_132,32A,1,0.0,414.0,44886.0,45300.0,414.0
Accelo,Accelo_135,30A,1,0.0,253.0,45248.0,45501.0,253.0
Atego,Atego_114,33A,1,0.0,428.0,45175.0,45603.0,428.0
Accelo,Accelo_133,32A,1,98.0,354.0,45300.0,45654.0,354.0
Actros,Actros_134,30B,2,0.0,752.0,44918.0,45670.0,752.0
Atego,Atego_95,38,1,0.0,633.0,45037.0,45670.0,633.0
Accelo,Accelo_96,34A,1,6684.0,671.0,45037.0,45708.0,671.0
Atego,Atego_116,32C,1,5155.0,544.0,45175.0,45719.0,544.0
Actros,Actros_126,33B,2,0.0,761.0,45044.0,45805.0,761.0
Accelo,Accelo_135,31A,1,0.0,316.0,45501.0,45817.0,316.0
Accelo,Accelo_136,30A,1,0.0,253.0,45578.0,45831.0,253.0
Actros,Actros_109,34B,2,4083.0,1623.0,44278.0,45901.0,1623.0
Atego (ATP),Atego (ATP)_130,32B,2,973.0,677.0,45227.0,45904.0,677.0
Atego (ATP),Atego (ATP)_129,32D,2,0.0,815.0,45227.0,46042.0,815.0
Atego,Atego_116,33A,1,0.0,428.0,45719.0,46147.0,428.0
Accelo,Accelo_136,31A,1,0.0,316.0,45831.0,46147.0,316.0
Accelo,Accelo_137,30A,1,0.0,253.0,45908.0,46161.0,253.0
Accelo,Accelo_135,32A,1,0.0,354.0,45817.0,46171.0,354.0
Actros,Actros_134,31B,2,0.0,555.0,45670.0,46225.0,555.0
Actros,Actros_109,39,2,0.0,354.0,45901.0,46255.0,354.0
Atego,Atego_117,32C,1,5285.0,544.0,45719.0,46263.0,544.0
Accelo,Accelo_96,38,1,0.0,633.0,45708.0,46341.0,633.0
Atego,Atego_98,34A,1,6752.0,646.0,45708.0,46354.0,646.0
Atego (ATP),Atego (ATP)_129,33B,2,0.0,376.0,46042.0,46418.0,376.0
Accelo,Accelo_137,31A,1,0.0,316.0,46161.0,46477.0,316.0
Accelo,Accelo_136,32A,1,24.0,354.0,46171.0,46525.0,354.0
Atego (ATP),Atego (ATP)_138,30B,2,0.0,326.0,46238.0,46564.0,326.0
Atego,Atego_117,33A,1,0.0,428.0,46263.0,46691.0,428.0
Atego,Atego_118,32C,1,5415.0,544.0,46263.0,46807.0,544.0
Atego (ATP),Atego (ATP)_130,32D,2,138.0,815.0,46042.0,46857.0,815.0
Accelo,Accelo_137,32A,1,48.0,354.0,46525.0,46879.0,354.0
Atego,Atego_139,30A,1,0.0,314.0,46568.0,46882.0,314.0
Atego (ATP),Atego (ATP)_138,31B,2,0.0,330.0,46564.0,46894.0,330.0
Atego,Atego_98,38,1,0.0,633.0,46354.0,46987.0,633.0
Accelo,Accelo_99,34A,1,6896.0,671.0,46354.0,47025.0,671.0
Actros,Actros_134,32B,2,0.0,965.0,46225.0,47190.0,965.0
Atego,Atego_139,31A,1,0.0,314.0,46882.0,47196.0,314.0
Atego,Atego_140,30A,1,0.0,314.0,46898.0,47212.0,314.0
Atego (ATP),Atego (ATP)_130,33B,2,0.0,376.0,46857.0,47233.0,376.0
Atego,Atego_118,33A,1,0.0,428.0,46807.0,47235.0,428.0
Accelo,Accelo_119,32C,1,5605.0,561.0,46807.0,47368.0,561.0
Actros,Actros_115,34B,2,3726.0,1623.0,45901.0,47524.0,1623.0
Atego,Atego_140,31A,1,0.0,314.0,47212.0,47526.0,314.0
Atego,Atego_141,30A,1,0.0,314.0,47228.0,47542.0,314.0
Atego,Atego_139,32A,1,0.0,414.0,47196.0,47610.0,414.0
Accelo,Accelo_99,38,1,0.0,633.0,47025.0,47658.0,633.0
Atego,Atego_100,34A,1,6964.0,646.0,47025.0,47671.0,646.0
Actros,Actros_134,32D,2,0.0,494.0,47190.0,47684.0,494.0
Accelo,Accelo_119,33A,1,0.0,369.0,47368.0,47737.0,369.0
Atego,Atego_141,31A,1,0.0,314.0,47542.0,47856.0,314.0
Atego (ATP),Atego (ATP)_138,32B,2,296.0,677.0,47190.0,47867.0,677.0
Actros,Actros_115,39,2,0.0,354.0,47524.0,47878.0,354.0
Atego,Atego_121,32C,1,5698.0,544.0,47368.0,47912.0,544.0
Atego,Atego_140,32A,1,84.0,414.0,47610.0,48024.0,414.0
Accelo,Accelo_143,30A,1,0.0,253.0,47888.0,48141.0,253.0
Atego,Atego_100,38,1,0.0,633.0,47671.0,48304.0,633.0
Actros,Actros_142,30B,2,0.0,752.0,47558.0,48310.0,752.0
Atego,Atego_102,34A,1,7066.0,646.0,47671.0,48317.0,646.0
Atego,Atego_121,33A,1,0.0,428.0,47912.0,48340.0,428.0
Atego,Atego_141,32A,1,168.0,414.0,48024.0,48438.0,414.0
Actros,Actros_134,33B,2,0.0,761.0,47684.0,48445.0,761.0
Accelo,Accelo_143,31A,1,0.0,316.0,48141.0,48457.0,316.0
Accelo,Accelo_122,32C,1,5888.0,561.0,47912.0,48473.0,561.0
Atego,Atego_144,30A,1,0.0,314.0,48218.0,48532.0,314.0
Atego (ATP),Atego (ATP)_138,32D,2,0.0,815.0,47867.0,48682.0,815.0
Accelo,Accelo_145,30A,1,0.0,253.0,48548.0,48801.0,253.0
Accelo,Accelo_143,32A,1,0.0,354.0,48457.0,48811.0,354.0
Accelo,Accelo_122,33A,1,0.0,369.0,48473.0,48842.0,369.0
Atego,Atego_144,31A,1,0.0,314.0,48532.0,48846.0,314.0
Actros,Actros_142,31B,2,0.0,555.0,48310.0,48865.0,555.0
Atego,Atego_102,38,1,0.0,633.0,48317.0,48950.0,633.0
Accelo,Accelo_103,34A,1,7210.0,671.0,48317.0,48988.0,671.0
Accelo,Accelo_124,32C,1,5932.0,561.0,48473.0,49034.0,561.0
Atego (ATP),Atego (ATP)_138,33B,2,0.0,376.0,48682.0,49058.0,376.0
Actros,Actros_120,34B,2,3699.0,1623.0,47524.0,49147.0,1623.0
Accelo,Accelo_145,31A,1,45.0,316.0,48846.0,49162.0,316.0
Atego (ATP),Atego (ATP)_146,30B,2,0.0,326.0,48878.0,49204.0,326.0
Atego,Atego_144,32A,1,0.0,414.0,48846.0,49260.0,414.0
Accelo,Accelo_124,33A,1,0.0,369.0,49034.0,49403.0,369.0
Actros,Actros_120,39,2,0.0,354.0,49147.0,49501.0,354.0
Atego,Atego_147,30A,1,0.0,314.0,49208.0,49522.0,314.0
Atego (ATP),Atego (ATP)_146,31B,2,0.0,330.0,49204.0,49534.0,330.0
Accelo,Accelo_125,32C,1,6139.0,561.0,49034.0,49595.0,561.0
Accelo,Accelo_145,32A,1,98.0,354.0,49260.0,49614.0,354.0
Accelo,Accelo_103,38,1,0.0,633.0,48988.0,49621.0,633.0
Accelo,Accelo_105,34A,1,7320.0,671.0,48988.0,49659.0,671.0
Actros,Actros_142,32B,2,0.0,965.0,48865.0,49830.0,965.0
Atego,Atego_147,31A,1,0.0,314.0,49522.0,49836.0,314.0
Atego,Atego_148,30A,1,0.0,314.0,49538.0,49852.0,314.0
Accelo,Accelo_125,33A,1,0.0,369.0,49595.0,49964.0,369.0
Atego,Atego_148,31A,1,0.0,314.0,49852.0,50166.0,314.0
Atego,Atego_147,32A,1,0.0,414.0,49836.0,50250.0,414.0
Accelo,Accelo_105,38,1,0.0,633.0,49659.0,50292.0,633.0
Atego,Atego_106,34A,1,7388.0,646.0,49659.0,50305.0,646.0
Actros,Actros_142,32D,2,0.0,494.0,49830.0,50324.0,494.0
