modelo,nome,posto,perna,fila,processo,entrada,saida,duracao
Actros,Actros_8,31B,2,0.0,555.0,3722.0,4277.0,555.0
Atego,Atego_2,38,1,0.0,633.0,3650.0,4283.0,633.0
Accelo,Accelo_10,30A,1,0.0,253.0,4052.0,4305.0,253.0
Accelo,Accelo_3,34A,1,144.0,671.0,3650.0,4321.0,671.0
Atego quinta roda,Atego quinta roda_6,32B,2,817.0,557.0,3783.0,4340.0,557.0
Accelo,Accelo_7,33A,1,0.0,369.0,4124.0,4493.0,369.0
Atego (ATP),Atego (ATP)_4,33B,2,3.0,376.0,4187.0,4563.0,376.0
Atego quinta roda,Atego quinta roda_9,31B,2,229.0,330.0,4277.0,4607.0,330.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_5,32D,2,401.0,424.0,4184.0,4608.0,424.0
Accelo,Accelo_10,31A,1,0.0,316.0,4305.0,4621.0,316.0
Atego (ATP),Atego (ATP)_11,30B,2,0.0,326.0,4382.0,4708.0,326.0
Accelo,Accelo_3,38,1,0.0,633.0,4321.0,4954.0,633.0
Accelo,Accelo_12,30A,1,0.0,253.0,4712.0,4965.0,253.0
Accelo,Accelo_10,32A,1,0.0,354.0,4621.0,4975.0,354.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_5,33B,2,0.0,428.0,4608.0,5036.0,428.0
Atego (ATP),Atego (ATP)_11,31B,2,0.0,330.0,4708.0,5038.0,330.0
Accelo,Accelo_7,34A,1,0.0,671.0,4493.0,5164.0,671.0
Accelo,Accelo_12,31A,1,0.0,316.0,4965.0,5281.0,316.0
Atego quinta roda,Atego quinta roda_6,32D,2,268.0,695.0,4608.0,5303.0,695.0
Actros,Actros_8,32B,2,63.0,965.0,4340.0,5305.0,965.0
Atego quinta roda,Atego quinta roda_13,30B,2,0.0,326.0,5042.0,5368.0,326.0
Accelo,Accelo_10,32C,1,0.0,561.0,4975.0,5536.0,561.0
Accelo,Accelo_12,32A,1,0.0,354.0,5281.0,5635.0,354.0
Atego quinta roda,Atego quinta roda_6,33B,2,0.0,376.0,5303.0,5679.0,376.0
Atego quinta roda,Atego quinta roda_13,31B,2,0.0,330.0,5368.0,5698.0,330.0
Accelo,Accelo_7,38,1,0.0,633.0,5164.0,5797.0,633.0
Actros,Actros_8,32D,2,0.0,494.0,5305.0,5799.0,494.0
Actros,Actros_1,34B,2,0.0,1623.0,4187.0,5810.0,1623.0
Atego quinta roda,Atego quinta roda_9,32B,2,698.0,557.0,5305.0,5862.0,557.0
Accelo,Accelo_10,33A,1,0.0,369.0,5536.0,5905.0,369.0
Atego,Atego_15,30A,1,0.0,314.0,5702.0,6016.0,314.0
Actros,Actros_14,30B,2,0.0,752.0,5372.0,6124.0,752.0
Actros,Actros_1,39,2,0.0,354.0,5810.0,6164.0,354.0
Accelo,Accelo_12,32C,1,0.0,561.0,5635.0,6196.0,561.0
Atego (ATP),Atego (ATP)_4,34B,2,1247.0,395.0,5810.0,6205.0,395.0
Atego (ATP),Atego (ATP)_4,39,2,0.0,120.0,6205.0,6325.0,120.0
Atego,Atego_15,31A,1,0.0,314.0,6016.0,6330.0,314.0
Atego (ATP),Atego (ATP)_11,32B,2,824.0,557.0,5862.0,6419.0,557.0
Atego quinta roda,Atego quinta roda_16,30B,2,0.0,326.0,6124.0,6450.0,326.0
Atego quinta roda,Atego quinta roda_9,32D,2,0.0,695.0,5862.0,6557.0,695.0
Actros,Actros_8,33B,2,0.0,761.0,5799.0,6560.0,761.0
Accelo,Accelo_12,33A,1,0.0,369.0,6196.0,6565.0,369.0
Accelo,Accelo_10,34A,1,0.0,671.0,5905.0,6576.0,671.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_5,34B,2,1169.0,395.0,6205.0,6600.0,395.0
Actros,Actros_14,31B,2,0.0,555.0,6124.0,6679.0,555.0
Accelo,Accelo_17,30A,1,0.0,253.0,6454.0,6707.0,253.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_5,39,2,0.0,120.0,6600.0,6720.0,120.0
Atego,Atego_15,32A,1,0.0,414.0,6330.0,6744.0,414.0
Atego quinta roda,Atego quinta roda_9,33B,2,3.0,376.0,6560.0,6936.0,376.0
Atego quinta roda,Atego quinta roda_13,32B,2,721.0,557.0,6419.0,6976.0,557.0
Atego quinta roda,Atego quinta roda_6,34B,2,921.0,395.0,6600.0,6995.0,395.0
Atego quinta roda,Atego quinta roda_16,31B,2,229.0,330.0,6679.0,7009.0,330.0
Accelo,Accelo_17,31A,1,0.0,316.0,6707.0,7023.0,316.0
Atego quinta roda,Atego quinta roda_18,30B,2,0.0,326.0,6784.0,7110.0,326.0
Atego quinta roda,Atego quinta roda_6,39,2,0.0,120.0,6995.0,7115.0,120.0
Accelo,Accelo_10,38,1,0.0,633.0,6576.0,7209.0,633.0
Accelo,Accelo_12,34A,1,11.0,671.0,6576.0,7247.0,671.0
Atego (ATP),Atego (ATP)_11,32D,2,138.0,695.0,6557.0,7252.0,695.0
Atego,Atego_15,32C,1,0.0,544.0,6744.0,7288.0,544.0
Accelo,Accelo_17,32A,1,0.0,354.0,7023.0,7377.0,354.0
Atego quinta roda,Atego quinta roda_18,31B,2,0.0,330.0,7110.0,7440.0,330.0
Atego (ATP),Atego (ATP)_11,33B,2,0.0,376.0,7252.0,7628.0,376.0
Atego,Atego_15,33A,1,0.0,428.0,7288.0,7716.0,428.0
Actros,Actros_19,30B,2,0.0,752.0,7114.0,7866.0,752.0
Accelo,Accelo_12,38,1,0.0,633.0,7247.0,7880.0,633.0
Accelo,Accelo_17,32C,1,0.0,561.0,7377.0,7938.0,561.0
Actros,Actros_14,32B,2,297.0,965.0,6976.0,7941.0,965.0
Atego quinta roda,Atego quinta roda_13,32D,2,276.0,695.0,7252.0,7947.0,695.0
Atego quinta roda,Atego quinta roda_20,30B,2,0.0,326.0,7866.0,8192.0,326.0
Accelo,Accelo_17,33A,1,0.0,369.0,7938.0,8307.0,369.0
Atego quinta roda,Atego quinta roda_13,33B,2,0.0,376.0,7947.0,8323.0,376.0
Atego,Atego_15,34A,1,0.0,646.0,7716.0,8362.0,646.0
Actros,Actros_19,31B,2,0.0,555.0,7866.0,8421.0,555.0
Actros,Actros_14,32D,2,6.0,494.0,7947.0,8441.0,494.0
Atego quinta roda,Atego quinta roda_16,32B,2,932.0,557.0,7941.0,8498.0,557.0
Atego (ATP),Atego (ATP)_21,30B,2,0.0,326.0,8196.0,8522.0,326.0
Actros,Actros_8,34B,2,435.0,1623.0,6995.0,8618.0,1623.0
Atego quinta roda,Atego quinta roda_20,31B,2,229.0,330.0,8421.0,8751.0,330.0
Atego,Atego_22,30A,1,0.0,314.0,8526.0,8840.0,314.0
Actros,Actros_8,39,2,0.0,354.0,8618.0,8972.0,354.0
Atego,Atego_15,38,1,0.0,633.0,8362.0,8995.0,633.0
Atego quinta roda,Atego quinta roda_9,34B,2,1682.0,395.0,8618.0,9013.0,395.0
Accelo,Accelo_17,34A,1,55.0,671.0,8362.0,9033.0,671.0
Atego quinta roda,Atego quinta roda_18,32B,2,1058.0,557.0,8498.0,9055.0,557.0
Atego (ATP),Atego (ATP)_21,31B,2,229.0,330.0,8751.0,9081.0,330.0
Atego quinta roda,Atego quinta roda_9,39,2,0.0,120.0,9013.0,9133.0,120.0
Atego,Atego_22,31A,1,0.0,314.0,8840.0,9154.0,314.0
Atego,Atego_23,30A,1,0.0,314.0,8856.0,9170.0,314.0
Atego quinta roda,Atego quinta roda_16,32D,2,0.0,695.0,8498.0,9193.0,695.0
Actros,Actros_14,33B,2,0.0,761.0,8441.0,9202.0,761.0
Atego (ATP),Atego (ATP)_11,34B,2,1385.0,395.0,9013.0,9408.0,395.0
Atego,Atego_23,31A,1,0.0,314.0,9170.0,9484.0,314.0
Atego (ATP),Atego (ATP)_11,39,2,0.0,120.0,9408.0,9528.0,120.0
Atego,Atego_22,32A,1,0.0,414.0,9154.0,9568.0,414.0
Atego quinta roda,Atego quinta roda_16,33B,2,9.0,376.0,9202.0,9578.0,376.0
Accelo,Accelo_17,38,1,0.0,633.0,9033.0,9666.0,633.0
Accelo,Accelo_25,30A,1,0.0,253.0,9516.0,9769.0,253.0
Atego quinta roda,Atego quinta roda_13,34B,2,1085.0,395.0,9408.0,9803.0,395.0
Atego quinta roda,Atego quinta roda_18,32D,2,138.0,695.0,9193.0,9888.0,695.0
Atego quinta roda,Atego quinta roda_13,39,2,0.0,120.0,9803.0,9923.0,120.0
Actros,Actros_24,30B,2,0.0,752.0,9186.0,9938.0,752.0
Atego,Atego_23,32A,1,84.0,414.0,9568.0,9982.0,414.0
Actros,Actros_19,32B,2,634.0,965.0,9055.0,10020.0,965.0
Accelo,Accelo_25,31A,1,0.0,316.0,9769.0,10085.0,316.0
Atego,Atego_22,32C,1,0.0,544.0,9568.0,10112.0,544.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_26,30B,2,0.0,314.0,9938.0,10252.0,314.0
Atego quinta roda,Atego quinta roda_18,33B,2,0.0,376.0,9888.0,10264.0,376.0
Accelo,Accelo_25,32A,1,0.0,354.0,10085.0,10439.0,354.0
Actros,Actros_24,31B,2,0.0,555.0,9938.0,10493.0,555.0
Actros,Actros_19,32D,2,0.0,494.0,10020.0,10514.0,494.0
Atego,Atego_22,33A,1,0.0,428.0,10112.0,10540.0,428.0
Atego quinta roda,Atego quinta roda_20,32B,2,1269.0,557.0,10020.0,10577.0,557.0
Atego quinta roda,Atego quinta roda_27,30B,2,0.0,326.0,10268.0,10594.0,326.0
Atego,Atego_23,32C,1,130.0,544.0,10112.0,10656.0,544.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_26,31B,2,241.0,314.0,10493.0,10807.0,314.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_28,30B,2,0.0,314.0,10598.0,10912.0,314.0
Atego,Atego_23,33A,1,0.0,428.0,10656.0,11084.0,428.0
Atego (ATP),Atego (ATP)_21,32B,2,1496.0,557.0,10577.0,11134.0,557.0
Atego quinta roda,Atego quinta roda_27,31B,2,213.0,330.0,10807.0,11137.0,330.0
Atego,Atego_22,34A,1,0.0,646.0,10540.0,11186.0,646.0
Accelo,Accelo_25,32C,1,217.0,561.0,10656.0,11217.0,561.0
Atego (ATP),Atego (ATP)_29,30B,2,0.0,326.0,10928.0,11254.0,326.0
Atego quinta roda,Atego quinta roda_20,32D,2,0.0,695.0,10577.0,11272.0,695.0
Actros,Actros_19,33B,2,0.0,761.0,10514.0,11275.0,761.0
Actros,Actros_14,34B,2,601.0,1623.0,9803.0,11426.0,1623.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_28,31B,2,225.0,314.0,11137.0,11451.0,314.0
Atego (ATP),Atego (ATP)_30,30B,2,0.0,326.0,11258.0,11584.0,326.0
Accelo,Accelo_25,33A,1,0.0,369.0,11217.0,11586.0,369.0
Atego quinta roda,Atego quinta roda_20,33B,2,3.0,376.0,11275.0,11651.0,376.0
Actros,Actros_14,39,2,0.0,354.0,11426.0,11780.0,354.0
Atego (ATP),Atego (ATP)_29,31B,2,197.0,330.0,11451.0,11781.0,330.0
Atego,Atego_22,38,1,0.0,633.0,11186.0,11819.0,633.0
Atego quinta roda,Atego quinta roda_16,34B,2,1848.0,395.0,11426.0,11821.0,395.0
Atego,Atego_23,34A,1,102.0,646.0,11186.0,11832.0,646.0
Atego quinta roda,Atego quinta roda_31,30B,2,0.0,326.0,11588.0,11914.0,326.0
Atego quinta roda,Atego quinta roda_16,39,2,0.0,120.0,11821.0,11941.0,120.0
Atego (ATP),Atego (ATP)_21,32D,2,138.0,695.0,11272.0,11967.0,695.0
Actros,Actros_24,32B,2,641.0,965.0,11134.0,12099.0,965.0
Atego (ATP),Atego (ATP)_30,31B,2,197.0,330.0,11781.0,12111.0,330.0
Accelo,Accelo_32,30A,1,0.0,253.0,11918.0,12171.0,253.0
Atego quinta roda,Atego quinta roda_18,34B,2,1557.0,395.0,11821.0,12216.0,395.0
Atego quinta roda,Atego quinta roda_18,39,2,0.0,120.0,12216.0,12336.0,120.0
Atego (ATP),Atego (ATP)_21,33B,2,0.0,376.0,11967.0,12343.0,376.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_26,32B,2,1292.0,294.0,12099.0,12393.0,294.0
Atego quinta roda,Atego quinta roda_31,31B,2,197.0,330.0,12111.0,12441.0,330.0
Atego,Atego_23,38,1,0.0,633.0,11832.0,12465.0,633.0
Accelo,Accelo_32,31A,1,0.0,316.0,12171.0,12487.0,316.0
Accelo,Accelo_25,34A,1,246.0,671.0,11832.0,12503.0,671.0
Actros,Actros_24,32D,2,0.0,494.0,12099.0,12593.0,494.0
Accelo,Accelo_32,32A,1,0.0,354.0,12487.0,12841.0,354.0
Atego,Atego_34,30A,1,0.0,314.0,12578.0,12892.0,314.0
Atego quinta roda,Atego quinta roda_27,32B,2,1256.0,557.0,12393.0,12950.0,557.0
Actros,Actros_33,30B,2,0.0,752.0,12248.0,13000.0,752.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_26,32D,2,200.0,424.0,12593.0,13017.0,424.0
Accelo,Accelo_25,38,1,0.0,633.0,12503.0,13136.0,633.0
Atego,Atego_34,31A,1,0.0,314.0,12892.0,13206.0,314.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_28,32B,2,1499.0,294.0,12950.0,13244.0,294.0
Atego quinta roda,Atego quinta roda_35,30B,2,0.0,326.0,13000.0,13326.0,326.0
Actros,Actros_24,33B,2,0.0,761.0,12593.0,13354.0,761.0
Accelo,Accelo_32,32C,1,0.0,561.0,12841.0,13402.0,561.0
Actros,Actros_33,31B,2,0.0,555.0,13000.0,13555.0,555.0
Atego,Atego_34,32A,1,0.0,414.0,13206.0,13620.0,414.0
Atego quinta roda,Atego quinta roda_27,32D,2,67.0,695.0,13017.0,13712.0,695.0
Accelo,Accelo_32,33A,1,0.0,369.0,13402.0,13771.0,369.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_26,33B,2,337.0,428.0,13354.0,13782.0,428.0
Atego (ATP),Atego (ATP)_29,32B,2,1463.0,557.0,13244.0,13801.0,557.0
Actros,Actros_19,34B,2,941.0,1623.0,12216.0,13839.0,1623.0
Atego quinta roda,Atego quinta roda_35,31B,2,229.0,330.0,13555.0,13885.0,330.0
Accelo,Accelo_37,30A,1,0.0,253.0,13660.0,13913.0,253.0
Actros,Actros_36,30B,2,0.0,752.0,13330.0,14082.0,752.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_28,32D,2,468.0,424.0,13712.0,14136.0,424.0
Atego quinta roda,Atego quinta roda_27,33B,2,70.0,376.0,13782.0,14158.0,376.0
Atego,Atego_34,32C,1,0.0,544.0,13620.0,14164.0,544.0
Actros,Actros_19,39,2,0.0,354.0,13839.0,14193.0,354.0
Accelo,Accelo_37,31A,1,0.0,316.0,13913.0,14229.0,316.0
Atego quinta roda,Atego quinta roda_20,34B,2,2188.0,395.0,13839.0,14234.0,395.0
Atego quinta roda,Atego quinta roda_20,39,2,0.0,120.0,14234.0,14354.0,120.0
Atego (ATP),Atego (ATP)_30,32B,2,1690.0,557.0,13801.0,14358.0,557.0
Atego quinta roda,Atego quinta roda_38,30B,2,0.0,326.0,14082.0,14408.0,326.0
Accelo,Accelo_32,34A,1,0.0,671.0,13771.0,14442.0,671.0
Accelo,Accelo_37,32A,1,0.0,354.0,14229.0,14583.0,354.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_28,33B,2,22.0,428.0,14158.0,14586.0,428.0
Atego,Atego_34,33A,1,0.0,428.0,14164.0,14592.0,428.0
Atego (ATP),Atego (ATP)_21,34B,2,1891.0,395.0,14234.0,14629.0,395.0
Actros,Actros_36,31B,2,0.0,555.0,14082.0,14637.0,555.0
Atego (ATP),Atego (ATP)_39,30B,2,0.0,326.0,14412.0,14738.0,326.0
Atego (ATP),Atego (ATP)_21,39,2,0.0,120.0,14629.0,14749.0,120.0
Atego (ATP),Atego (ATP)_29,32D,2,335.0,695.0,14136.0,14831.0,695.0
Atego quinta roda,Atego quinta roda_31,32B,2,1917.0,557.0,14358.0,14915.0,557.0
Atego quinta roda,Atego quinta roda_38,31B,2,229.0,330.0,14637.0,14967.0,330.0
Accelo,Accelo_40,30A,1,0.0,253.0,14742.0,14995.0,253.0
Accelo,Accelo_32,38,1,0.0,633.0,14442.0,15075.0,633.0
Accelo,Accelo_37,32C,1,0.0,561.0,14583.0,15144.0,561.0
Atego (ATP),Atego (ATP)_29,33B,2,0.0,376.0,14831.0,15207.0,376.0
Atego,Atego_34,34A,1,0.0,646.0,14592.0,15238.0,646.0
Atego (ATP),Atego (ATP)_39,31B,2,229.0,330.0,14967.0,15297.0,330.0
Accelo,Accelo_40,31A,1,0.0,316.0,14995.0,15311.0,316.0
Accelo,Accelo_41,30A,1,0.0,253.0,15072.0,15325.0,253.0
Accelo,Accelo_37,33A,1,0.0,369.0,15144.0,15513.0,369.0
Atego (ATP),Atego (ATP)_30,32D,2,473.0,695.0,14831.0,15526.0,695.0
Accelo,Accelo_41,31A,1,0.0,316.0,15325.0,15641.0,316.0
Accelo,Accelo_40,32A,1,0.0,354.0,15311.0,15665.0,354.0
Atego quinta roda,Atego quinta roda_42,30B,2,0.0,326.0,15402.0,15728.0,326.0
Atego,Atego_34,38,1,0.0,633.0,15238.0,15871.0,633.0
Actros,Actros_33,32B,2,1360.0,965.0,14915.0,15880.0,965.0
Atego (ATP),Atego (ATP)_30,33B,2,0.0,376.0,15526.0,15902.0,376.0
Accelo,Accelo_41,32A,1,24.0,354.0,15665.0,16019.0,354.0
Atego quinta roda,Atego quinta roda_42,31B,2,0.0,330.0,15728.0,16058.0,330.0
Accelo,Accelo_37,34A,1,0.0,671.0,15513.0,16184.0,671.0
Atego quinta roda,Atego quinta roda_31,32D,2,611.0,695.0,15526.0,16221.0,695.0
Accelo,Accelo_40,32C,1,0.0,561.0,15665.0,16226.0,561.0
Actros,Actros_24,34B,2,1275.0,1623.0,14629.0,16252.0,1623.0
Atego,Atego_44,30A,1,0.0,314.0,16062.0,16376.0,314.0
Atego quinta roda,Atego quinta roda_35,32B,2,1995.0,557.0,15880.0,16437.0,557.0
Actros,Actros_43,30B,2,0.0,752.0,15732.0,16484.0,752.0
Accelo,Accelo_40,33A,1,0.0,369.0,16226.0,16595.0,369.0
Atego quinta roda,Atego quinta roda_31,33B,2,0.0,376.0,16221.0,16597.0,376.0
Actros,Actros_24,39,2,0.0,354.0,16252.0,16606.0,354.0
Accelo,Accelo_45,30A,1,0.0,253.0,16392.0,16645.0,253.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_26,34B,2,2470.0,395.0,16252.0,16647.0,395.0
Atego,Atego_44,31A,1,0.0,314.0,16376.0,16690.0,314.0
Actros,Actros_33,32D,2,341.0,494.0,16221.0,16715.0,494.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_26,39,2,0.0,120.0,16647.0,16767.0,120.0
Accelo,Accelo_41,32C,1,207.0,561.0,16226.0,16787.0,561.0
Accelo,Accelo_37,38,1,0.0,633.0,16184.0,16817.0,633.0
Accelo,Accelo_45,31A,1,45.0,316.0,16690.0,17006.0,316.0
Actros,Actros_43,31B,2,0.0,555.0,16484.0,17039.0,555.0
Atego quinta roda,Atego quinta roda_27,34B,2,2489.0,395.0,16647.0,17042.0,395.0
Atego (ATP),Atego (ATP)_46,30B,2,0.0,326.0,16722.0,17048.0,326.0
Atego,Atego_44,32A,1,0.0,414.0,16690.0,17104.0,414.0
Accelo,Accelo_41,33A,1,0.0,369.0,16787.0,17156.0,369.0
Atego quinta roda,Atego quinta roda_27,39,2,0.0,120.0,17042.0,17162.0,120.0
Accelo,Accelo_40,34A,1,0.0,671.0,16595.0,17266.0,671.0
Atego (ATP),Atego (ATP)_46,31B,2,0.0,330.0,17048.0,17378.0,330.0
Atego quinta roda,Atego quinta roda_47,30B,2,0.0,326.0,17052.0,17378.0,326.0
Actros,Actros_36,32B,2,1800.0,965.0,16437.0,17402.0,965.0
Atego quinta roda,Atego quinta roda_35,32D,2,278.0,695.0,16715.0,17410.0,695.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_28,34B,2,2456.0,395.0,17042.0,17437.0,395.0
Accelo,Accelo_45,32A,1,98.0,354.0,17104.0,17458.0,354.0
Actros,Actros_33,33B,2,0.0,761.0,16715.0,17476.0,761.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_28,39,2,0.0,120.0,17437.0,17557.0,120.0
Atego,Atego_44,32C,1,0.0,544.0,17104.0,17648.0,544.0
Atego quinta roda,Atego quinta roda_47,31B,2,0.0,330.0,17378.0,17708.0,330.0
Atego (ATP),Atego (ATP)_29,34B,2,2230.0,395.0,17437.0,17832.0,395.0
Atego quinta roda,Atego quinta roda_35,33B,2,66.0,376.0,17476.0,17852.0,376.0
Accelo,Accelo_40,38,1,0.0,633.0,17266.0,17899.0,633.0
Actros,Actros_36,32D,2,8.0,494.0,17410.0,17904.0,494.0
Accelo,Accelo_41,34A,1,110.0,671.0,17266.0,17937.0,671.0
Atego (ATP),Atego (ATP)_29,39,2,0.0,120.0,17832.0,17952.0,120.0
Atego quinta roda,Atego quinta roda_38,32B,2,2435.0,557.0,17402.0,17959.0,557.0
Accelo,Accelo_49,30A,1,0.0,253.0,17712.0,17965.0,253.0
Atego,Atego_44,33A,1,0.0,428.0,17648.0,18076.0,428.0
Actros,Actros_48,30B,2,0.0,752.0,17382.0,18134.0,752.0
Accelo,Accelo_45,32C,1,190.0,561.0,17648.0,18209.0,561.0
Atego (ATP),Atego (ATP)_30,34B,2,1930.0,395.0,17832.0,18227.0,395.0
Accelo,Accelo_49,31A,1,0.0,316.0,17965.0,18281.0,316.0
Atego (ATP),Atego (ATP)_30,39,2,0.0,120.0,18227.0,18347.0,120.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_50,30B,2,0.0,314.0,18134.0,18448.0,314.0
Atego (ATP),Atego (ATP)_39,32B,2,2662.0,557.0,17959.0,18516.0,557.0
Accelo,Accelo_41,38,1,0.0,633.0,17937.0,18570.0,633.0
Accelo,Accelo_45,33A,1,0.0,369.0,18209.0,18578.0,369.0
Atego quinta roda,Atego quinta roda_31,34B,2,1630.0,395.0,18227.0,18622.0,395.0
Accelo,Accelo_49,32A,1,0.0,354.0,18281.0,18635.0,354.0
Atego quinta roda,Atego quinta roda_38,32D,2,0.0,695.0,17959.0,18654.0,695.0
Actros,Actros_36,33B,2,0.0,761.0,17904.0,18665.0,761.0
Actros,Actros_48,31B,2,0.0,555.0,18134.0,18689.0,555.0
Atego,Atego_44,34A,1,0.0,646.0,18076.0,18722.0,646.0
Atego quinta roda,Atego quinta roda_31,39,2,0.0,120.0,18622.0,18742.0,120.0
Atego (ATP),Atego (ATP)_51,30B,2,0.0,326.0,18464.0,18790.0,326.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_50,31B,2,241.0,314.0,18689.0,19003.0,314.0
Atego quinta roda,Atego quinta roda_38,33B,2,11.0,376.0,18665.0,19041.0,376.0
Atego quinta roda,Atego quinta roda_42,32B,2,2458.0,557.0,18516.0,19073.0,557.0
Atego (ATP),Atego (ATP)_52,30B,2,0.0,326.0,18794.0,19120.0,326.0
Accelo,Accelo_49,32C,1,0.0,561.0,18635.0,19196.0,561.0
Atego (ATP),Atego (ATP)_51,31B,2,213.0,330.0,19003.0,19333.0,330.0
Atego (ATP),Atego (ATP)_39,32D,2,138.0,695.0,18654.0,19349.0,695.0
Atego,Atego_44,38,1,0.0,633.0,18722.0,19355.0,633.0
Accelo,Accelo_45,34A,1,144.0,671.0,18722.0,19393.0,671.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_53,30B,2,0.0,314.0,19124.0,19438.0,314.0
Accelo,Accelo_49,33A,1,0.0,369.0,19196.0,19565.0,369.0
Atego (ATP),Atego (ATP)_52,31B,2,213.0,330.0,19333.0,19663.0,330.0
Atego (ATP),Atego (ATP)_39,33B,2,0.0,376.0,19349.0,19725.0,376.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_53,31B,2,225.0,314.0,19663.0,19977.0,314.0
Accelo,Accelo_45,38,1,0.0,633.0,19393.0,20026.0,633.0
Actros,Actros_43,32B,2,2034.0,965.0,19073.0,20038.0,965.0
Atego quinta roda,Atego quinta roda_42,32D,2,276.0,695.0,19349.0,20044.0,695.0
Axor (ATP +),Axor (ATP +)_54,30B,2,0.0,752.0,19454.0,20206.0,752.0
Accelo,Accelo_49,34A,1,0.0,671.0,19565.0,20236.0,671.0
Actros,Actros_33,34B,2,1146.0,1623.0,18622.0,20245.0,1623.0
