;;;;;;;;;;;;;;;;;;;
;Retornar ao tanque de combustível, verificar o painel para confirmar se o processo foi finalizado, pegar a pistola de diesel e devolvê-la na posição inicial;AGR;;00:00:20;;;;;;;;;;;;;;;
;Voltar até a sangria do veiculo .;ÑAG;;00:00:04;;;;;;;;;;;;;;;
;Fechar o registro da sangria, desconectar a tubulação e conectá-lo novamente ao tanque.;AGR;;00:00:06;;;;;;;;;;;;;;;
;Devolver a mangueira na máquina da sangria;AGR;;00:00:07;;;;;;;;;;;;;;;
;Desconectar a mangueira de abastecimento de ar do adaptador, desrosquear o adaptador da APU e levar o adaptador e as mangueiras às posições devidas.;ÑAG;;00:00:17;;;;;;;;;;;;;;;
;Ir até o outro lado do veículo ;ÑAG;;00:00:07;;;;;;;;;;;;;;;
;Remover a porca da haste do primeiro eixo traseiro, retirar a haste com a arruela, reposicionar a haste em outra furação do cilindro, recolocar a arruela e a porca, e, em seguida, realizar o aperto.;AGR;;00:00:29;;;;;;;;;;;;;;;
;Voltar ao posto inicial;ÑAG;;00:00:08;;;;;;;;;;;;;;;
;Pegar adesivo do tanque de combustível (A9585842317) e andar até o reservatório do arla;AGR;;;00:00:15;;;;;;;;;;;;;;
;Colar o adesivo no local apropriado no reservatório;AGR;;;00:00:05;;;;;;;;;;;;;;
;Voltar até o carrinho de reaperto.;ÑAG;;;00:00:05;;;;;;;;;;;;;;
;Pegar a máquina com soquete 18, deslocar-se até a longarina do veículo e iniciar o reaperto, começando pelo tanque de combustível do lado esquerdo e seguindo até o lado direito.;AGR;;;00:02:10;;;;;;;;;;;;;;
;Retornar ao carrinho de reaperto.;ÑAG;;;00:00:04;;;;;;;;;;;;;;
;Guardar a máquina com soquete 18 e pegar a máquina com soquete 24 para apertar as lanternas. Deslocar-se até as lanternas traseiras e realizar o aperto das lanternas dos lados direito e esquerdo.;AGR;;;00:01:10;;;;;;;;;;;;;;
;Devolver máquina com soquete 24 ao coldre.;ÑAG;;;00:00:06;;;;;;;;;;;;;;
;Andar até o carrinho para suporte do estepe.;ÑAG;;;;;00:00:03;;;;;;;;;;;;
;Pegar 4 parafusos, 4 porcas, 1 calço e 1 suporte do estepe, deslocar-se até o veículo, e posicionar o suporte;AGR;;;;;00:00:36;;;;;;;;;;;;
;Apontar porca nos parafusos.;AGR;;;;;00:00:23;;;;;;;;;;;;
;Andar até carrinho de ferramentas.;ÑAG;;;;;00:00:06;;;;;;;;;;;;
;Pegar apertadeira e a chave 18.;AGR;;;;;00:00:07;;;;;;;;;;;;
;Andar até o veículo;ÑAG;;;;;00:00:05;;;;;;;;;;;;
;Realizar o aperto dos 4 parafusos do estepe.;AGR;;;;;00:00:12;;;;;;;;;;;;
;Voltar ao painel para guardar apertadeira e a chave,  pegar 2 cintas plásticas, 2 arruelas distanciadoras e cintas plasticas cabeçudas.;AGR;;;;;00:00:08;;;;;;;;;;;;
;Andar até a lanterna traseira do veículo.;ÑAG;;;;;00:00:06;;;;;;;;;;;;
;Posicionar o chicote corrugado no orifício da longarina, conectar o chicote da lanterna e realizar a amarração do chicote.;AGR;;;;;00:00:27;;;;;;;;;;;;
;Repetir o processo na lanterna do lado, cortar excesso das cintas plásticas e jogar no lixo;AGR;;;;;00:00:36;;;;;;;;;;;;
;Andar até a talha do estepe.;ÑAG;;;;;00:00:12;;;;;;;;;;;;
;Pegar o estepe com a talha na esteira, pegar 1 porca, 1 parafuso e 1 suporte de fixação.;AGR;;;;;00:00:39;;;;;;;;;;;;
;Aguardar o veículo alcançar o curso da talha.;ÑAG;;;;;00:00:09;;;;;;;;;;;;
;Posicionar o estepe no suporte do estepe.;AGR;;;;;00:00:05;;;;;;;;;;;;
;Remover a talha e devolvê-la à sua posição correta.;AGR;;;;;00:00:07;;;;;;;;;;;;
;Voltar até o estepe.;ÑAG;;;;;00:00:04;;;;;;;;;;;;
;Posicioná-lo corretamente, e pontear porca e parafuso.;AGR;;;;;00:00:20;;;;;;;;;;;;
;Andar até carrinho de ferramentas ao lado.;ÑAG;;;;;00:00:06;;;;;;;;;;;;
;Pegar apertadeira 24 e retornar ao veículo;ÑAG;;;;;00:00:05;;;;;;;;;;;;
;Realizar o aperto da porca e do parafuso.;AGR;;;;;00:00:06;;;;;;;;;;;;
;Voltar ao posto inicial e devolver a apertadeira no coldre;ÑAG;;;;;00:00:08;;;;;;;;;;;;
;Cortar cintas que envolvem as rodas;ÑAG;;;;;;00:00:04;;;;;;;;;;;
;Pegar a roda dianteira com o manipulador.;AGR;;;;;;00:00:08;;;;;;;;;;;
;Com o virador, pegar próxima roda 2 do eixo traseiro I na esteira;AGR;;;;;;00:00:08;;;;;;;;;;;
;Pegar prolongador de válvula do pneu e rosquear na válvula da próxima roda com o dispositivo;AGR;;;;;;00:00:18;;;;;;;;;;;
;Pegar cintas que caírem no chão e jogar no lixo;ÑAG;;;;;;00:00:04;;;;;;;;;;;
;Esperar veículo chegar ao curso do manipulador de rodas.;ÑAG;;;;;;00:00:05;;;;;;;;;;;
;Posicionar roda dianteira apontando a porca para evitar que caia.;AGR;;;;;;00:00:12;;;;;;;;;;;
;Retirar manipulador, voltar para esteira e pegar roda 1 do eixo traseiro I na esteira;AGR;;;;;;00:00:19;;;;;;;;;;;
;Apertar botoeira para esteira liberar próxima remessa de rodas.;ÑAG;;;;;;00:00:04;;;;;;;;;;;
;Andar até prateleira do lado da esteira e pegar dispositivo para não riscar o cubo da roda;ÑAG;;;;;;00:00:08;;;;;;;;;;;
;Encaixar dispositivo no cubo da roda nos dois eixos traseiros;ÑAG;;;;;;00:00:06;;;;;;;;;;;
;Andar até a esteira;ÑAG;;;;;;00:00:06;;;;;;;;;;;
;Cortar cintas que envolvem as rodas;ÑAG;;;;;;00:00:04;;;;;;;;;;;
;Pegar prolongador de válvula do pneu e rosquear na válvula da roda 1 eixo traseiro II;AGR;;;;;;00:00:18;;;;;;;;;;;
;Pegar cintas que caírem no chão e jogar no lixo.;ÑAG;;;;;;00:00:06;;;;;;;;;;;
;Esperar o eixo traseiro chegar ate o curso do manipulador ;ÑAG;;;;;;00:00:21;;;;;;;;;;;
;Posicionar roda 1 do manipulador no cubo no eixo traseiro I;AGR;;;;;;00:00:12;;;;;;;;;;;
;Retirar o manipulador, voltar para a esteira e retirar a roda 2 do eixo traseiro que estava no virador;AGR;;;;;;00:00:08;;;;;;;;;;;
;Colocar roda 2 na posição correta em relação a roda 1 do eixo traseiro I;AGR;;;;;;00:00:15;;;;;;;;;;;
;Pontear duas porcas para a roda não caírem ;AGR;;;;;;00:00:06;;;;;;;;;;;
;Tirar o manipulador;ÑAG;;;;;;00:00:08;;;;;;;;;;;
;Andar até a prateleira. ;ÑAG;;;;;;00:00:06;;;;;;;;;;;
;Pegar 4 porcas, ir até o veículo e pontear no eixo traseiro 2;AGR;;;;;;00:00:36;;;;;;;;;;;
;Voltar ao ponto inicial ;ÑAG;;;;;;00:00:08;;;;;;;;;;;
;;ÑAG;;;;;;;00:00:04;;;;;;;;;;
;;AGR;;;;;;;00:00:08;;;;;;;;;;
;;AGR;;;;;;;00:00:08;;;;;;;;;;
;;AGR;;;;;;;00:00:18;;;;;;;;;;
;;ÑAG;;;;;;;00:00:04;;;;;;;;;;
;;ÑAG;;;;;;;00:00:05;;;;;;;;;;
;;AGR;;;;;;;00:00:12;;;;;;;;;;
;;AGR;;;;;;;00:00:19;;;;;;;;;;
;;ÑAG;;;;;;;00:00:04;;;;;;;;;;
;;ÑAG;;;;;;;00:00:08;;;;;;;;;;
;;ÑAG;;;;;;;00:00:06;;;;;;;;;;
;;ÑAG;;;;;;;00:00:06;;;;;;;;;;
;;ÑAG;;;;;;;00:00:04;;;;;;;;;;
;;AGR;;;;;;;00:00:18;;;;;;;;;;
;;ÑAG;;;;;;;00:00:06;;;;;;;;;;
;;ÑAG;;;;;;;00:00:21;;;;;;;;;;
;;AGR;;;;;;;00:00:12;;;;;;;;;;
;;AGR;;;;;;;00:00:08;;;;;;;;;;
;;AGR;;;;;;;00:00:15;;;;;;;;;;
;;AGR;;;;;;;00:00:06;;;;;;;;;;
;;ÑAG;;;;;;;00:00:08;;;;;;;;;;
;;ÑAG;;;;;;;00:00:06;;;;;;;;;;
;;AGR;;;;;;;00:00:36;;;;;;;;;;
;;ÑAG;;;;;;;00:00:08;;;;;;;;;;
;Andar até esteira de porcas da roda.  ;ÑAG;;;;;;;;00:00:06;;;;;;;;;
;Pegar 5 porcas da roda.   ;AGR;;;;;;;;00:00:06;;;;;;;;;
;Ir até a roda dianteira do lado esquerdo. ;ÑAG;;;;;;;;00:00:07;;;;;;;;;
;Pontear as 5 porcas na roda.            ;AGR;;;;;;;;00:00:30;;;;;;;;;
;Ir novamente até esteira de porcas da roda;ÑAG;;;;;;;;00:00:06;;;;;;;;;
;Pegar 5 porcas de roda.     ;AGR;;;;;;;;00:00:08;;;;;;;;;
;Ir até a roda do primeiro eixo traseiro.  ;ÑAG;;;;;;;;00:00:04;;;;;;;;;
;Pontear as 5 porcas na roda.         ;AGR;;;;;;;;00:00:34;;;;;;;;;
;Andar até virador de roda.  ;ÑAG;;;;;;;;00:00:08;;;;;;;;;
;Pegar com o virador, última roda da esteira. ;AGR;;;;;;;;00:00:12;;;;;;;;;
;Andar até apertadeira de porcas da roda.     ;ÑAG;;;;;;;;00:00:08;;;;;;;;;
;Posicioná-la nas porcas de roda dianteira e fazer aperto;AGR;;;;;;;;00:00:32;;;;;;;;;
;Andar com apertadeira até roda do 1º eixo traseiro.  ;ÑAG;;;;;;;;00:00:10;;;;;;;;;
;Posicioná-la novamente nas porcas e fazer o aperto.;AGR;;;;;;;;00:00:30;;;;;;;;;
;Ir com apertadeira até roda do 2º eixo traseiro.;ÑAG;;;;;;;;00:00:04;;;;;;;;;
;Posicioná-la novamente nas porcas e fazer o aperto.;AGR;;;;;;;;00:00:34;;;;;;;;;
;Andar até prateleira;ÑAG;;;;;;;;00:00:06;;;;;;;;;
;Pegar 6 calotas das porcas da roda dianteira + dispositivo;AGR;;;;;;;;00:00:09;;;;;;;;;
;Andar até roda dianteira.;ÑAG;;;;;;;;00:00:08;;;;;;;;;
;Posicionar todas as calotas.;AGR;;;;;;;;00:00:10;;;;;;;;;
;Com o dispositivo, fazer a fixação das calotas das porcas.;AGR;;;;;;;;00:00:20;;;;;;;;;
;Devolver o dispositivo na posição correta.;ÑAG;;;;;;;;00:00:08;;;;;;;;;
;Voltar ao posto inicial;ÑAG;;;;;;;;00:00:04;;;;;;;;;
;;ÑAG;;;;;;;;;00:00:06;;;;;;;;
;;AGR;;;;;;;;;00:00:06;;;;;;;;
;;ÑAG;;;;;;;;;00:00:07;;;;;;;;
;;AGR;;;;;;;;;00:00:30;;;;;;;;
;;ÑAG;;;;;;;;;00:00:06;;;;;;;;
;;AGR;;;;;;;;;00:00:08;;;;;;;;
;;ÑAG;;;;;;;;;00:00:04;;;;;;;;
;;AGR;;;;;;;;;00:00:34;;;;;;;;
;;ÑAG;;;;;;;;;00:00:08;;;;;;;;
;;AGR;;;;;;;;;00:00:12;;;;;;;;
;;ÑAG;;;;;;;;;00:00:08;;;;;;;;
;;AGR;;;;;;;;;00:00:32;;;;;;;;
;;ÑAG;;;;;;;;;00:00:10;;;;;;;;
;;AGR;;;;;;;;;00:00:30;;;;;;;;
;;ÑAG;;;;;;;;;00:00:04;;;;;;;;
;;AGR;;;;;;;;;00:00:34;;;;;;;;
;;ÑAG;;;;;;;;;00:00:06;;;;;;;;
;;AGR;;;;;;;;;00:00:09;;;;;;;;
;;ÑAG;;;;;;;;;00:00:08;;;;;;;;
;;AGR;;;;;;;;;00:00:10;;;;;;;;
;;AGR;;;;;;;;;00:00:20;;;;;;;;
;;ÑAG;;;;;;;;;00:00:08;;;;;;;;
;;ÑAG;;;;;;;;;00:00:04;;;;;;;;
;Pegar duas arruelas e duas porcas borboleta na prateleira.;AGR;;;;;;;;;;00:00:08;;;;;;;
;Andar até o carrinho de tampas de bateria.;ÑAG;;;;;;;;;;00:00:05;;;;;;;
;Pegar a tampa da bateria do Accelo.;AGR;;;;;;;;;;00:00:05;;;;;;;
;Andar até bateria do veículo.  ;ÑAG;;;;;;;;;;00:00:06;;;;;;;
;Posicionar a tampa da bateria nos prisioneiros, colocar as arruelas e pontear as porcas borboleta.;AGR;;;;;;;;;;00:00:18;;;;;;;
;Andar até o carrinho de tampas da central elétrica.;ÑAG;;;;;;;;;;00:00:06;;;;;;;
;Pegar o acabamento inferior do painel do lado direito e pré-montar a tomada OBD;AGR;;;;;;;;;;00:00:08;;;;;;;
;Abrir a porta do passageiro e conectar o chicote à tomada OBD.;AGR;;;;;;;;;;00:00:12;;;;;;;
;Posicionar o acabamento, pontear os dois botões giratórios e, com a máquina angular, realizar o aperto dos botões e fechar a porta;AGR;;;;;;;;;;00:00:56;;;;;;;
;Devolver apertadeira no carrinho;ÑAG;;;;;;;;;;00:00:09;;;;;;;
;Na prateleira, pegar o acabamento da grade frontal que cobre os parafusos, dois acabamentos quadrados, quatro acabamentos circulares e seis parafusos, sendo dois menores e quatro maiores.;AGR;;;;;;;;;;00:00:25;;;;;;;
;Andar até o carrinho das grades frontais.;ÑAG;;;;;;;;;;00:00:11;;;;;;;
;Pegar a grade do e a apertadeira no coldre ao lado.;AGR;;;;;;;;;;00:00:13;;;;;;;
;Andar até a frente do veículo. ;ÑAG;;;;;;;;;;00:00:07;;;;;;;
;Posicionar a grade na posição correta e realizar o aperto dos dois parafusos maiores na parte superior, em seguida, apertar os outros quatro parafusos menores na parte inferior.;AGR;;;;;;;;;;00:01:02;;;;;;;
;Colocar os acabamentos: dois quadrados na parte superior e dois circulares na parte inferior da grade.;AGR;;;;;;;;;;00:00:11;;;;;;;
;Devolver a máquina elétrica ao coldre.;ÑAG;;;;;;;;;;00:00:08;;;;;;;
;Pegar tampa de combustível;AGR;;;;;;;;;;;00:00:04;00:00:04;;;;;
;Andar até o veículo.;ÑAG;;;;;;;;;;;00:00:05;00:00:05;;;;;
;Montar tampa de combustível no reservatório;AGR;;;;;;;;;;;00:00:12;00:00:12;;;;;
;Pegar o checklist para verificar o país e o modelo.;ÑAG;;;;;;;;;;;00:00:04;00:00:04;;;;;
;Andar até prateleira.;ÑAG;;;;;;;;;;;00:00:04;00:00:04;;;;;
;Pegar o manual de instruções adequado.;AGR;;;;;;;;;;;00:00:05;00:00:05;;;;;
;Dirigir-se até a cabine do veículo, abrir a porta do motorista e colocar o manual no compartimento lateral da porta;ÑAG;;;;;;;;;;;00:02:40;00:02:40;;;;;
;Olhar nível do óleo da direção ;ÑAG;;;;;;;;;;;00:00:00;00:00:00;;;;;
;Pegar as travas do volante e do câmbio;ÑAG;;;;;;;;;;;00:00:00;00:00:00;;;;;
;Colocar as travas do volante e do câmbio no carrinho;ÑAG;;;;;;;;;;;00:00:00;00:00:00;;;;;
;Retornar ao lado esquerdo veículo e ajustar o retrovisor;ÑAG;;;;;;;;;;;00:00:00;00:00:00;;;;;
;Conferir as hastes do sistema de freio.;ÑAG;;;;;;;;;;;00:00:00;00:00:00;;;;;
;Andar até o lado esquerdo do veículo e ajustar o retrovisor esquerdo.;ÑAG;;;;;;;;;;;00:00:00;00:00:00;;;;;
;Entrar no veículo.;ÑAG;;;;;;;;;;;00:00:00;00:00:00;;;;;
;Ligar o veículo;ÑAG;;;;;;;;;;;00:00:00;00:00:00;;;;;
;Tirar a trava e realizar o teste de direção.;ÑAG;;;;;;;;;;;00:00:00;00:00:00;;;;;
;Engatar o veículo e realizar o teste do freio de serviço e do freio de emergência;ÑAG;;;;;;;;;;;00:00:00;00:00:00;;;;;
;Descer do veículo.;ÑAG;;;;;;;;;;;00:00:00;00:00:00;;;;;
;Voltar ao posto inicial.;ÑAG;;;;;;;;;;;00:00:00;00:00:00;;;;;
;Pegar a escada para auxiliar na subida ao veículo.;ÑAG;;;;;;;;;;;;;00:00:04;00:00:04;;;
;Andar até o veículo e posicionar a escada no AGV.;ÑAG;;;;;;;;;;;;;00:00:08;00:00:08;;;
;Andar até a chave geral para ligá-la, e entrar no veículo utilizando a escada previamente posicionada.;AGR;;;;;;;;;;;;;00:00:06;00:00:06;;;
;Conectar a tomada OBD;ÑAG;;;;;;;;;;;;;00:00:04;00:00:04;;;
;Pegar o checklist do veículo.;ÑAG;;;;;;;;;;;;;00:00:12;00:00:12;;;
;Realizar as conexões dos conectores do chicote.;AGR;;;;;;;;;;;;;00:00:06;00:00:06;;;
;Entrar no veículo e realizar o procedimento elétrico.;AGR;;;;;;;;;;;;;00:05:02;00:05:02;;;
;Desconectar a tomada OBD.;ÑAG;;;;;;;;;;;;;00:00:03;00:00:03;;;
;Descer do veículo.;ÑAG;;;;;;;;;;;;;00:00:04;00:00:04;;;
;Remover a escada do AGV.;ÑAG;;;;;;;;;;;;;00:00:03;00:00:03;;;
;Devolver a escada e o porty no posto da elétrica.;ÑAG;;;;;;;;;;;;;00:00:05;00:00:05;;;
;Colar etiquetas nos locais apropriado;AGR;;;;;;;;;;;;;;;00:00:46;;
;Atividades gerais do controle;ÑAG;;;;;;;;;;;;;;;00:03:39;;
;Atividades do motorista;ÑAG;;;;;;;;;;;;;;;;00:04:26;
;Atividade QIS;ÑAG;;;;;;;;;;;;;;;;;00:04:30
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;Total;00:05:16;00:04:13;00:03:55;;00:04:50;00:04:10;00:04:10;00:05:04;00:05:04;00:04:30;00:03:14;00:03:14;00:05:57;00:05:57;00:04:25;00:04:26;00:04:30
;;Agrega;00:01:00;00:02:42;00:03:40;;00:03:46;00:02:40;00:02:40;00:03:45;00:03:45;00:03:38;00:00:21;00:00:21;00:05:14;00:05:14;00:00:46;00:00:00;00:00:00
;;Necessário;00:00:00;00:00:00;00:00:00;;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00;00:00:00
;;Não agrega;00:04:16;00:01:31;00:00:15;;00:01:04;00:01:30;00:01:30;00:01:19;00:01:19;00:00:52;00:02:53;00:02:53;00:00:43;00:00:43;00:03:39;00:04:26;00:04:30
;;;;;;;;;;;;;;;;;;;
;;Takt;00:05:30;00:05:30;00:05:30;00:05:30;00:05:30;00:05:30;00:05:30;00:05:30;00:05:30;00:05:30;00:05:30;00:05:30;00:05:30;00:05:30;00:05:30;00:05:30;00:05:30
