modelo,nome,posto,perna,fila,processo,entrada,saida,duracao
Actros,Actros_106,32D,2,0.0,494.0,38188.0,38682.0,494.0
Atego (ATP),Atego (ATP)_76,32C,1,9464.0,815.0,38003.0,38818.0,815.0
Atego,Atego_113,31A,1,0.0,314.0,38540.0,38854.0,314.0
Actros,Actros_109,32B,2,0.0,965.0,38213.0,39178.0,965.0
Atego (ATP),Atego (ATP)_76,33A,1,0.0,376.0,38818.0,39194.0,376.0
Atego,Atego_115,30A,1,0.0,314.0,38886.0,39200.0,314.0
Atego (ATP),Atego (ATP)_111,32A,1,351.0,677.0,38573.0,39250.0,677.0
Atego,Atego_69,38,1,0.0,633.0,38641.0,39274.0,633.0
Atego (ATP),Atego (ATP)_70,34A,1,2472.0,650.0,38641.0,39291.0,650.0
Actros,Actros_99,34B,2,644.0,1623.0,37685.0,39308.0,1623.0
Actros,Actros_114,30B,2,0.0,752.0,38556.0,39308.0,752.0
Atego,Atego_77,32C,1,9865.0,544.0,38818.0,39362.0,544.0
Actros,Actros_106,33B,2,0.0,761.0,38682.0,39443.0,761.0
Accelo,Accelo_116,30A,1,0.0,253.0,39216.0,39469.0,253.0
Atego,Atego_115,31A,1,0.0,314.0,39200.0,39514.0,314.0
Accelo,Accelo_112,32A,1,712.0,354.0,39250.0,39604.0,354.0
Actros,Actros_99,39,2,0.0,354.0,39308.0,39662.0,354.0
Actros,Actros_109,32D,2,0.0,494.0,39178.0,39672.0,494.0
Atego,Atego_77,33A,1,0.0,428.0,39362.0,39790.0,428.0
Accelo,Accelo_116,31A,1,45.0,316.0,39514.0,39830.0,316.0
Actros,Actros_114,31B,2,0.0,555.0,39308.0,39863.0,555.0
Atego (ATP),Atego (ATP)_117,30A,1,0.0,326.0,39546.0,39872.0,326.0
Atego,Atego_78,32C,1,9995.0,544.0,39362.0,39906.0,544.0
Atego (ATP),Atego (ATP)_70,38,1,0.0,633.0,39291.0,39924.0,633.0
Accelo,Accelo_71,34A,1,2568.0,671.0,39291.0,39962.0,671.0
Atego,Atego_113,32A,1,750.0,414.0,39604.0,40018.0,414.0
Atego,Atego_118,30A,1,0.0,314.0,39876.0,40190.0,314.0
Atego (ATP),Atego (ATP)_117,31A,1,0.0,330.0,39872.0,40202.0,330.0
Atego,Atego_78,33A,1,0.0,428.0,39906.0,40334.0,428.0
Atego,Atego_115,32A,1,504.0,414.0,40018.0,40432.0,414.0
Actros,Actros_109,33B,2,0.0,761.0,39672.0,40433.0,761.0
Accelo,Accelo_80,32C,1,10185.0,561.0,39906.0,40467.0,561.0
Atego,Atego_118,31A,1,12.0,314.0,40202.0,40516.0,314.0
Atego,Atego_119,30A,1,0.0,314.0,40206.0,40520.0,314.0
Accelo,Accelo_71,38,1,0.0,633.0,39962.0,40595.0,633.0
Accelo,Accelo_72,34A,1,2678.0,671.0,39962.0,40633.0,671.0
Accelo,Accelo_116,32A,1,602.0,354.0,40432.0,40786.0,354.0
Actros,Actros_114,32B,2,0.0,965.0,39863.0,40828.0,965.0
Atego,Atego_119,31A,1,0.0,314.0,40520.0,40834.0,314.0
Accelo,Accelo_80,33A,1,0.0,369.0,40467.0,40836.0,369.0
Actros,Actros_102,34B,2,1277.0,1623.0,39308.0,40931.0,1623.0
Atego,Atego_121,30A,1,0.0,314.0,40866.0,41180.0,314.0
Accelo,Accelo_72,38,1,0.0,633.0,40633.0,41266.0,633.0
Atego,Atego_74,34A,1,2746.0,646.0,40633.0,41279.0,646.0
Atego (ATP),Atego (ATP)_82,32C,1,10069.0,815.0,40467.0,41282.0,815.0
Actros,Actros_102,39,2,0.0,354.0,40931.0,41285.0,354.0
Actros,Actros_120,30B,2,0.0,752.0,40536.0,41288.0,752.0
Actros,Actros_114,32D,2,0.0,494.0,40828.0,41322.0,494.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_104,34B,2,2472.0,395.0,40931.0,41326.0,395.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_104,39,2,0.0,120.0,41326.0,41446.0,120.0
Atego (ATP),Atego (ATP)_117,32A,1,584.0,677.0,40786.0,41463.0,677.0
Atego,Atego_121,31A,1,0.0,314.0,41180.0,41494.0,314.0
Atego,Atego_122,30A,1,0.0,314.0,41196.0,41510.0,314.0
Atego (ATP),Atego (ATP)_82,33A,1,0.0,376.0,41282.0,41658.0,376.0
Atego,Atego_122,31A,1,0.0,314.0,41510.0,41824.0,314.0
Accelo,Accelo_83,32C,1,10530.0,561.0,41282.0,41843.0,561.0
Actros,Actros_120,31B,2,0.0,555.0,41288.0,41843.0,555.0
Atego,Atego_118,32A,1,947.0,414.0,41463.0,41877.0,414.0
Atego,Atego_74,38,1,0.0,633.0,41279.0,41912.0,633.0
Atego,Atego_75,34A,1,2848.0,646.0,41279.0,41925.0,646.0
Actros,Actros_114,33B,2,0.0,761.0,41322.0,42083.0,761.0
Atego (ATP),Atego (ATP)_124,30A,1,0.0,326.0,41856.0,42182.0,326.0
Accelo,Accelo_83,33A,1,0.0,369.0,41843.0,42212.0,369.0
Actros,Actros_123,30B,2,0.0,752.0,41526.0,42278.0,752.0
Atego,Atego_119,32A,1,1043.0,414.0,41877.0,42291.0,414.0
Accelo,Accelo_84,32C,1,10737.0,561.0,41843.0,42404.0,561.0
Atego (ATP),Atego (ATP)_124,31A,1,0.0,330.0,42182.0,42512.0,330.0
Atego,Atego_75,38,1,0.0,633.0,41925.0,42558.0,633.0
Atego (ATP),Atego (ATP)_76,34A,1,2731.0,650.0,41925.0,42575.0,650.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_125,30B,2,0.0,314.0,42278.0,42592.0,314.0
Atego,Atego_121,32A,1,797.0,414.0,42291.0,42705.0,414.0
Accelo,Accelo_84,33A,1,0.0,369.0,42404.0,42773.0,369.0
Actros,Actros_120,32B,2,0.0,965.0,41843.0,42808.0,965.0
Actros,Actros_123,31B,2,0.0,555.0,42278.0,42833.0,555.0
Accelo,Accelo_126,30A,1,0.0,253.0,42608.0,42861.0,253.0
Atego,Atego_86,32C,1,10884.0,544.0,42404.0,42948.0,544.0
Actros,Actros_106,34B,2,1883.0,1623.0,41326.0,42949.0,1623.0
Atego,Atego_122,32A,1,881.0,414.0,42705.0,43119.0,414.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_125,31B,2,241.0,314.0,42833.0,43147.0,314.0
Accelo,Accelo_126,31A,1,0.0,316.0,42861.0,43177.0,316.0
Accelo,Accelo_127,30A,1,0.0,253.0,42938.0,43191.0,253.0
Atego (ATP),Atego (ATP)_76,38,1,0.0,633.0,42575.0,43208.0,633.0
Atego,Atego_77,34A,1,2785.0,646.0,42575.0,43221.0,646.0
Actros,Actros_120,32D,2,0.0,494.0,42808.0,43302.0,494.0
Actros,Actros_106,39,2,0.0,354.0,42949.0,43303.0,354.0
Atego,Atego_86,33A,1,0.0,428.0,42948.0,43376.0,428.0
Atego,Atego_87,32C,1,11014.0,544.0,42948.0,43492.0,544.0
Accelo,Accelo_127,31A,1,0.0,316.0,43191.0,43507.0,316.0
Atego,Atego_128,30A,1,0.0,314.0,43268.0,43582.0,314.0
Atego (ATP),Atego (ATP)_124,32A,1,607.0,677.0,43119.0,43796.0,677.0
Actros,Actros_123,32B,2,0.0,965.0,42833.0,43798.0,965.0
Atego,Atego_77,38,1,0.0,633.0,43221.0,43854.0,633.0
Atego,Atego_78,34A,1,2887.0,646.0,43221.0,43867.0,646.0
Atego,Atego_128,31A,1,0.0,314.0,43582.0,43896.0,314.0
Atego,Atego_87,33A,1,0.0,428.0,43492.0,43920.0,428.0
Atego (ATP),Atego (ATP)_129,30A,1,0.0,326.0,43598.0,43924.0,326.0
Actros,Actros_120,33B,2,0.0,761.0,43302.0,44063.0,761.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_125,32B,2,651.0,294.0,43798.0,44092.0,294.0
Accelo,Accelo_126,32A,1,619.0,354.0,43796.0,44150.0,354.0
Atego,Atego_130,30A,1,0.0,314.0,43928.0,44242.0,314.0
Atego (ATP),Atego (ATP)_129,31A,1,0.0,330.0,43924.0,44254.0,330.0
Actros,Actros_123,32D,2,0.0,494.0,43798.0,44292.0,494.0
Atego (ATP),Atego (ATP)_88,32C,1,10881.0,815.0,43492.0,44307.0,815.0
Atego,Atego_78,38,1,0.0,633.0,43867.0,44500.0,633.0
Accelo,Accelo_127,32A,1,643.0,354.0,44150.0,44504.0,354.0
Accelo,Accelo_131,30A,1,0.0,253.0,44258.0,44511.0,253.0
Accelo,Accelo_80,34A,1,3031.0,671.0,43867.0,44538.0,671.0
Atego,Atego_130,31A,1,12.0,314.0,44254.0,44568.0,314.0
Actros,Actros_109,34B,2,2516.0,1623.0,42949.0,44572.0,1623.0
Atego (ATP),Atego (ATP)_88,33A,1,0.0,376.0,44307.0,44683.0,376.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_125,32D,2,200.0,424.0,44292.0,44716.0,424.0
Accelo,Accelo_91,32C,1,11342.0,561.0,44307.0,44868.0,561.0
Accelo,Accelo_131,31A,1,57.0,316.0,44568.0,44884.0,316.0
Atego,Atego_128,32A,1,608.0,414.0,44504.0,44918.0,414.0
Actros,Actros_109,39,2,0.0,354.0,44572.0,44926.0,354.0
Actros,Actros_123,33B,2,0.0,761.0,44292.0,45053.0,761.0
Accelo,Accelo_80,38,1,0.0,633.0,44538.0,45171.0,633.0
Atego (ATP),Atego (ATP)_82,34A,1,2880.0,650.0,44538.0,45188.0,650.0
Atego,Atego_133,30A,1,0.0,314.0,44918.0,45232.0,314.0
Accelo,Accelo_91,33A,1,0.0,369.0,44868.0,45237.0,369.0
Actros,Actros_132,30B,2,0.0,752.0,44588.0,45340.0,752.0
Atego,Atego_92,32C,1,11489.0,544.0,44868.0,45412.0,544.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_125,33B,2,337.0,428.0,45053.0,45481.0,428.0
Atego,Atego_133,31A,1,0.0,314.0,45232.0,45546.0,314.0
Atego,Atego_134,30A,1,0.0,314.0,45248.0,45562.0,314.0
Atego (ATP),Atego (ATP)_129,32A,1,664.0,677.0,44918.0,45595.0,677.0
Atego (ATP),Atego (ATP)_82,38,1,0.0,633.0,45188.0,45821.0,633.0
Accelo,Accelo_135,30A,1,0.0,253.0,45578.0,45831.0,253.0
Atego,Atego_92,33A,1,0.0,428.0,45412.0,45840.0,428.0
Accelo,Accelo_83,34A,1,2976.0,671.0,45188.0,45859.0,671.0
Atego,Atego_134,31A,1,0.0,314.0,45562.0,45876.0,314.0
Actros,Actros_132,31B,2,0.0,555.0,45340.0,45895.0,555.0
Atego,Atego_94,32C,1,11619.0,544.0,45412.0,45956.0,544.0
Atego,Atego_130,32A,1,1027.0,414.0,45595.0,46009.0,414.0
Accelo,Accelo_136,30A,1,0.0,253.0,45908.0,46161.0,253.0
Accelo,Accelo_135,31A,1,45.0,316.0,45876.0,46192.0,316.0
Actros,Actros_114,34B,2,2489.0,1623.0,44572.0,46195.0,1623.0
Accelo,Accelo_131,32A,1,1125.0,354.0,46009.0,46363.0,354.0
Atego,Atego_94,33A,1,0.0,428.0,45956.0,46384.0,428.0
Accelo,Accelo_83,38,1,0.0,633.0,45859.0,46492.0,633.0
Accelo,Accelo_136,31A,1,31.0,316.0,46192.0,46508.0,316.0
Accelo,Accelo_95,32C,1,11809.0,561.0,45956.0,46517.0,561.0
Accelo,Accelo_84,34A,1,3086.0,671.0,45859.0,46530.0,671.0
Actros,Actros_114,39,2,0.0,354.0,46195.0,46549.0,354.0
Atego,Atego_133,32A,1,817.0,414.0,46363.0,46777.0,414.0
Accelo,Accelo_138,30A,1,0.0,253.0,46568.0,46821.0,253.0
Actros,Actros_132,32B,2,0.0,965.0,45895.0,46860.0,965.0
Accelo,Accelo_95,33A,1,0.0,369.0,46517.0,46886.0,369.0
Actros,Actros_137,30B,2,0.0,752.0,46238.0,46990.0,752.0
Accelo,Accelo_138,31A,1,0.0,316.0,46821.0,47137.0,316.0
Accelo,Accelo_139,30A,1,0.0,253.0,46898.0,47151.0,253.0
Accelo,Accelo_84,38,1,0.0,633.0,46530.0,47163.0,633.0
Atego,Atego_86,34A,1,3154.0,646.0,46530.0,47176.0,646.0
Atego,Atego_134,32A,1,901.0,414.0,46777.0,47191.0,414.0
Atego (ATP),Atego (ATP)_96,32C,1,11693.0,815.0,46517.0,47332.0,815.0
Actros,Actros_132,32D,2,0.0,494.0,46860.0,47354.0,494.0
Accelo,Accelo_139,31A,1,0.0,316.0,47151.0,47467.0,316.0
Actros,Actros_137,31B,2,0.0,555.0,46990.0,47545.0,555.0
Accelo,Accelo_135,32A,1,999.0,354.0,47191.0,47545.0,354.0
Atego (ATP),Atego (ATP)_96,33A,1,0.0,376.0,47332.0,47708.0,376.0
Atego,Atego_86,38,1,0.0,633.0,47176.0,47809.0,633.0
Actros,Actros_120,34B,2,2132.0,1623.0,46195.0,47818.0,1623.0
Atego,Atego_87,34A,1,3256.0,646.0,47176.0,47822.0,646.0
Atego,Atego_97,32C,1,12094.0,544.0,47332.0,47876.0,544.0
Accelo,Accelo_136,32A,1,1037.0,354.0,47545.0,47899.0,354.0
Actros,Actros_132,33B,2,0.0,761.0,47354.0,48115.0,761.0
Actros,Actros_120,39,2,0.0,354.0,47818.0,48172.0,354.0
Accelo,Accelo_138,32A,1,762.0,354.0,47899.0,48253.0,354.0
Atego,Atego_97,33A,1,0.0,428.0,47876.0,48304.0,428.0
Accelo,Accelo_98,32C,1,12284.0,561.0,47876.0,48437.0,561.0
Atego,Atego_87,38,1,0.0,633.0,47822.0,48455.0,633.0
Atego (ATP),Atego (ATP)_88,34A,1,3139.0,650.0,47822.0,48472.0,650.0
Actros,Actros_137,32B,2,0.0,965.0,47545.0,48510.0,965.0
Accelo,Accelo_139,32A,1,786.0,354.0,48253.0,48607.0,354.0
Accelo,Accelo_98,33A,1,0.0,369.0,48437.0,48806.0,369.0
Atego,Atego_100,32C,1,12431.0,544.0,48437.0,48981.0,544.0
Actros,Actros_137,32D,2,0.0,494.0,48510.0,49004.0,494.0
Atego (ATP),Atego (ATP)_88,38,1,0.0,633.0,48472.0,49105.0,633.0
Accelo,Accelo_91,34A,1,3235.0,671.0,48472.0,49143.0,671.0
Atego,Atego_100,33A,1,0.0,428.0,48981.0,49409.0,428.0
Actros,Actros_123,34B,2,2765.0,1623.0,47818.0,49441.0,1623.0
Atego,Atego_101,32C,1,12561.0,544.0,48981.0,49525.0,544.0
Actros,Actros_137,33B,2,0.0,761.0,49004.0,49765.0,761.0
Accelo,Accelo_91,38,1,0.0,633.0,49143.0,49776.0,633.0
Atego,Atego_92,34A,1,3303.0,646.0,49143.0,49789.0,646.0
Actros,Actros_123,39,2,0.0,354.0,49441.0,49795.0,354.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_125,34B,2,3960.0,395.0,49441.0,49836.0,395.0
Atego,Atego_101,33A,1,0.0,428.0,49525.0,49953.0,428.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_125,39,2,0.0,120.0,49836.0,49956.0,120.0
Accelo,Accelo_103,32C,1,12751.0,561.0,49525.0,50086.0,561.0
