modelo,nome,posto,perna,fila,processo,entrada,saida,duracao
Actros,Actros_3,32B,2,0.0,965.0,2627.0,3592.0,965.0
Atego,Atego_8,31A,1,12.0,314.0,3296.0,3610.0,314.0
Atego,Atego_6,32A,1,261.0,414.0,3199.0,3613.0,414.0
Atego,Atego_9,30A,1,0.0,314.0,3300.0,3614.0,314.0
Atego,Atego_9,31A,1,0.0,314.0,3614.0,3928.0,314.0
Atego,Atego_2,33A,1,0.0,428.0,3566.0,3994.0,428.0
Actros,Actros_3,32D,2,0.0,494.0,3592.0,4086.0,494.0
Accelo,Accelo_4,32C,1,721.0,561.0,3566.0,4127.0,561.0
Atego (ATP),Atego (ATP)_0,38,1,0.0,633.0,3504.0,4137.0,633.0
Atego,Atego_1,34A,1,54.0,646.0,3504.0,4150.0,646.0
Atego (ATP),Atego (ATP)_7,32A,1,317.0,677.0,3613.0,4290.0,677.0
Actros,Actros_10,30B,2,0.0,752.0,3630.0,4382.0,752.0
Accelo,Accelo_4,33A,1,0.0,369.0,4127.0,4496.0,369.0
Accelo,Accelo_5,32C,1,928.0,561.0,4127.0,4688.0,561.0
Atego,Atego_8,32A,1,680.0,414.0,4290.0,4704.0,414.0
Atego,Atego_1,38,1,0.0,633.0,4150.0,4783.0,633.0
Atego,Atego_2,34A,1,156.0,646.0,4150.0,4796.0,646.0
Actros,Actros_3,33B,2,0.0,761.0,4086.0,4847.0,761.0
Actros,Actros_10,31B,2,0.0,555.0,4382.0,4937.0,555.0
Atego,Atego_12,30A,1,0.0,314.0,4712.0,5026.0,314.0
Accelo,Accelo_5,33A,1,0.0,369.0,4688.0,5057.0,369.0
Atego,Atego_9,32A,1,776.0,414.0,4704.0,5118.0,414.0
Actros,Actros_11,30B,2,0.0,752.0,4382.0,5134.0,752.0
Atego,Atego_6,32C,1,1075.0,544.0,4688.0,5232.0,544.0
Accelo,Accelo_13,30A,1,0.0,253.0,5042.0,5295.0,253.0
Atego,Atego_12,31A,1,0.0,314.0,5026.0,5340.0,314.0
Atego,Atego_2,38,1,0.0,633.0,4796.0,5429.0,633.0
Accelo,Accelo_4,34A,1,300.0,671.0,4796.0,5467.0,671.0
Accelo,Accelo_13,31A,1,45.0,316.0,5340.0,5656.0,316.0
Atego,Atego_6,33A,1,0.0,428.0,5232.0,5660.0,428.0
Actros,Actros_11,31B,2,0.0,555.0,5134.0,5689.0,555.0
Atego (ATP),Atego (ATP)_14,30A,1,0.0,326.0,5372.0,5698.0,326.0
Atego,Atego_12,32A,1,0.0,414.0,5340.0,5754.0,414.0
Actros,Actros_10,32B,2,0.0,965.0,4937.0,5902.0,965.0
Accelo,Accelo_15,30A,1,0.0,253.0,5702.0,5955.0,253.0
Atego (ATP),Atego (ATP)_14,31A,1,0.0,330.0,5698.0,6028.0,330.0
Atego (ATP),Atego (ATP)_7,32C,1,942.0,815.0,5232.0,6047.0,815.0
Accelo,Accelo_4,38,1,0.0,633.0,5467.0,6100.0,633.0
Accelo,Accelo_13,32A,1,98.0,354.0,5754.0,6108.0,354.0
Accelo,Accelo_5,34A,1,410.0,671.0,5467.0,6138.0,671.0
Accelo,Accelo_15,31A,1,73.0,316.0,6028.0,6344.0,316.0
Atego,Atego_16,30A,1,0.0,314.0,6032.0,6346.0,314.0
Actros,Actros_10,32D,2,0.0,494.0,5902.0,6396.0,494.0
Atego (ATP),Atego (ATP)_7,33A,1,0.0,376.0,6047.0,6423.0,376.0
Actros,Actros_3,34B,2,0.0,1623.0,4847.0,6470.0,1623.0
Atego,Atego_8,32C,1,1343.0,544.0,6047.0,6591.0,544.0
Atego,Atego_16,31A,1,0.0,314.0,6346.0,6660.0,314.0
Atego,Atego_17,30A,1,0.0,314.0,6362.0,6676.0,314.0
Accelo,Accelo_5,38,1,0.0,633.0,6138.0,6771.0,633.0
Atego,Atego_6,34A,1,478.0,646.0,6138.0,6784.0,646.0
Atego (ATP),Atego (ATP)_14,32A,1,80.0,677.0,6108.0,6785.0,677.0
Actros,Actros_3,39,2,0.0,354.0,6470.0,6824.0,354.0
Actros,Actros_11,32B,2,213.0,965.0,5902.0,6867.0,965.0
Accelo,Accelo_18,30A,1,0.0,253.0,6692.0,6945.0,253.0
Atego,Atego_17,31A,1,0.0,314.0,6676.0,6990.0,314.0
Atego,Atego_8,33A,1,0.0,428.0,6591.0,7019.0,428.0
Atego,Atego_9,32C,1,1473.0,544.0,6591.0,7135.0,544.0
Accelo,Accelo_15,32A,1,441.0,354.0,6785.0,7139.0,354.0
Actros,Actros_10,33B,2,0.0,761.0,6396.0,7157.0,761.0
Accelo,Accelo_18,31A,1,45.0,316.0,6990.0,7306.0,316.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_19,30B,2,0.0,314.0,7022.0,7336.0,314.0
Actros,Actros_11,32D,2,0.0,494.0,6867.0,7361.0,494.0
Atego,Atego_6,38,1,0.0,633.0,6784.0,7417.0,633.0
Atego (ATP),Atego (ATP)_7,34A,1,361.0,650.0,6784.0,7434.0,650.0
Atego,Atego_16,32A,1,479.0,414.0,7139.0,7553.0,414.0
Atego,Atego_9,33A,1,0.0,428.0,7135.0,7563.0,428.0
Accelo,Accelo_20,30A,1,0.0,253.0,7352.0,7605.0,253.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_19,31B,2,0.0,314.0,7336.0,7650.0,314.0
Atego,Atego_12,32C,1,1381.0,544.0,7135.0,7679.0,544.0
Accelo,Accelo_20,31A,1,0.0,316.0,7605.0,7921.0,316.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_19,32B,2,0.0,294.0,7650.0,7944.0,294.0
Atego,Atego_17,32A,1,563.0,414.0,7553.0,7967.0,414.0
Atego (ATP),Atego (ATP)_7,38,1,0.0,633.0,7434.0,8067.0,633.0
Atego,Atego_8,34A,1,415.0,646.0,7434.0,8080.0,646.0
Atego,Atego_12,33A,1,0.0,428.0,7679.0,8107.0,428.0
Actros,Actros_11,33B,2,0.0,761.0,7361.0,8122.0,761.0
Accelo,Accelo_13,32C,1,1571.0,561.0,7679.0,8240.0,561.0
Accelo,Accelo_18,32A,1,661.0,354.0,7967.0,8321.0,354.0
Atego,Atego_22,30A,1,0.0,314.0,8012.0,8326.0,314.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_19,32D,2,0.0,424.0,7944.0,8368.0,424.0
Actros,Actros_21,30B,2,0.0,752.0,7682.0,8434.0,752.0
Accelo,Accelo_13,33A,1,0.0,369.0,8240.0,8609.0,369.0
Atego,Atego_22,31A,1,0.0,314.0,8326.0,8640.0,314.0
Accelo,Accelo_20,32A,1,400.0,354.0,8321.0,8675.0,354.0
Atego,Atego_8,38,1,0.0,633.0,8080.0,8713.0,633.0
Atego,Atego_9,34A,1,517.0,646.0,8080.0,8726.0,646.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_23,30B,2,0.0,314.0,8434.0,8748.0,314.0
Actros,Actros_10,34B,2,0.0,1623.0,7157.0,8780.0,1623.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_19,33B,2,0.0,428.0,8368.0,8796.0,428.0
Actros,Actros_21,31B,2,0.0,555.0,8434.0,8989.0,555.0
Atego (ATP),Atego (ATP)_14,32C,1,1455.0,815.0,8240.0,9055.0,815.0
Atego,Atego_22,32A,1,35.0,414.0,8675.0,9089.0,414.0
Atego (ATP),Atego (ATP)_24,30A,1,0.0,326.0,8764.0,9090.0,326.0
Actros,Actros_10,39,2,0.0,354.0,8780.0,9134.0,354.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_23,31B,2,241.0,314.0,8989.0,9303.0,314.0
Accelo,Accelo_25,30A,1,0.0,253.0,9094.0,9347.0,253.0
Atego,Atego_9,38,1,0.0,633.0,8726.0,9359.0,633.0
Atego,Atego_12,34A,1,619.0,646.0,8726.0,9372.0,646.0
Atego (ATP),Atego (ATP)_24,31A,1,0.0,330.0,9090.0,9420.0,330.0
Atego (ATP),Atego (ATP)_14,33A,1,0.0,376.0,9055.0,9431.0,376.0
Accelo,Accelo_15,32C,1,1916.0,561.0,9055.0,9616.0,561.0
Accelo,Accelo_25,31A,1,73.0,316.0,9420.0,9736.0,316.0
Atego,Atego_26,30A,1,0.0,314.0,9424.0,9738.0,314.0
Actros,Actros_21,32B,2,0.0,965.0,8989.0,9954.0,965.0
Accelo,Accelo_15,33A,1,0.0,369.0,9616.0,9985.0,369.0
Atego,Atego_12,38,1,0.0,633.0,9372.0,10005.0,633.0
Accelo,Accelo_13,34A,1,763.0,671.0,9372.0,10043.0,671.0
Atego,Atego_26,31A,1,0.0,314.0,9738.0,10052.0,314.0
Atego (ATP),Atego (ATP)_24,32A,1,0.0,677.0,9420.0,10097.0,677.0
Atego,Atego_16,32C,1,2063.0,544.0,9616.0,10160.0,544.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_23,32B,2,651.0,294.0,9954.0,10248.0,294.0
Atego,Atego_28,30A,1,0.0,314.0,10084.0,10398.0,314.0
Actros,Actros_11,34B,2,658.0,1623.0,8780.0,10403.0,1623.0
Actros,Actros_21,32D,2,0.0,494.0,9954.0,10448.0,494.0
Accelo,Accelo_25,32A,1,361.0,354.0,10097.0,10451.0,354.0
Actros,Actros_27,30B,2,0.0,752.0,9754.0,10506.0,752.0
Atego,Atego_16,33A,1,0.0,428.0,10160.0,10588.0,428.0
Accelo,Accelo_29,30A,1,0.0,253.0,10414.0,10667.0,253.0
Accelo,Accelo_13,38,1,0.0,633.0,10043.0,10676.0,633.0
Atego (ATP),Atego (ATP)_14,34A,1,612.0,650.0,10043.0,10693.0,650.0
Atego,Atego_17,32C,1,2193.0,544.0,10160.0,10704.0,544.0
Atego,Atego_28,31A,1,0.0,314.0,10398.0,10712.0,314.0
Actros,Actros_11,39,2,0.0,354.0,10403.0,10757.0,354.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_19,34B,2,1607.0,395.0,10403.0,10798.0,395.0
Atego,Atego_26,32A,1,399.0,414.0,10451.0,10865.0,414.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_23,32D,2,200.0,424.0,10448.0,10872.0,424.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_19,39,2,0.0,120.0,10798.0,10918.0,120.0
Accelo,Accelo_29,31A,1,45.0,316.0,10712.0,11028.0,316.0
Atego,Atego_30,30A,1,0.0,314.0,10744.0,11058.0,314.0
Actros,Actros_27,31B,2,0.0,555.0,10506.0,11061.0,555.0
Atego,Atego_17,33A,1,0.0,428.0,10704.0,11132.0,428.0
Actros,Actros_21,33B,2,0.0,761.0,10448.0,11209.0,761.0
Accelo,Accelo_18,32C,1,2383.0,561.0,10704.0,11265.0,561.0
Atego,Atego_28,32A,1,153.0,414.0,10865.0,11279.0,414.0
Atego (ATP),Atego (ATP)_14,38,1,0.0,633.0,10693.0,11326.0,633.0
Accelo,Accelo_15,34A,1,708.0,671.0,10693.0,11364.0,671.0
Atego,Atego_30,31A,1,0.0,314.0,11058.0,11372.0,314.0
Accelo,Accelo_29,32A,1,251.0,354.0,11279.0,11633.0,354.0
Accelo,Accelo_18,33A,1,0.0,369.0,11265.0,11634.0,369.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_23,33B,2,337.0,428.0,11209.0,11637.0,428.0
Atego,Atego_32,30A,1,0.0,314.0,11404.0,11718.0,314.0
Actros,Actros_31,30B,2,0.0,752.0,11074.0,11826.0,752.0
Accelo,Accelo_20,32C,1,2590.0,561.0,11265.0,11826.0,561.0
Accelo,Accelo_15,38,1,0.0,633.0,11364.0,11997.0,633.0
Atego,Atego_16,34A,1,776.0,646.0,11364.0,12010.0,646.0
Actros,Actros_27,32B,2,0.0,965.0,11061.0,12026.0,965.0
Atego,Atego_32,31A,1,0.0,314.0,11718.0,12032.0,314.0
Atego,Atego_30,32A,1,261.0,414.0,11633.0,12047.0,414.0
Atego,Atego_33,30A,1,0.0,314.0,11734.0,12048.0,314.0
Accelo,Accelo_20,33A,1,0.0,369.0,11826.0,12195.0,369.0
Atego,Atego_33,31A,1,0.0,314.0,12048.0,12362.0,314.0
Atego,Atego_22,32C,1,2737.0,544.0,11826.0,12370.0,544.0
Actros,Actros_31,31B,2,0.0,555.0,11826.0,12381.0,555.0
Atego,Atego_32,32A,1,15.0,414.0,12047.0,12461.0,414.0
Actros,Actros_27,32D,2,0.0,494.0,12026.0,12520.0,494.0
Atego,Atego_16,38,1,0.0,633.0,12010.0,12643.0,633.0
Atego,Atego_17,34A,1,878.0,646.0,12010.0,12656.0,646.0
Atego,Atego_35,30A,1,0.0,314.0,12394.0,12708.0,314.0
Atego,Atego_22,33A,1,0.0,428.0,12370.0,12798.0,428.0
Actros,Actros_34,30B,2,0.0,752.0,12064.0,12816.0,752.0
Actros,Actros_21,34B,2,0.0,1623.0,11209.0,12832.0,1623.0
Atego,Atego_33,32A,1,99.0,414.0,12461.0,12875.0,414.0
Atego,Atego_35,31A,1,0.0,314.0,12708.0,13022.0,314.0
Atego,Atego_36,30A,1,0.0,314.0,12724.0,13038.0,314.0
Atego (ATP),Atego (ATP)_24,32C,1,2273.0,815.0,12370.0,13185.0,815.0
Actros,Actros_21,39,2,0.0,354.0,12832.0,13186.0,354.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_23,34B,2,1195.0,395.0,12832.0,13227.0,395.0
Actros,Actros_27,33B,2,0.0,761.0,12520.0,13281.0,761.0
Atego,Atego_17,38,1,0.0,633.0,12656.0,13289.0,633.0
Accelo,Accelo_18,34A,1,1022.0,671.0,12656.0,13327.0,671.0
Actros,Actros_31,32B,2,0.0,965.0,12381.0,13346.0,965.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_23,39,2,0.0,120.0,13227.0,13347.0,120.0
Atego,Atego_36,31A,1,0.0,314.0,13038.0,13352.0,314.0
Actros,Actros_34,31B,2,0.0,555.0,12816.0,13371.0,555.0
Atego,Atego_35,32A,1,0.0,414.0,13022.0,13436.0,414.0
Atego (ATP),Atego (ATP)_24,33A,1,0.0,376.0,13185.0,13561.0,376.0
Accelo,Accelo_38,30A,1,0.0,253.0,13384.0,13637.0,253.0
Accelo,Accelo_25,32C,1,2734.0,561.0,13185.0,13746.0,561.0
Actros,Actros_37,30B,2,0.0,752.0,13054.0,13806.0,752.0
Actros,Actros_31,32D,2,0.0,494.0,13346.0,13840.0,494.0
Atego,Atego_36,32A,1,84.0,414.0,13436.0,13850.0,414.0
Accelo,Accelo_38,31A,1,0.0,316.0,13637.0,13953.0,316.0
Accelo,Accelo_18,38,1,0.0,633.0,13327.0,13960.0,633.0
Accelo,Accelo_20,34A,1,1132.0,671.0,13327.0,13998.0,671.0
Atego,Atego_39,30A,1,0.0,314.0,13714.0,14028.0,314.0
Accelo,Accelo_25,33A,1,0.0,369.0,13746.0,14115.0,369.0
Atego,Atego_26,32C,1,2881.0,544.0,13746.0,14290.0,544.0
Accelo,Accelo_38,32A,1,0.0,354.0,13953.0,14307.0,354.0
Actros,Actros_34,32B,2,0.0,965.0,13371.0,14336.0,965.0
Atego,Atego_39,31A,1,0.0,314.0,14028.0,14342.0,314.0
Actros,Actros_37,31B,2,0.0,555.0,13806.0,14361.0,555.0
Actros,Actros_31,33B,2,0.0,761.0,13840.0,14601.0,761.0
Accelo,Accelo_20,38,1,0.0,633.0,13998.0,14631.0,633.0
Atego,Atego_22,34A,1,1200.0,646.0,13998.0,14644.0,646.0
Atego,Atego_41,30A,1,0.0,314.0,14374.0,14688.0,314.0
Atego,Atego_26,33A,1,0.0,428.0,14290.0,14718.0,428.0
Atego,Atego_39,32A,1,0.0,414.0,14342.0,14756.0,414.0
Actros,Actros_40,30B,2,0.0,752.0,14044.0,14796.0,752.0
Actros,Actros_34,32D,2,0.0,494.0,14336.0,14830.0,494.0
Atego,Atego_28,32C,1,3011.0,544.0,14290.0,14834.0,544.0
Actros,Actros_27,34B,2,0.0,1623.0,13281.0,14904.0,1623.0
Atego,Atego_41,31A,1,0.0,314.0,14688.0,15002.0,314.0
Atego,Atego_42,30A,1,0.0,314.0,14704.0,15018.0,314.0
Actros,Actros_27,39,2,0.0,354.0,14904.0,15258.0,354.0
Atego,Atego_28,33A,1,0.0,428.0,14834.0,15262.0,428.0
Atego,Atego_22,38,1,0.0,633.0,14644.0,15277.0,633.0
Atego (ATP),Atego (ATP)_24,34A,1,1083.0,650.0,14644.0,15294.0,650.0
Actros,Actros_37,32B,2,0.0,965.0,14361.0,15326.0,965.0
Atego,Atego_42,31A,1,0.0,314.0,15018.0,15332.0,314.0
Actros,Actros_40,31B,2,0.0,555.0,14796.0,15351.0,555.0
Atego (ATP),Atego (ATP)_43,30A,1,0.0,326.0,15034.0,15360.0,326.0
Accelo,Accelo_29,32C,1,3201.0,561.0,14834.0,15395.0,561.0
Atego,Atego_41,32A,1,0.0,414.0,15002.0,15416.0,414.0
Actros,Actros_34,33B,2,0.0,761.0,14830.0,15591.0,761.0
Atego (ATP),Atego (ATP)_43,31A,1,0.0,330.0,15360.0,15690.0,330.0
Atego (ATP),Atego (ATP)_44,30A,1,0.0,326.0,15364.0,15690.0,326.0
Accelo,Accelo_29,33A,1,0.0,369.0,15395.0,15764.0,369.0
Actros,Actros_37,32D,2,0.0,494.0,15326.0,15820.0,494.0
Atego,Atego_42,32A,1,84.0,414.0,15416.0,15830.0,414.0
Atego (ATP),Atego (ATP)_24,38,1,0.0,633.0,15294.0,15927.0,633.0
Atego,Atego_30,32C,1,3348.0,544.0,15395.0,15939.0,544.0
Accelo,Accelo_45,30A,1,0.0,253.0,15694.0,15947.0,253.0
Accelo,Accelo_25,34A,1,1179.0,671.0,15294.0,15965.0,671.0
Atego (ATP),Atego (ATP)_44,31A,1,0.0,330.0,15690.0,16020.0,330.0
Actros,Actros_40,32B,2,0.0,965.0,15351.0,16316.0,965.0
Accelo,Accelo_45,31A,1,73.0,316.0,16020.0,16336.0,316.0
Atego,Atego_46,30A,1,0.0,314.0,16024.0,16338.0,314.0
Atego,Atego_30,33A,1,0.0,428.0,15939.0,16367.0,428.0
Atego,Atego_32,32C,1,3478.0,544.0,15939.0,16483.0,544.0
Atego (ATP),Atego (ATP)_43,32A,1,140.0,677.0,15830.0,16507.0,677.0
Actros,Actros_31,34B,2,303.0,1623.0,14904.0,16527.0,1623.0
Actros,Actros_37,33B,2,0.0,761.0,15820.0,16581.0,761.0
Accelo,Accelo_25,38,1,0.0,633.0,15965.0,16598.0,633.0
Atego,Atego_26,34A,1,1247.0,646.0,15965.0,16611.0,646.0
Atego,Atego_46,31A,1,0.0,314.0,16338.0,16652.0,314.0
Actros,Actros_40,32D,2,0.0,494.0,16316.0,16810.0,494.0
Actros,Actros_31,39,2,0.0,354.0,16527.0,16881.0,354.0
Atego,Atego_32,33A,1,0.0,428.0,16483.0,16911.0,428.0
Accelo,Accelo_48,30A,1,0.0,253.0,16684.0,16937.0,253.0
Atego,Atego_33,32C,1,3608.0,544.0,16483.0,17027.0,544.0
Actros,Actros_47,30B,2,0.0,752.0,16354.0,17106.0,752.0
Atego (ATP),Atego (ATP)_44,32A,1,487.0,677.0,16507.0,17184.0,677.0
Atego,Atego_26,38,1,0.0,633.0,16611.0,17244.0,633.0
Accelo,Accelo_48,31A,1,0.0,316.0,16937.0,17253.0,316.0
Atego,Atego_28,34A,1,1349.0,646.0,16611.0,17257.0,646.0
Atego (ATP),Atego (ATP)_49,30A,1,0.0,326.0,17014.0,17340.0,326.0
Atego,Atego_33,33A,1,0.0,428.0,17027.0,17455.0,428.0
Accelo,Accelo_45,32A,1,848.0,354.0,17184.0,17538.0,354.0
Actros,Actros_40,33B,2,0.0,761.0,16810.0,17571.0,761.0
Atego,Atego_35,32C,1,3591.0,544.0,17027.0,17571.0,544.0
Actros,Actros_47,31B,2,0.0,555.0,17106.0,17661.0,555.0
Atego (ATP),Atego (ATP)_49,31A,1,0.0,330.0,17340.0,17670.0,330.0
Atego,Atego_28,38,1,0.0,633.0,17257.0,17890.0,633.0
Accelo,Accelo_51,30A,1,0.0,253.0,17674.0,17927.0,253.0
Accelo,Accelo_29,34A,1,1493.0,671.0,17257.0,17928.0,671.0
Atego,Atego_46,32A,1,886.0,414.0,17538.0,17952.0,414.0
Atego,Atego_35,33A,1,0.0,428.0,17571.0,17999.0,428.0
Actros,Actros_50,30B,2,0.0,752.0,17344.0,18096.0,752.0
Atego,Atego_36,32C,1,3721.0,544.0,17571.0,18115.0,544.0
Actros,Actros_34,34B,2,936.0,1623.0,16527.0,18150.0,1623.0
Accelo,Accelo_51,31A,1,0.0,316.0,17927.0,18243.0,316.0
Accelo,Accelo_48,32A,1,699.0,354.0,17952.0,18306.0,354.0
Atego,Atego_52,30A,1,0.0,314.0,18004.0,18318.0,314.0
Actros,Actros_34,39,2,0.0,354.0,18150.0,18504.0,354.0
Atego,Atego_36,33A,1,0.0,428.0,18115.0,18543.0,428.0
Accelo,Accelo_29,38,1,0.0,633.0,17928.0,18561.0,633.0
Atego,Atego_30,34A,1,1561.0,646.0,17928.0,18574.0,646.0
Accelo,Accelo_53,30A,1,0.0,253.0,18334.0,18587.0,253.0
Actros,Actros_47,32B,2,0.0,965.0,17661.0,18626.0,965.0
Atego,Atego_52,31A,1,0.0,314.0,18318.0,18632.0,314.0
Actros,Actros_50,31B,2,0.0,555.0,18096.0,18651.0,555.0
Accelo,Accelo_38,32C,1,3808.0,561.0,18115.0,18676.0,561.0
Accelo,Accelo_53,31A,1,45.0,316.0,18632.0,18948.0,316.0
Atego (ATP),Atego (ATP)_49,32A,1,636.0,677.0,18306.0,18983.0,677.0
Atego (ATP),Atego (ATP)_54,30A,1,0.0,326.0,18664.0,18990.0,326.0
Accelo,Accelo_38,33A,1,0.0,369.0,18676.0,19045.0,369.0
Actros,Actros_47,32D,2,0.0,494.0,18626.0,19120.0,494.0
Atego,Atego_30,38,1,0.0,633.0,18574.0,19207.0,633.0
Atego,Atego_32,34A,1,1663.0,646.0,18574.0,19220.0,646.0
Atego,Atego_39,32C,1,3920.0,544.0,18676.0,19220.0,544.0
Atego,Atego_55,30A,1,0.0,314.0,18994.0,19308.0,314.0
Atego (ATP),Atego (ATP)_54,31A,1,0.0,330.0,18990.0,19320.0,330.0
Accelo,Accelo_51,32A,1,740.0,354.0,18983.0,19337.0,354.0
Actros,Actros_50,32B,2,0.0,965.0,18651.0,19616.0,965.0
Atego,Atego_55,31A,1,12.0,314.0,19320.0,19634.0,314.0
Atego,Atego_39,33A,1,0.0,428.0,19220.0,19648.0,428.0
Atego (ATP),Atego (ATP)_56,30A,1,0.0,326.0,19324.0,19650.0,326.0
Atego,Atego_52,32A,1,705.0,414.0,19337.0,19751.0,414.0
Atego,Atego_41,32C,1,3804.0,544.0,19220.0,19764.0,544.0
Actros,Actros_37,34B,2,1569.0,1623.0,18150.0,19773.0,1623.0
Atego,Atego_32,38,1,0.0,633.0,19220.0,19853.0,633.0
Atego,Atego_33,34A,1,1765.0,646.0,19220.0,19866.0,646.0
Actros,Actros_47,33B,2,0.0,761.0,19120.0,19881.0,761.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_57,30B,2,0.0,314.0,19654.0,19968.0,314.0
Atego (ATP),Atego (ATP)_56,31A,1,0.0,330.0,19650.0,19980.0,330.0
Accelo,Accelo_53,32A,1,803.0,354.0,19751.0,20105.0,354.0
Actros,Actros_50,32D,2,0.0,494.0,19616.0,20110.0,494.0
Actros,Actros_37,39,2,0.0,354.0,19773.0,20127.0,354.0
Atego,Atego_41,33A,1,0.0,428.0,19764.0,20192.0,428.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_57,31B,2,0.0,314.0,19968.0,20282.0,314.0
Atego,Atego_58,30A,1,0.0,314.0,19984.0,20298.0,314.0
Atego,Atego_42,32C,1,3934.0,544.0,19764.0,20308.0,544.0
Atego,Atego_33,38,1,0.0,633.0,19866.0,20499.0,633.0
Atego,Atego_35,34A,1,1867.0,646.0,19866.0,20512.0,646.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_57,32B,2,0.0,294.0,20282.0,20576.0,294.0
Atego,Atego_58,31A,1,0.0,314.0,20298.0,20612.0,314.0
Atego (ATP),Atego (ATP)_59,30A,1,0.0,326.0,20314.0,20640.0,326.0
Atego,Atego_42,33A,1,0.0,428.0,20308.0,20736.0,428.0
Atego (ATP),Atego (ATP)_54,32A,1,785.0,677.0,20105.0,20782.0,677.0
Actros,Actros_50,33B,2,0.0,761.0,20110.0,20871.0,761.0
Atego,Atego_60,30A,1,0.0,314.0,20644.0,20958.0,314.0
Atego (ATP),Atego (ATP)_59,31A,1,0.0,330.0,20640.0,20970.0,330.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_57,32D,2,0.0,424.0,20576.0,21000.0,424.0
Atego (ATP),Atego (ATP)_43,32C,1,3801.0,815.0,20308.0,21123.0,815.0
Atego,Atego_35,38,1,0.0,633.0,20512.0,21145.0,633.0
Atego,Atego_36,34A,1,1969.0,646.0,20512.0,21158.0,646.0
Atego,Atego_55,32A,1,1148.0,414.0,20782.0,21196.0,414.0
Atego,Atego_60,31A,1,12.0,314.0,20970.0,21284.0,314.0
Actros,Actros_40,34B,2,2202.0,1623.0,19773.0,21396.0,1623.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_57,33B,2,0.0,428.0,21000.0,21428.0,428.0
Atego (ATP),Atego (ATP)_43,33A,1,0.0,376.0,21123.0,21499.0,376.0
Accelo,Accelo_62,30A,1,0.0,253.0,21304.0,21557.0,253.0
