modelo,nome,posto,perna,fila,processo,entrada,saida,duracao
Accelo,Accelo_1,38,1,0.0,633.0,3525.0,4158.0,633.0
Atego,Atego_3,34A,1,178.0,646.0,3525.0,4171.0,646.0
Accelo,Accelo_9,31A,1,45.0,316.0,4020.0,4336.0,316.0
Atego quinta roda,Atego quinta roda_10,30B,2,0.0,326.0,4052.0,4378.0,326.0
Actros,Actros_4,32D,2,0.0,494.0,3922.0,4416.0,494.0
Atego quinta roda,Atego quinta roda_5,32B,2,635.0,557.0,3922.0,4479.0,557.0
Atego,Atego_8,32A,1,84.0,414.0,4104.0,4518.0,414.0
Accelo,Accelo_11,30A,1,0.0,253.0,4382.0,4635.0,253.0
Atego,Atego_7,32C,1,0.0,544.0,4104.0,4648.0,544.0
Atego quinta roda,Atego quinta roda_10,31B,2,0.0,330.0,4378.0,4708.0,330.0
Atego,Atego_3,38,1,0.0,633.0,4171.0,4804.0,633.0
Accelo,Accelo_9,32A,1,182.0,354.0,4518.0,4872.0,354.0
Accelo,Accelo_11,31A,1,0.0,316.0,4635.0,4951.0,316.0
Atego (ATP),Atego (ATP)_6,32B,2,862.0,557.0,4479.0,5036.0,557.0
Atego,Atego_7,33A,1,0.0,428.0,4648.0,5076.0,428.0
Atego quinta roda,Atego quinta roda_5,32D,2,0.0,695.0,4479.0,5174.0,695.0
Actros,Actros_4,33B,2,0.0,761.0,4416.0,5177.0,761.0
Atego,Atego_8,32C,1,130.0,544.0,4648.0,5192.0,544.0
Accelo,Accelo_13,30A,1,0.0,253.0,5042.0,5295.0,253.0
Accelo,Accelo_11,32A,1,0.0,354.0,4951.0,5305.0,354.0
Actros,Actros_12,30B,2,0.0,752.0,4712.0,5464.0,752.0
Atego quinta roda,Atego quinta roda_5,33B,2,3.0,376.0,5177.0,5553.0,376.0
Atego quinta roda,Atego quinta roda_10,32B,2,328.0,557.0,5036.0,5593.0,557.0
Accelo,Accelo_13,31A,1,0.0,316.0,5295.0,5611.0,316.0
Atego,Atego_8,33A,1,0.0,428.0,5192.0,5620.0,428.0
Atego,Atego_14,30A,1,0.0,314.0,5372.0,5686.0,314.0
Atego,Atego_7,34A,1,0.0,646.0,5076.0,5722.0,646.0
Accelo,Accelo_9,32C,1,320.0,561.0,5192.0,5753.0,561.0
Atego (ATP),Atego (ATP)_6,32D,2,138.0,695.0,5174.0,5869.0,695.0
Accelo,Accelo_13,32A,1,0.0,354.0,5611.0,5965.0,354.0
Atego,Atego_14,31A,1,0.0,314.0,5686.0,6000.0,314.0
Atego,Atego_15,30A,1,0.0,314.0,5702.0,6016.0,314.0
Actros,Actros_12,31B,2,0.0,555.0,5464.0,6019.0,555.0
Accelo,Accelo_9,33A,1,0.0,369.0,5753.0,6122.0,369.0
Atego (ATP),Atego (ATP)_6,33B,2,0.0,376.0,5869.0,6245.0,376.0
Accelo,Accelo_11,32C,1,448.0,561.0,5753.0,6314.0,561.0
Atego,Atego_15,31A,1,0.0,314.0,6016.0,6330.0,314.0
Atego,Atego_7,38,1,0.0,633.0,5722.0,6355.0,633.0
Atego quinta roda,Atego quinta roda_16,30B,2,0.0,326.0,6032.0,6358.0,326.0
Atego,Atego_8,34A,1,102.0,646.0,5722.0,6368.0,646.0
Atego,Atego_14,32A,1,0.0,414.0,6000.0,6414.0,414.0
Atego quinta roda,Atego quinta roda_10,32D,2,276.0,695.0,5869.0,6564.0,695.0
Accelo,Accelo_11,33A,1,0.0,369.0,6314.0,6683.0,369.0
Atego quinta roda,Atego quinta roda_16,31B,2,0.0,330.0,6358.0,6688.0,330.0
Atego (ATP),Atego (ATP)_17,30B,2,0.0,326.0,6362.0,6688.0,326.0
Actros,Actros_4,34B,2,0.0,1623.0,5177.0,6800.0,1623.0
Atego,Atego_15,32A,1,84.0,414.0,6414.0,6828.0,414.0
Accelo,Accelo_13,32C,1,349.0,561.0,6314.0,6875.0,561.0
Atego quinta roda,Atego quinta roda_10,33B,2,0.0,376.0,6564.0,6940.0,376.0
Actros,Actros_12,32B,2,0.0,965.0,6019.0,6984.0,965.0
Atego,Atego_8,38,1,0.0,633.0,6368.0,7001.0,633.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_18,30B,2,0.0,314.0,6692.0,7006.0,314.0
Atego (ATP),Atego (ATP)_17,31B,2,0.0,330.0,6688.0,7018.0,330.0
Accelo,Accelo_9,34A,1,246.0,671.0,6368.0,7039.0,671.0
Actros,Actros_4,39,2,0.0,354.0,6800.0,7154.0,354.0
Atego quinta roda,Atego quinta roda_5,34B,2,1247.0,395.0,6800.0,7195.0,395.0
Accelo,Accelo_13,33A,1,0.0,369.0,6875.0,7244.0,369.0
Atego quinta roda,Atego quinta roda_5,39,2,0.0,120.0,7195.0,7315.0,120.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_18,31B,2,12.0,314.0,7018.0,7332.0,314.0
Atego,Atego_19,30A,1,0.0,314.0,7022.0,7336.0,314.0
Atego,Atego_14,32C,1,461.0,544.0,6875.0,7419.0,544.0
Actros,Actros_12,32D,2,0.0,494.0,6984.0,7478.0,494.0
Atego quinta roda,Atego quinta roda_16,32B,2,296.0,557.0,6984.0,7541.0,557.0
Atego (ATP),Atego (ATP)_6,34B,2,950.0,395.0,7195.0,7590.0,395.0
Atego,Atego_19,31A,1,0.0,314.0,7336.0,7650.0,314.0
Accelo,Accelo_9,38,1,0.0,633.0,7039.0,7672.0,633.0
Accelo,Accelo_11,34A,1,356.0,671.0,7039.0,7710.0,671.0
Atego (ATP),Atego (ATP)_6,39,2,0.0,120.0,7590.0,7710.0,120.0
Atego,Atego_14,33A,1,0.0,428.0,7419.0,7847.0,428.0
Atego,Atego_15,32C,1,591.0,544.0,7419.0,7963.0,544.0
Atego quinta roda,Atego quinta roda_10,34B,2,650.0,395.0,7590.0,7985.0,395.0
Atego,Atego_21,30A,1,0.0,314.0,7682.0,7996.0,314.0
Atego,Atego_19,32A,1,0.0,414.0,7650.0,8064.0,414.0
Atego (ATP),Atego (ATP)_17,32B,2,523.0,557.0,7541.0,8098.0,557.0
Actros,Actros_20,30B,2,0.0,752.0,7352.0,8104.0,752.0
Atego quinta roda,Atego quinta roda_10,39,2,0.0,120.0,7985.0,8105.0,120.0
Atego quinta roda,Atego quinta roda_16,32D,2,0.0,695.0,7541.0,8236.0,695.0
Actros,Actros_12,33B,2,0.0,761.0,7478.0,8239.0,761.0
Atego,Atego_21,31A,1,0.0,314.0,7996.0,8310.0,314.0
Accelo,Accelo_11,38,1,0.0,633.0,7710.0,8343.0,633.0
Accelo,Accelo_13,34A,1,466.0,671.0,7710.0,8381.0,671.0
Atego,Atego_15,33A,1,0.0,428.0,7963.0,8391.0,428.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_18,32B,2,766.0,294.0,8098.0,8392.0,294.0
Atego (ATP),Atego (ATP)_22,30B,2,0.0,326.0,8104.0,8430.0,326.0
Atego,Atego_19,32C,1,0.0,544.0,8064.0,8608.0,544.0
Atego quinta roda,Atego quinta roda_16,33B,2,3.0,376.0,8239.0,8615.0,376.0
Actros,Actros_20,31B,2,0.0,555.0,8104.0,8659.0,555.0
Atego,Atego_21,32A,1,0.0,414.0,8310.0,8724.0,414.0
Atego quinta roda,Atego quinta roda_23,30B,2,0.0,326.0,8434.0,8760.0,326.0
Atego (ATP),Atego (ATP)_17,32D,2,138.0,695.0,8236.0,8931.0,695.0
Atego (ATP),Atego (ATP)_22,31B,2,229.0,330.0,8659.0,8989.0,330.0
Accelo,Accelo_13,38,1,0.0,633.0,8381.0,9014.0,633.0
Atego,Atego_14,34A,1,534.0,646.0,8381.0,9027.0,646.0
Atego,Atego_19,33A,1,0.0,428.0,8608.0,9036.0,428.0
Atego,Atego_24,30A,1,0.0,314.0,8764.0,9078.0,314.0
Atego,Atego_21,32C,1,0.0,544.0,8724.0,9268.0,544.0
Atego (ATP),Atego (ATP)_17,33B,2,0.0,376.0,8931.0,9307.0,376.0
Atego quinta roda,Atego quinta roda_23,31B,2,229.0,330.0,8989.0,9319.0,330.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_18,32D,2,539.0,424.0,8931.0,9355.0,424.0
Atego,Atego_24,31A,1,0.0,314.0,9078.0,9392.0,314.0
Actros,Actros_20,32B,2,0.0,965.0,8659.0,9624.0,965.0
Atego,Atego_14,38,1,0.0,633.0,9027.0,9660.0,633.0
Atego,Atego_15,34A,1,636.0,646.0,9027.0,9673.0,646.0
Accelo,Accelo_26,30A,1,0.0,253.0,9424.0,9677.0,253.0
Atego,Atego_21,33A,1,0.0,428.0,9268.0,9696.0,428.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_18,33B,2,0.0,428.0,9355.0,9783.0,428.0
Atego,Atego_24,32A,1,0.0,414.0,9392.0,9806.0,414.0
Actros,Actros_25,30B,2,0.0,752.0,9094.0,9846.0,752.0
Actros,Actros_12,34B,2,0.0,1623.0,8239.0,9862.0,1623.0
Accelo,Accelo_26,31A,1,0.0,316.0,9677.0,9993.0,316.0
Accelo,Accelo_27,30A,1,0.0,253.0,9754.0,10007.0,253.0
Actros,Actros_20,32D,2,0.0,494.0,9624.0,10118.0,494.0
Atego (ATP),Atego (ATP)_22,32B,2,635.0,557.0,9624.0,10181.0,557.0
Actros,Actros_12,39,2,0.0,354.0,9862.0,10216.0,354.0
Atego quinta roda,Atego quinta roda_16,34B,2,1247.0,395.0,9862.0,10257.0,395.0
Atego,Atego_15,38,1,0.0,633.0,9673.0,10306.0,633.0
Atego,Atego_19,34A,1,637.0,646.0,9673.0,10319.0,646.0
Accelo,Accelo_27,31A,1,0.0,316.0,10007.0,10323.0,316.0
Accelo,Accelo_26,32A,1,0.0,354.0,9993.0,10347.0,354.0
Atego,Atego_24,32C,1,0.0,544.0,9806.0,10350.0,544.0
Atego quinta roda,Atego quinta roda_16,39,2,0.0,120.0,10257.0,10377.0,120.0
Actros,Actros_25,31B,2,0.0,555.0,9846.0,10401.0,555.0
Atego (ATP),Atego (ATP)_28,30B,2,0.0,326.0,10084.0,10410.0,326.0
Atego (ATP),Atego (ATP)_17,34B,2,950.0,395.0,10257.0,10652.0,395.0
Accelo,Accelo_29,30A,1,0.0,253.0,10414.0,10667.0,253.0
Accelo,Accelo_27,32A,1,24.0,354.0,10347.0,10701.0,354.0
Atego quinta roda,Atego quinta roda_23,32B,2,862.0,557.0,10181.0,10738.0,557.0
Atego (ATP),Atego (ATP)_28,31B,2,0.0,330.0,10410.0,10740.0,330.0
Atego (ATP),Atego (ATP)_17,39,2,0.0,120.0,10652.0,10772.0,120.0
Atego,Atego_24,33A,1,0.0,428.0,10350.0,10778.0,428.0
Atego (ATP),Atego (ATP)_22,32D,2,0.0,695.0,10181.0,10876.0,695.0
Actros,Actros_20,33B,2,0.0,761.0,10118.0,10879.0,761.0
Accelo,Accelo_26,32C,1,3.0,561.0,10350.0,10911.0,561.0
Atego,Atego_19,38,1,0.0,633.0,10319.0,10952.0,633.0
Atego,Atego_21,34A,1,623.0,646.0,10319.0,10965.0,646.0
Accelo,Accelo_29,31A,1,0.0,316.0,10667.0,10983.0,316.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_18,34B,2,869.0,395.0,10652.0,11047.0,395.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_18,39,2,0.0,120.0,11047.0,11167.0,120.0
Atego (ATP),Atego (ATP)_22,33B,2,3.0,376.0,10879.0,11255.0,376.0
Accelo,Accelo_26,33A,1,0.0,369.0,10911.0,11280.0,369.0
Accelo,Accelo_29,32A,1,0.0,354.0,10983.0,11337.0,354.0
Accelo,Accelo_27,32C,1,210.0,561.0,10911.0,11472.0,561.0
Actros,Actros_30,30B,2,0.0,752.0,10744.0,11496.0,752.0
Atego quinta roda,Atego quinta roda_23,32D,2,138.0,695.0,10876.0,11571.0,695.0
Atego,Atego_21,38,1,0.0,633.0,10965.0,11598.0,633.0
Atego,Atego_24,34A,1,187.0,646.0,10965.0,11611.0,646.0
Actros,Actros_25,32B,2,337.0,965.0,10738.0,11703.0,965.0
Atego quinta roda,Atego quinta roda_31,30B,2,0.0,326.0,11496.0,11822.0,326.0
Accelo,Accelo_27,33A,1,0.0,369.0,11472.0,11841.0,369.0
Atego quinta roda,Atego quinta roda_23,33B,2,0.0,376.0,11571.0,11947.0,376.0
Accelo,Accelo_29,32C,1,135.0,561.0,11472.0,12033.0,561.0
Actros,Actros_30,31B,2,0.0,555.0,11496.0,12051.0,555.0
Atego,Atego_32,30A,1,0.0,314.0,11826.0,12140.0,314.0
Actros,Actros_25,32D,2,0.0,494.0,11703.0,12197.0,494.0
Atego,Atego_24,38,1,0.0,633.0,11611.0,12244.0,633.0
Atego (ATP),Atego (ATP)_28,32B,2,963.0,557.0,11703.0,12260.0,557.0
Accelo,Accelo_26,34A,1,331.0,671.0,11611.0,12282.0,671.0
Atego quinta roda,Atego quinta roda_31,31B,2,229.0,330.0,12051.0,12381.0,330.0
Accelo,Accelo_29,33A,1,0.0,369.0,12033.0,12402.0,369.0
Atego,Atego_32,31A,1,0.0,314.0,12140.0,12454.0,314.0
Atego (ATP),Atego (ATP)_33,30B,2,0.0,326.0,12156.0,12482.0,326.0
Actros,Actros_20,34B,2,168.0,1623.0,11047.0,12670.0,1623.0
Accelo,Accelo_34,30A,1,0.0,253.0,12486.0,12739.0,253.0
Atego (ATP),Atego (ATP)_33,31B,2,0.0,330.0,12482.0,12812.0,330.0
Atego,Atego_32,32A,1,0.0,414.0,12454.0,12868.0,414.0
Accelo,Accelo_26,38,1,0.0,633.0,12282.0,12915.0,633.0
Accelo,Accelo_27,34A,1,441.0,671.0,12282.0,12953.0,671.0
Atego (ATP),Atego (ATP)_28,32D,2,0.0,695.0,12260.0,12955.0,695.0
Actros,Actros_25,33B,2,0.0,761.0,12197.0,12958.0,761.0
Actros,Actros_20,39,2,0.0,354.0,12670.0,13024.0,354.0
Accelo,Accelo_34,31A,1,0.0,316.0,12739.0,13055.0,316.0
Atego (ATP),Atego (ATP)_22,34B,2,1415.0,395.0,12670.0,13065.0,395.0
Accelo,Accelo_35,30A,1,0.0,253.0,12816.0,13069.0,253.0
Atego (ATP),Atego (ATP)_22,39,2,0.0,120.0,13065.0,13185.0,120.0
Actros,Actros_30,32B,2,209.0,965.0,12260.0,13225.0,965.0
Atego (ATP),Atego (ATP)_28,33B,2,3.0,376.0,12958.0,13334.0,376.0
Accelo,Accelo_35,31A,1,0.0,316.0,13069.0,13385.0,316.0
Accelo,Accelo_34,32A,1,0.0,354.0,13055.0,13409.0,354.0
Atego,Atego_32,32C,1,0.0,544.0,12868.0,13412.0,544.0
Atego quinta roda,Atego quinta roda_23,34B,2,1118.0,395.0,13065.0,13460.0,395.0
Atego,Atego_36,30A,1,0.0,314.0,13146.0,13460.0,314.0
Atego quinta roda,Atego quinta roda_23,39,2,0.0,120.0,13460.0,13580.0,120.0
Accelo,Accelo_27,38,1,0.0,633.0,12953.0,13586.0,633.0
Accelo,Accelo_29,34A,1,551.0,671.0,12953.0,13624.0,671.0
Actros,Actros_30,32D,2,0.0,494.0,13225.0,13719.0,494.0
Accelo,Accelo_35,32A,1,24.0,354.0,13409.0,13763.0,354.0
Atego,Atego_36,31A,1,0.0,314.0,13460.0,13774.0,314.0
Atego quinta roda,Atego quinta roda_31,32B,2,844.0,557.0,13225.0,13782.0,557.0
Atego,Atego_37,30A,1,0.0,314.0,13476.0,13790.0,314.0
Atego,Atego_32,33A,1,0.0,428.0,13412.0,13840.0,428.0
Accelo,Accelo_34,32C,1,3.0,561.0,13412.0,13973.0,561.0
Atego,Atego_37,31A,1,0.0,314.0,13790.0,14104.0,314.0
Atego quinta roda,Atego quinta roda_38,30B,2,0.0,326.0,13806.0,14132.0,326.0
Atego,Atego_36,32A,1,0.0,414.0,13774.0,14188.0,414.0
Accelo,Accelo_29,38,1,0.0,633.0,13624.0,14257.0,633.0
Atego (ATP),Atego (ATP)_33,32B,2,970.0,557.0,13782.0,14339.0,557.0
Accelo,Accelo_34,33A,1,0.0,369.0,13973.0,14342.0,369.0
Atego quinta roda,Atego quinta roda_38,31B,2,0.0,330.0,14132.0,14462.0,330.0
Atego (ATP),Atego (ATP)_39,30B,2,0.0,326.0,14136.0,14462.0,326.0
Atego quinta roda,Atego quinta roda_31,32D,2,0.0,695.0,13782.0,14477.0,695.0
Actros,Actros_30,33B,2,0.0,761.0,13719.0,14480.0,761.0
Atego,Atego_32,34A,1,0.0,646.0,13840.0,14486.0,646.0
Accelo,Accelo_35,32C,1,210.0,561.0,13973.0,14534.0,561.0
Atego,Atego_37,32A,1,84.0,414.0,14188.0,14602.0,414.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_40,30B,2,0.0,314.0,14466.0,14780.0,314.0
Atego (ATP),Atego (ATP)_39,31B,2,0.0,330.0,14462.0,14792.0,330.0
Atego quinta roda,Atego quinta roda_31,33B,2,3.0,376.0,14480.0,14856.0,376.0
Accelo,Accelo_35,33A,1,0.0,369.0,14534.0,14903.0,369.0
Atego quinta roda,Atego quinta roda_38,32B,2,0.0,557.0,14462.0,15019.0,557.0
Accelo,Accelo_41,30A,1,0.0,253.0,14796.0,15049.0,253.0
Atego,Atego_36,32C,1,346.0,544.0,14534.0,15078.0,544.0
Actros,Actros_25,34B,2,502.0,1623.0,13460.0,15083.0,1623.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_40,31B,2,12.0,314.0,14792.0,15106.0,314.0
Atego,Atego_32,38,1,0.0,633.0,14486.0,15119.0,633.0
Accelo,Accelo_34,34A,1,144.0,671.0,14486.0,15157.0,671.0
Atego (ATP),Atego (ATP)_33,32D,2,138.0,695.0,14477.0,15172.0,695.0
Accelo,Accelo_41,31A,1,0.0,316.0,15049.0,15365.0,316.0
Actros,Actros_25,39,2,0.0,354.0,15083.0,15437.0,354.0
Atego (ATP),Atego (ATP)_42,30B,2,0.0,326.0,15126.0,15452.0,326.0
Atego (ATP),Atego (ATP)_28,34B,2,1749.0,395.0,15083.0,15478.0,395.0
Atego,Atego_36,33A,1,0.0,428.0,15078.0,15506.0,428.0
Atego (ATP),Atego (ATP)_33,33B,2,0.0,376.0,15172.0,15548.0,376.0
Atego (ATP),Atego (ATP)_39,32B,2,227.0,557.0,15019.0,15576.0,557.0
Atego (ATP),Atego (ATP)_28,39,2,0.0,120.0,15478.0,15598.0,120.0
Atego,Atego_37,32C,1,476.0,544.0,15078.0,15622.0,544.0
Accelo,Accelo_41,32A,1,0.0,354.0,15365.0,15719.0,354.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_43,30B,2,0.0,314.0,15456.0,15770.0,314.0
Atego (ATP),Atego (ATP)_42,31B,2,0.0,330.0,15452.0,15782.0,330.0
Accelo,Accelo_34,38,1,0.0,633.0,15157.0,15790.0,633.0
Accelo,Accelo_35,34A,1,254.0,671.0,15157.0,15828.0,671.0
Atego quinta roda,Atego quinta roda_38,32D,2,153.0,695.0,15172.0,15867.0,695.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_40,32B,2,470.0,294.0,15576.0,15870.0,294.0
Atego,Atego_37,33A,1,0.0,428.0,15622.0,16050.0,428.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_43,31B,2,12.0,314.0,15782.0,16096.0,314.0
Atego,Atego_44,30A,1,0.0,314.0,15786.0,16100.0,314.0
Atego quinta roda,Atego quinta roda_38,33B,2,0.0,376.0,15867.0,16243.0,376.0
Accelo,Accelo_41,32C,1,0.0,561.0,15719.0,16280.0,561.0
Atego,Atego_44,31A,1,0.0,314.0,16100.0,16414.0,314.0
Atego (ATP),Atego (ATP)_42,32B,2,88.0,557.0,15870.0,16427.0,557.0
Accelo,Accelo_35,38,1,0.0,633.0,15828.0,16461.0,633.0
Atego,Atego_36,34A,1,322.0,646.0,15828.0,16474.0,646.0
Atego (ATP),Atego (ATP)_39,32D,2,291.0,695.0,15867.0,16562.0,695.0
Accelo,Accelo_41,33A,1,0.0,369.0,16280.0,16649.0,369.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_43,32B,2,331.0,294.0,16427.0,16721.0,294.0
Atego,Atego_44,32A,1,0.0,414.0,16414.0,16828.0,414.0
Actros,Actros_45,30B,2,0.0,752.0,16116.0,16868.0,752.0
Atego (ATP),Atego (ATP)_39,33B,2,0.0,376.0,16562.0,16938.0,376.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_40,32D,2,692.0,424.0,16562.0,16986.0,424.0
Actros,Actros_30,34B,2,998.0,1623.0,15478.0,17101.0,1623.0
Atego,Atego_36,38,1,0.0,633.0,16474.0,17107.0,633.0
Atego,Atego_37,34A,1,424.0,646.0,16474.0,17120.0,646.0
Atego quinta roda,Atego quinta roda_46,30B,2,0.0,326.0,16868.0,17194.0,326.0
Atego,Atego_44,32C,1,0.0,544.0,16828.0,17372.0,544.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_40,33B,2,0.0,428.0,16986.0,17414.0,428.0
Actros,Actros_45,31B,2,0.0,555.0,16868.0,17423.0,555.0
Accelo,Accelo_47,30A,1,0.0,253.0,17198.0,17451.0,253.0
Actros,Actros_30,39,2,0.0,354.0,17101.0,17455.0,354.0
Atego quinta roda,Atego quinta roda_31,34B,2,2245.0,395.0,17101.0,17496.0,395.0
Atego quinta roda,Atego quinta roda_31,39,2,0.0,120.0,17496.0,17616.0,120.0
Atego (ATP),Atego (ATP)_42,32D,2,559.0,695.0,16986.0,17681.0,695.0
Atego,Atego_37,38,1,0.0,633.0,17120.0,17753.0,633.0
Atego quinta roda,Atego quinta roda_46,31B,2,229.0,330.0,17423.0,17753.0,330.0
Accelo,Accelo_47,31A,1,0.0,316.0,17451.0,17767.0,316.0
Accelo,Accelo_48,30A,1,0.0,253.0,17528.0,17781.0,253.0
Accelo,Accelo_41,34A,1,471.0,671.0,17120.0,17791.0,671.0
Atego,Atego_44,33A,1,0.0,428.0,17372.0,17800.0,428.0
Atego (ATP),Atego (ATP)_33,34B,2,1948.0,395.0,17496.0,17891.0,395.0
Atego (ATP),Atego (ATP)_33,39,2,0.0,120.0,17891.0,18011.0,120.0
Atego (ATP),Atego (ATP)_42,33B,2,0.0,376.0,17681.0,18057.0,376.0
Accelo,Accelo_48,31A,1,0.0,316.0,17781.0,18097.0,316.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_43,32D,2,960.0,424.0,17681.0,18105.0,424.0
Accelo,Accelo_47,32A,1,0.0,354.0,17767.0,18121.0,354.0
Atego (ATP),Atego (ATP)_49,30B,2,0.0,326.0,17858.0,18184.0,326.0
Atego quinta roda,Atego quinta roda_38,34B,2,1648.0,395.0,17891.0,18286.0,395.0
Actros,Actros_45,32B,2,0.0,965.0,17423.0,18388.0,965.0
Atego quinta roda,Atego quinta roda_38,39,2,0.0,120.0,18286.0,18406.0,120.0
Accelo,Accelo_41,38,1,0.0,633.0,17791.0,18424.0,633.0
Accelo,Accelo_50,30A,1,0.0,253.0,18188.0,18441.0,253.0
Atego,Atego_44,34A,1,0.0,646.0,17800.0,18446.0,646.0
Accelo,Accelo_48,32A,1,24.0,354.0,18121.0,18475.0,354.0
Atego (ATP),Atego (ATP)_49,31B,2,0.0,330.0,18184.0,18514.0,330.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_43,33B,2,0.0,428.0,18105.0,18533.0,428.0
Atego (ATP),Atego (ATP)_39,34B,2,1348.0,395.0,18286.0,18681.0,395.0
Accelo,Accelo_47,32C,1,0.0,561.0,18121.0,18682.0,561.0
Accelo,Accelo_50,31A,1,0.0,316.0,18441.0,18757.0,316.0
Atego (ATP),Atego (ATP)_39,39,2,0.0,120.0,18681.0,18801.0,120.0
Atego quinta roda,Atego quinta roda_51,30B,2,0.0,326.0,18518.0,18844.0,326.0
Actros,Actros_45,32D,2,0.0,494.0,18388.0,18882.0,494.0
Atego quinta roda,Atego quinta roda_46,32B,2,635.0,557.0,18388.0,18945.0,557.0
Accelo,Accelo_47,33A,1,0.0,369.0,18682.0,19051.0,369.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_40,34B,2,1267.0,395.0,18681.0,19076.0,395.0
Atego,Atego_44,38,1,0.0,633.0,18446.0,19079.0,633.0
Accelo,Accelo_52,30A,1,0.0,253.0,18848.0,19101.0,253.0
Accelo,Accelo_50,32A,1,0.0,354.0,18757.0,19111.0,354.0
Atego quinta roda,Atego quinta roda_51,31B,2,0.0,330.0,18844.0,19174.0,330.0
Atego 8x2 e 8x4,Atego 8x2 e 8x4_40,39,2,0.0,120.0,19076.0,19196.0,120.0
Accelo,Accelo_48,32C,1,207.0,561.0,18682.0,19243.0,561.0
